id,Name <br />(100 chars)_l,source,Name <br />(100 chars)_r,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
15,Seraph Milk (Mooshum),9,Severine Milk,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1038,Knows,Severine Milk,Seraph Milk (Mooshum),1,The Party,68,69,
15,Seraph Milk (Mooshum),67,Emil Buckendorf,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1039,Knows,Emil Buckendorf,Seraph Milk (Mooshum),1,The Party,68,68,
15,Seraph Milk (Mooshum),66,Eugene Wildstrand,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1040,Knows,Eugene Wildstrand,Seraph Milk (Mooshum),1,The Party,68,69,
15,Seraph Milk (Mooshum),46,Holy Track,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1041,Exchange,Holy Track,Seraph Milk (Mooshum),1,The Party,68,69,
15,Seraph Milk (Mooshum),50,The Lynching,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,1048,Knows,The Lynching,Seraph Milk (Mooshum),1,The Lochren Farm,63,63,
15,Seraph Milk (Mooshum),67,Emil Buckendorf,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1057,Exchange,Emil Buckendorf,Seraph Milk (Mooshum),1,The Party,69,69,
15,Seraph Milk (Mooshum),50,The Lynching,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1060,Knows,The Lynching,Seraph Milk (Mooshum),1,The Party,69,70,
15,Seraph Milk (Mooshum),17,Joseph Harp,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1068,Exchange,Joseph Harp,Seraph Milk (Mooshum),1,The Baby,70,70,
15,Seraph Milk (Mooshum),16,Clemence Harp,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1071,Exchange,Clemence Harp,Seraph Milk (Mooshum),1,The Baby,70,70,
15,Seraph Milk (Mooshum),19,Geraldine Milk,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1072,Exchange,Geraldine Milk,Seraph Milk (Mooshum),1,The Baby,70,70,
15,Seraph Milk (Mooshum),65,Oric Hoag,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1083,Knows,Oric Hoag,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),148,Quintus Fells,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1088,Knows,Quintus Fells,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),153,Colonel Benton Lungsford,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1089,Knows,Colonel Benton Lungsford,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),6,Doctor Cordelia Lochren,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1091,Knows,Doctor Cordelia Lochren,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),63,Frederic Vogeli,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1095,Knows,Frederic Vogeli,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),154,Johann Vogeli,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1098,Knows,Johann Vogeli,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),154,Johann Vogeli,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1113,Exchange,Johann Vogeli,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),63,Frederic Vogeli,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1114,Knows,Frederic Vogeli,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),67,Emil Buckendorf,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1115,Knows,Emil Buckendorf,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),148,Quintus Fells,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1116,Knows,Quintus Fells,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),153,Colonel Benton Lungsford,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1117,Knows,Colonel Benton Lungsford,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),154,Johann Vogeli,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1227,Exchange,Johann Vogeli,Seraph Milk (Mooshum),1,Death Song,76,76,
15,Seraph Milk (Mooshum),49,The Lochren Murder,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1239,Knows,The Lochren Murder,Seraph Milk (Mooshum),1,The Baby,71,71,
15,Seraph Milk (Mooshum),50,The Lynching,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1249,Knows,The Lynching,Seraph Milk (Mooshum),1,Death Song,74,76,
15,Seraph Milk (Mooshum),3,Evelina Harp,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1253,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77,
15,Seraph Milk (Mooshum),5,Marn Wolde,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1255,Knows,Marn Wolde,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77,
15,Seraph Milk (Mooshum),50,The Lynching,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1268,Knows,The Lynching,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77,
15,Seraph Milk (Mooshum),61,Shamengwa Milk,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1342,Exchange,Shamengwa Milk,Seraph Milk (Mooshum),1,Bitter Tea,82,83,
15,Seraph Milk (Mooshum),50,The Lynching,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1346,Knows,The Lynching,Seraph Milk (Mooshum),1,Bitter Tea,82,83,
15,Seraph Milk (Mooshum),67,Emil Buckendorf,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1348,Knows,Emil Buckendorf,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),66,Eugene Wildstrand,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1351,Knows,Eugene Wildstrand,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),148,Quintus Fells,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1354,Knows,Quintus Fells,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),153,Colonel Benton Lungsford,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1357,Knows,Colonel Benton Lungsford,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),46,Holy Track,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1360,Knows,Holy Track,Seraph Milk (Mooshum),1,Bitter Tea,83,83,
15,Seraph Milk (Mooshum),157,Townsmen (involved in the lynching),14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1400,Exchange,Townsmen (involved in the lynching),Seraph Milk (Mooshum),1,Bitter Tea,85,85,
15,Seraph Milk (Mooshum),50,The Lynching,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],1401,Knows,The Lynching,Seraph Milk (Mooshum),1,Bitter Tea,85,85,
15,Seraph Milk (Mooshum),165,Earl,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1488,Exchange,Earl,Seraph Milk (Mooshum),1,The 4-B's,190,190,
15,Seraph Milk (Mooshum),5,Marn Wolde,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1492,Exchange,Marn Wolde,Seraph Milk (Mooshum),1,The 4-B's,191,192,
15,Seraph Milk (Mooshum),17,Joseph Harp,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1497,Knows,Joseph Harp,Seraph Milk (Mooshum),1,The 4-B's,191,191,
15,Seraph Milk (Mooshum),174,The Mormons,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1504,Knows,The Mormons,Seraph Milk (Mooshum),1,The 4-B's,191,191,
15,Seraph Milk (Mooshum),175,The Old Women,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1513,Exchange,The Old Women,Seraph Milk (Mooshum),1,The 4-B's,192,192,
15,Seraph Milk (Mooshum),27,Neve Harp,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1516,Knows,Neve Harp,Seraph Milk (Mooshum),1,The 4-B's,192,192,
15,Seraph Milk (Mooshum),18,Edward Harp,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1522,Knows,Edward Harp,Seraph Milk (Mooshum),1,The 4-B's,192,192,
15,Seraph Milk (Mooshum),61,Shamengwa Milk,70,Nonette's Bed,level 3 (sub-sub-section),240,244,Evelina Harp,[NULL],[NULL],1727,Knows,Shamengwa Milk,Seraph Milk (Mooshum),1,Nonette's Bed,244,244,
15,Seraph Milk (Mooshum),66,Eugene Wildstrand,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1783,Exchange,Eugene Wildstrand,Seraph Milk (Mooshum),1,Walking on Air,250,251,
15,Seraph Milk (Mooshum),49,The Lochren Murder,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1786,Knows,The Lochren Murder,Seraph Milk (Mooshum),1,Walking on Air,250,250,
15,Seraph Milk (Mooshum),47,Cuthbert Peace,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1795,Knows,Cuthbert Peace,Seraph Milk (Mooshum),1,Walking on Air,251,251,
15,Seraph Milk (Mooshum),48,Asiginak,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1796,Knows,Asiginak,Seraph Milk (Mooshum),1,Walking on Air,251,251,
15,Seraph Milk (Mooshum),46,Holy Track,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1797,Knows,Holy Track,Seraph Milk (Mooshum),1,Walking on Air,251,253,
15,Seraph Milk (Mooshum),50,The Lynching,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1801,Knows,The Lynching,Seraph Milk (Mooshum),1,Walking on Air,251,253,
15,Seraph Milk (Mooshum),3,Evelina Harp,72,Walking on Air,level 3 (sub-sub-section),248,254,Evelina Harp,[NULL],[NULL],1809,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Walking on Air,252,254,
15,Seraph Milk (Mooshum),61,Shamengwa Milk,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1822,Exchange,Shamengwa Milk,Seraph Milk (Mooshum),1,All Souls' Day,256,256,
15,Seraph Milk (Mooshum),34,Junesse Malaterre,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1823,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,All Souls' Day,256,256,
15,Seraph Milk (Mooshum),217,Trick-or-treaters,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1838,Exchange,Trick-or-treaters,Seraph Milk (Mooshum),1,All Souls' Day,257,259,
15,Seraph Milk (Mooshum),18,Edward Harp,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1839,Knows,Edward Harp,Seraph Milk (Mooshum),1,All Souls' Day,257,257,
15,Seraph Milk (Mooshum),16,Clemence Harp,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1840,Knows,Clemence Harp,Seraph Milk (Mooshum),1,All Souls' Day,257,257,
15,Seraph Milk (Mooshum),27,Neve Harp,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1854,Knows,Neve Harp,Seraph Milk (Mooshum),1,All Souls' Day,260,260,
15,Seraph Milk (Mooshum),27,Neve Harp,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1864,Knows,Neve Harp,Seraph Milk (Mooshum),1,All Souls' Day,263,265,
15,Seraph Milk (Mooshum),31,Corwin Peace,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1871,Exchange,Corwin Peace,Seraph Milk (Mooshum),1,All Souls' Day,263,263,
15,Seraph Milk (Mooshum),103,Father Cassidy,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1876,Knows,Father Cassidy,Seraph Milk (Mooshum),1,All Souls' Day,265,265,
15,Seraph Milk (Mooshum),16,Clemence Harp,25,All Souls' Day,level 2 (sub-section),255,266,Evelina Harp,[NULL],[NULL],1880,Exchange,Clemence Harp,Seraph Milk (Mooshum),1,All Souls' Day,265,265,
15,Seraph Milk (Mooshum),50,The Lynching,29,Disaster Stamps of Pluto,level 2 (sub-section),295,311,Doctor Cordelia Lochren,[NULL],[NULL],2075,Knows,The Lynching,Seraph Milk (Mooshum),1,Disaster Stamps of Pluto,307,308,
15,Seraph Milk (Mooshum),34,Junesse Malaterre,17,The Wolf,level 2 (sub-section),114,117,Judge Antone Bazil Coutts,[NULL],[NULL],2262,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,The Wolf,115,115,
15,Seraph Milk (Mooshum),3,Evelina Harp,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2426,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Fire,211,212,
15,Seraph Milk (Mooshum),17,Joseph Harp,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2427,Knows,Joseph Harp,Seraph Milk (Mooshum),1,The Fire,211,212,
15,Seraph Milk (Mooshum),61,Shamengwa Milk,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2435,Knows,Shamengwa Milk,Seraph Milk (Mooshum),1,The Fire,211,211,
15,Seraph Milk (Mooshum),19,Geraldine Milk,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2440,Knows,Geraldine Milk,Seraph Milk (Mooshum),1,The Fire,212,212,
15,Seraph Milk (Mooshum),16,Clemence Harp,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2441,Knows,Clemence Harp,Seraph Milk (Mooshum),1,The Fire,212,212,
15,Seraph Milk (Mooshum),34,Junesse Malaterre,65,The Fire,level 3 (sub-sub-section),209,214,Judge Antone Bazil Coutts,[NULL],[NULL],2442,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,The Fire,212,212,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],3100,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,Holy Track,55,55,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],3101,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,Holy Track,55,55,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],3102,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,Holy Track,55,55,
15,Seraph Milk (Mooshum),135,Sister Mary Anita Buckendorf,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],3103,Knows,Sister Mary Anita Buckendorf,Seraph Milk (Mooshum),1,Holy Track,55,55,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,3108,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,A Little Medicine,64,65,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,3109,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,A Little Medicine,64,65,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,3110,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,A Little Medicine,64,65,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,3150,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,Confessional,65,66,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,3151,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,Confessional,65,66,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,3152,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,Confessional,65,66,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3162,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,The Party,68,68,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3163,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,The Party,68,69,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3164,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,The Party,68,69,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3168,Exchange,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,The Party,69,69,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3169,Exchange,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,The Party,69,69,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,3170,Exchange,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,The Party,69,69,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,3180,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,3181,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,3182,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,Vogeli,72,72,
15,Seraph Milk (Mooshum),292,Emil Buckendorf's First Brother,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],3216,Knows,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),293,Emil Buckendorf's Second Brother,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],3217,Knows,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
15,Seraph Milk (Mooshum),294,Emil Buckendorf's Third Brother,14,Bitter Tea,level 2 (sub-section),80,86,Evelina Harp,[NULL],[NULL],3218,Knows,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),1,Bitter Tea,82,82,
16,Clemence Harp,15,Seraph Milk (Mooshum),10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],41,Exchange,Seraph Milk (Mooshum),Clemence Harp,1,The Plague of Doves,7,7,
16,Clemence Harp,15,Seraph Milk (Mooshum),10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],46,Knows,Seraph Milk (Mooshum),Clemence Harp,1,The Plague of Doves,8,8,
16,Clemence Harp,17,Joseph Harp,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],47,Knows,Joseph Harp,Clemence Harp,1,The Plague of Doves,8,8,
16,Clemence Harp,19,Geraldine Milk,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],54,Knows,Geraldine Milk,Clemence Harp,1,The Plague of Doves,9,9,
16,Clemence Harp,18,Edward Harp,30,The Million Names,level 3 (sub-sub-section),9,11,Evelina Harp,[NULL],[NULL],78,Knows,Edward Harp,Clemence Harp,1,The Million Names,10,10,
16,Clemence Harp,18,Edward Harp,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,361,Knows,Edward Harp,Clemence Harp,1,Mustache Maude,19,19,
16,Clemence Harp,17,Joseph Harp,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,364,Knows,Joseph Harp,Clemence Harp,1,Mustache Maude,19,19,
16,Clemence Harp,18,Edward Harp,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],388,Knows,Edward Harp,Clemence Harp,1,Story,19,19,
16,Clemence Harp,17,Joseph Harp,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],389,Knows,Joseph Harp,Clemence Harp,1,Story,19,19,
16,Clemence Harp,18,Edward Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],399,Knows,Edward Harp,Clemence Harp,1,A Little Nip,21,21,
16,Clemence Harp,34,Junesse Malaterre,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],448,Knows,Junesse Malaterre,Clemence Harp,1,A Little Nip,22,22,
16,Clemence Harp,18,Edward Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],462,Knows,Edward Harp,Clemence Harp,1,A Little Nip,24,24,
16,Clemence Harp,17,Joseph Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],470,Exchange,Joseph Harp,Clemence Harp,1,A Little Nip,26,26,
16,Clemence Harp,103,Father Cassidy,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],471,Exchange,Father Cassidy,Clemence Harp,1,A Little Nip,26,27,
16,Clemence Harp,15,Seraph Milk (Mooshum),11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],474,Knows,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,27,27,
16,Clemence Harp,61,Shamengwa Milk,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],475,Knows,Shamengwa Milk,Clemence Harp,1,A Little Nip,27,27,
16,Clemence Harp,17,Joseph Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],476,Knows,Joseph Harp,Clemence Harp,1,A Little Nip,27,27,
16,Clemence Harp,18,Edward Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],519,Exchange,Edward Harp,Clemence Harp,1,A Little Nip,31,31,
16,Clemence Harp,17,Joseph Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],522,Knows,Joseph Harp,Clemence Harp,1,A Little Nip,31,31,
16,Clemence Harp,15,Seraph Milk (Mooshum),11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],526,Exchange,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,31,31,
16,Clemence Harp,103,Father Cassidy,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],527,Knows,Father Cassidy,Clemence Harp,1,A Little Nip,31,31,
16,Clemence Harp,113,Clemence's Doctor,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],528,Knows,Clemence's Doctor,Clemence Harp,1,A Little Nip,32,32,
16,Clemence Harp,27,Neve Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],550,Knows,Neve Harp,Clemence Harp,1,A Little Nip,34,34,
16,Clemence Harp,18,Edward Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],708,Knows,Edward Harp,Clemence Harp,1,A Little Nip,36,36,
16,Clemence Harp,17,Joseph Harp,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],709,Knows,Joseph Harp,Clemence Harp,1,A Little Nip,36,36,
16,Clemence Harp,103,Father Cassidy,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],714,Knows,Father Cassidy,Clemence Harp,1,A Little Nip,36,36,
16,Clemence Harp,15,Seraph Milk (Mooshum),11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],745,Knows,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,42,42,
16,Clemence Harp,3,Evelina Harp,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],756,Knows,Evelina Harp,Clemence Harp,1,Sister Godzilla,43,43,
16,Clemence Harp,17,Joseph Harp,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],757,Knows,Joseph Harp,Clemence Harp,1,Sister Godzilla,43,43,
16,Clemence Harp,135,Sister Mary Anita Buckendorf,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],807,Knows of,Sister Mary Anita Buckendorf,Clemence Harp,1,Holy Track,55,55,
16,Clemence Harp,18,Edward Harp,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],808,Exchange,Edward Harp,Clemence Harp,1,Holy Track,55,55,
