source,target,Char 1 Name,Char 2 Name,startPage,type,weight
5,29,Sophia Golosovsky,Olya/Olga,24,Undirected,1
5,47,Sophia Golosovsky,migrants (generally),24,Undirected,1
68,30,"""news reporter""",Valentina Nikolaevna,24,Undirected,1
46,30,Native peoples of Kamchatka,Valentina Nikolaevna,24,Undirected,1
112,30,civilian search party,Valentina Nikolaevna,24,Undirected,1
6,30,Alyona Golosovsky,Valentina Nikolaevna,24,Undirected,1
33,112,Olya's mother,civilian search party,24,Undirected,1
67,25,Kamchatka police,Diana,24,Undirected,1
33,57,Olya's mother,the kidnappING,24,Undirected,1
68,5,"""news reporter""",Sophia Golosovsky,24,Undirected,1
32,33,Marina Alexandrovna,Olya's mother,24,Undirected,1
33,68,Olya's mother,"""news reporter""",24,Undirected,1
47,30,migrants (generally),Valentina Nikolaevna,24,Undirected,1
64,46,tourists (generally),Native peoples of Kamchatka,24,Undirected,1
68,25,"""news reporter""",Diana,24,Undirected,1
33,25,Olya's mother,Diana,24,Undirected,1
67,112,Kamchatka police,civilian search party,24,Undirected,1
67,57,Kamchatka police,the kidnappING,24,Undirected,1
46,25,Native peoples of Kamchatka,Diana,24,Undirected,1
112,25,civilian search party,Diana,24,Undirected,1
64,67,tourists (generally),Kamchatka police,24,Undirected,1
6,25,Alyona Golosovsky,Diana,24,Undirected,1
25,30,Diana,Valentina Nikolaevna,24,Undirected,1
64,30,tourists (generally),Valentina Nikolaevna,24,Undirected,1
25,57,Diana,the kidnappING,24,Undirected,1
29,57,Olya/Olga,the kidnappING,24,Undirected,1
25,29,Diana,Olya/Olga,25,Undirected,1
113,29,the Golosovsky girls' teachers,Olya/Olga,25,Undirected,1
48,30,Valentina's Husband (name?),Valentina Nikolaevna,25,Undirected,1
6,30,Alyona Golosovsky,Valentina Nikolaevna,25,Undirected,1
33,48,Olya's mother,Valentina's Husband (name?),25,Undirected,1
32,113,Marina Alexandrovna,the Golosovsky girls' teachers,25,Undirected,1
33,57,Olya's mother,the kidnappING,25,Undirected,1
32,6,Marina Alexandrovna,Alyona Golosovsky,25,Undirected,1
33,5,Olya's mother,Sophia Golosovsky,25,Undirected,1
5,25,Sophia Golosovsky,Diana,25,Undirected,1
6,48,Alyona Golosovsky,Valentina's Husband (name?),25,Undirected,1
48,57,Valentina's Husband (name?),the kidnappING,25,Undirected,1
6,57,Alyona Golosovsky,the kidnappING,25,Undirected,1
32,30,Marina Alexandrovna,Valentina Nikolaevna,25,Undirected,1
113,25,the Golosovsky girls' teachers,Diana,25,Undirected,1
33,29,Olya's mother,Olya/Olga,25,Undirected,1
32,33,Marina Alexandrovna,Olya's mother,25,Undirected,1
5,113,Sophia Golosovsky,the Golosovsky girls' teachers,25,Undirected,1
48,29,Valentina's Husband (name?),Olya/Olga,25,Undirected,1
5,6,Sophia Golosovsky,Alyona Golosovsky,25,Undirected,1
30,57,Valentina Nikolaevna,the kidnappING,25,Undirected,1
32,48,Marina Alexandrovna,Valentina's Husband (name?),25,Undirected,1
6,29,Alyona Golosovsky,Olya/Olga,25,Undirected,1
32,57,Marina Alexandrovna,the kidnappING,25,Undirected,1
32,5,Marina Alexandrovna,Sophia Golosovsky,25,Undirected,1
5,30,Sophia Golosovsky,Valentina Nikolaevna,25,Undirected,1
33,25,Olya's mother,Diana,25,Undirected,1
32,29,Marina Alexandrovna,Olya/Olga,25,Undirected,1
48,25,Valentina's Husband (name?),Diana,25,Undirected,1
5,48,Sophia Golosovsky,Valentina's Husband (name?),25,Undirected,1
113,30,the Golosovsky girls' teachers,Valentina Nikolaevna,25,Undirected,1
6,25,Alyona Golosovsky,Diana,25,Undirected,1
25,30,Diana,Valentina Nikolaevna,25,Undirected,1
