source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
29,27,Octave Harp,Neve Harp,Directed,1,300,Knows
29,27,Octave Harp,Neve Harp,Directed,1,301,Knows
29,27,Octave Harp,Neve Harp,Directed,1,302,Knows
29,27,Octave Harp,Neve Harp,Directed,1,303,Knows
29,27,Octave Harp,Neve Harp,Directed,1,304,Knows
29,27,Octave Harp,Neve Harp,Directed,1,306,Knows
29,262,Octave Harp,New Hampshire Mail Carrier,Directed,1,303,Knows of
29,265,Octave Harp,Pliny the Elder,Directed,1,304,Knows of
29,264,Octave Harp,Pliny the Younger,Directed,1,304,Knows of
29,257,Octave Harp,Stamp Dealers,Directed,1,302,Exchange
29,257,Octave Harp,Stamp Dealers,Directed,1,303,Exchange
29,261,Octave Harp,Wealthy Brazilian Woman,Directed,1,303,Exchange
29,261,Octave Harp,Wealthy Brazilian Woman,Directed,1,304,Exchange
65,6,Oric Hoag,Doctor Cordelia Lochren,Directed,1,298,Knows
65,6,Oric Hoag,Doctor Cordelia Lochren,Directed,1,307,Knows
65,151,Oric Hoag,Electa Hoag,Directed,1,298,Knows
65,151,Oric Hoag,Electa Hoag,Directed,1,307,Knows
265,264,Pliny the Elder,Pliny the Younger,Directed,1,303,Knows
264,265,Pliny the Younger,Pliny the Elder,Directed,1,303,Knows
228,6,Priest (in Pluto),Doctor Cordelia Lochren,Directed,1,301,Exchange
228,27,Priest (in Pluto),Neve Harp,Directed,1,301,Exchange
15,6,Seraph Milk (Mooshum),Doctor Cordelia Lochren,Directed,1,297,Knows
15,49,Seraph Milk (Mooshum),The Lochren Murder,Directed,1,307,Knows of
15,50,Seraph Milk (Mooshum),The Lynching,Directed,1,307,Knows
15,50,Seraph Milk (Mooshum),The Lynching,Directed,1,308,Knows
257,29,Stamp Dealers,Octave Harp,Directed,1,302,Exchange
257,29,Stamp Dealers,Octave Harp,Directed,1,303,Exchange
254,253,Student (who married the swim coach),Swimming Coach,Directed,1,299,Knows
253,6,Swimming Coach,Doctor Cordelia Lochren,Directed,1,299,Knows
253,254,Swimming Coach,Student (who married the swim coach),Directed,1,299,Knows
