source,target,Char 1 Name,Char 2 Name,startPage,type,weight
2,48,Josie Burke,Eileen Burke,15,Undirected,1
65,52,taxman,"""the boys"" (who worked for Pokey)",15,Undirected,1
66,48,welfare inspectors,Eileen Burke,15,Undirected,1
21,22,Triona Cahill/Mahon,Pokey Burke,15,Undirected,1
22,20,Pokey Burke,Frank Mahon,15,Undirected,1
48,21,Eileen Burke,Triona Cahill/Mahon,15,Undirected,1
67,65,God,taxman,15,Undirected,1
15,21,Rory Slattery,Triona Cahill/Mahon,15,Undirected,1
67,15,God,Rory Slattery,15,Undirected,1
12,21,Seanie Shaper (Sean Shanahan),Triona Cahill/Mahon,15,Undirected,1
12,15,Seanie Shaper (Sean Shanahan),Rory Slattery,15,Undirected,1
67,12,God,Seanie Shaper (Sean Shanahan),15,Undirected,1
65,48,taxman,Eileen Burke,15,Undirected,1
15,20,Rory Slattery,Frank Mahon,15,Undirected,1
12,48,Seanie Shaper (Sean Shanahan),Eileen Burke,15,Undirected,1
67,48,God,Eileen Burke,15,Undirected,1
66,22,welfare inspectors,Pokey Burke,15,Undirected,1
2,22,Josie Burke,Pokey Burke,15,Undirected,1
15,22,Rory Slattery,Pokey Burke,15,Undirected,1
67,66,God,welfare inspectors,15,Undirected,1
48,22,Eileen Burke,Pokey Burke,15,Undirected,1
67,20,God,Frank Mahon,15,Undirected,1
21,20,Triona Cahill/Mahon,Frank Mahon,15,Undirected,1
66,52,welfare inspectors,"""the boys"" (who worked for Pokey)",15,Undirected,1
2,52,Josie Burke,"""the boys"" (who worked for Pokey)",15,Undirected,1
12,20,Seanie Shaper (Sean Shanahan),Frank Mahon,15,Undirected,1
15,52,Rory Slattery,"""the boys"" (who worked for Pokey)",15,Undirected,1
1,65,Bobby Mahon,taxman,15,Undirected,1
48,52,Eileen Burke,"""the boys"" (who worked for Pokey)",15,Undirected,1
66,12,welfare inspectors,Seanie Shaper (Sean Shanahan),15,Undirected,1
1,20,Bobby Mahon,Frank Mahon,15,Undirected,1
65,20,taxman,Frank Mahon,15,Undirected,1
68,12,Seanie's Father,Seanie Shaper (Sean Shanahan),16,Undirected,1
1,68,Bobby Mahon,Seanie's Father,16,Undirected,1
12,20,Seanie Shaper (Sean Shanahan),Frank Mahon,16,Undirected,1
71,12,Seanie's sister,Seanie Shaper (Sean Shanahan),16,Undirected,1
68,70,Seanie's Father,Seanie's brothers,16,Undirected,1
1,71,Bobby Mahon,Seanie's sister,16,Undirected,1
71,20,Seanie's sister,Frank Mahon,16,Undirected,1
69,71,Seanie's Mother,Seanie's sister,16,Undirected,1
70,12,Seanie's brothers,Seanie Shaper (Sean Shanahan),16,Undirected,1
1,70,Bobby Mahon,Seanie's brothers,16,Undirected,1
68,69,Seanie's Father,Seanie's Mother,16,Undirected,1
1,12,Bobby Mahon,Seanie Shaper (Sean Shanahan),16,Undirected,1
68,20,Seanie's Father,Frank Mahon,16,Undirected,1
69,70,Seanie's Mother,Seanie's brothers,16,Undirected,1
68,71,Seanie's Father,Seanie's sister,16,Undirected,1
1,69,Bobby Mahon,Seanie's Mother,16,Undirected,1
70,20,Seanie's brothers,Frank Mahon,16,Undirected,1
1,20,Bobby Mahon,Frank Mahon,16,Undirected,1
69,12,Seanie's Mother,Seanie Shaper (Sean Shanahan),16,Undirected,1
69,20,Seanie's Mother,Frank Mahon,16,Undirected,1
70,71,Seanie's brothers,Seanie's sister,16,Undirected,1
72,20,Ciss Brien,Frank Mahon,17,Undirected,1
76,20,"""common whores""",Frank Mahon,17,Undirected,1
74,20,"""old guard in front of Ciss's front bar""",Frank Mahon,17,Undirected,1
74,75,"""old guard in front of Ciss's front bar""",Men (Frank didn't like),17,Undirected,1
73,46,Paulie Jackman,Bobby's Grandad,17,Undirected,1
73,74,Paulie Jackman,"""old guard in front of Ciss's front bar""",17,Undirected,1
72,73,Ciss Brien,Paulie Jackman,17,Undirected,1
73,75,Paulie Jackman,Men (Frank didn't like),17,Undirected,1
73,20,Paulie Jackman,Frank Mahon,17,Undirected,1
1,74,Bobby Mahon,"""old guard in front of Ciss's front bar""",17,Undirected,1
1,20,Bobby Mahon,Frank Mahon,17,Undirected,1
1,72,Bobby Mahon,Ciss Brien,17,Undirected,1
72,74,Ciss Brien,"""old guard in front of Ciss's front bar""",17,Undirected,1
73,76,Paulie Jackman,"""common whores""",17,Undirected,1
75,46,Men (Frank didn't like),Bobby's Grandad,17,Undirected,1
72,75,Ciss Brien,Men (Frank didn't like),17,Undirected,1
1,76,Bobby Mahon,"""common whores""",17,Undirected,1
46,20,Bobby's Grandad,Frank Mahon,17,Undirected,1
75,20,Men (Frank didn't like),Frank Mahon,17,Undirected,1
1,73,Bobby Mahon,Paulie Jackman,17,Undirected,1
74,76,"""old guard in front of Ciss's front bar""","""common whores""",17,Undirected,1
1,46,Bobby Mahon,Bobby's Grandad,17,Undirected,1
76,46,"""common whores""",Bobby's Grandad,17,Undirected,1
72,76,Ciss Brien,"""common whores""",17,Undirected,1
74,46,"""old guard in front of Ciss's front bar""",Bobby's Grandad,17,Undirected,1
1,75,Bobby Mahon,Men (Frank didn't like),17,Undirected,1
75,76,Men (Frank didn't like),"""common whores""",17,Undirected,1
72,46,Ciss Brien,Bobby's Grandad,17,Undirected,1
20,54,Frank Mahon,Bobby's Mother,18,Undirected,1
1,54,Bobby Mahon,Bobby's Mother,18,Undirected,1
46,54,Bobby's Grandad,Bobby's Mother,18,Undirected,1
1,20,Bobby Mahon,Frank Mahon,18,Undirected,1
46,20,Bobby's Grandad,Frank Mahon,18,Undirected,1
46,1,Bobby's Grandad,Bobby Mahon,18,Undirected,1
1,22,Bobby Mahon,Pokey Burke,19,Undirected,1
1,54,Bobby Mahon,Bobby's Mother,19,Undirected,1
77,54,Triona's friend,Bobby's Mother,19,Undirected,1
20,54,Frank Mahon,Bobby's Mother,19,Undirected,1
1,77,Bobby Mahon,Triona's friend,19,Undirected,1
77,22,Triona's friend,Pokey Burke,19,Undirected,1
22,54,Pokey Burke,Bobby's Mother,19,Undirected,1
20,21,Frank Mahon,Triona Cahill/Mahon,19,Undirected,1
77,20,Triona's friend,Frank Mahon,19,Undirected,1
1,21,Bobby Mahon,Triona Cahill/Mahon,19,Undirected,1
77,21,Triona's friend,Triona Cahill/Mahon,19,Undirected,1
21,22,Triona Cahill/Mahon,Pokey Burke,19,Undirected,1
1,20,Bobby Mahon,Frank Mahon,19,Undirected,1
20,22,Frank Mahon,Pokey Burke,19,Undirected,1
21,54,Triona Cahill/Mahon,Bobby's Mother,19,Undirected,1
78,22,Actor (playing the husband),Pokey Burke,20,Undirected,1
79,368,Actress (playing the wife),Audience,20,Undirected,1
1,368,Bobby Mahon,Audience,20,Undirected,1
1,78,Bobby Mahon,Actor (playing the husband),20,Undirected,1
79,22,Actress (playing the wife),Pokey Burke,20,Undirected,1
78,368,Actor (playing the husband),Audience,20,Undirected,1
368,21,Audience,Triona Cahill/Mahon,20,Undirected,1
67,368,God,Audience,20,Undirected,1
67,22,God,Pokey Burke,20,Undirected,1
21,22,Triona Cahill/Mahon,Pokey Burke,20,Undirected,1
1,67,Bobby Mahon,God,20,Undirected,1
1,21,Bobby Mahon,Triona Cahill/Mahon,20,Undirected,1
1,79,Bobby Mahon,Actress (playing the wife),20,Undirected,1
368,22,Audience,Pokey Burke,20,Undirected,1
78,21,Actor (playing the husband),Triona Cahill/Mahon,20,Undirected,1
67,21,God,Triona Cahill/Mahon,20,Undirected,1
78,79,Actor (playing the husband),Actress (playing the wife),20,Undirected,1
67,79,God,Actress (playing the wife),20,Undirected,1
1,22,Bobby Mahon,Pokey Burke,20,Undirected,1
67,78,God,Actor (playing the husband),20,Undirected,1
79,21,Actress (playing the wife),Triona Cahill/Mahon,20,Undirected,1
1,22,Bobby Mahon,Pokey Burke,21,Undirected,1
2,22,Josie Burke,Pokey Burke,21,Undirected,1
2,48,Josie Burke,Eileen Burke,21,Undirected,1
1,48,Bobby Mahon,Eileen Burke,21,Undirected,1
48,22,Eileen Burke,Pokey Burke,21,Undirected,1
48,49,Eileen Burke,Eamonn Burke,21,Undirected,1
2,49,Josie Burke,Eamonn Burke,21,Undirected,1
49,22,Eamonn Burke,Pokey Burke,21,Undirected,1
1,49,Bobby Mahon,Eamonn Burke,21,Undirected,1
1,2,Bobby Mahon,Josie Burke,21,Undirected,1
1,2,Bobby Mahon,Josie Burke,22,Undirected,1
2,48,Josie Burke,Eileen Burke,22,Undirected,1
1,67,Bobby Mahon,God,22,Undirected,1
48,22,Eileen Burke,Pokey Burke,22,Undirected,1
1,48,Bobby Mahon,Eileen Burke,22,Undirected,1
2,67,Josie Burke,God,22,Undirected,1
