id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
290,"Knows","Mr. Gardiner","Gardiner children","1","Chapter IV (V2)","150","150"
291,"Knows","Gardiner children","Jane Bennet","1","Chapter IV (V2)","150","150"
292,"Exchange","Elizabeth Bennet","Mrs. Gardiner","1","Chapter IV (V2)","150","152"
293,"Knows","Mrs. Gardiner","Miss Bingley","1","Chapter IV (V2)","150","150"
294,"Knows","Jane Bennet","Miss Bingley","1","Chapter IV (V2)","150","150"
295,"Knows","Elizabeth Bennet","Miss Bingley","1","Chapter IV (V2)","150","150"
296,"Exchange","Jane Bennet","Mrs. Gardiner","1","Chapter IV (V2)","150","150"
297,"Knows","Elizabeth Bennet","Mr. Wickham","1","Chapter IV (V2)","151","151"
298,"Knows","Mrs. Gardiner","Mr. Wickham","1","Chapter IV (V2)","151","151"
299,"Knows","Mrs. Gardiner","Miss King","0","Chapter IV (V2)","151","151"
300,"Knows","Elizabeth Bennet","Miss King","1","Chapter IV (V2)","151","151"
301,"Knows","Elizabeth Bennet","Mr. Collins","1","Chapter IV (V2)","151","152"
302,"Exchange","Elizabeth Bennet","Mr. Gardiner","1","Chapter IV (V2)","151","151"
303,"Knows","Elizabeth Bennet","Jane Bennet","1","Chapter V (V2)","153","153"
304,"Knows","Elizabeth Bennet","Lady Catherine de Bourgh","0","Chapter V (V2)","153","153"
305,"Knows","Elizabeth Bennet","Miss de Bourgh","0","Chapter V (V2)","153","153"
306,"Exchange","Elizabeth Bennet","Charlotte Lucas","1","Chapter V (V2)","153","156"
307,"Exchange","Elizabeth Bennet","Mr. Collins","1","Chapter V (V2)","153","155"
308,"Knows","Mr. Bennet","Mrs. Bennet","1","Chapter V (V2)","153","153"
309,"Knows","Mr. Bennet","Jane Bennet","1","Chapter V (V2)","153","153"
310,"Knows","Mr. Bennet","Elizabeth Bennet","1","Chapter V (V2)","153","153"
311,"Knows","Mr. Bennet","Mary Bennet","1","Chapter V (V2)","153","153"
312,"Knows","Mr. Bennet","Lydia Bennet","1","Chapter V (V2)","153","153"
313,"Knows","Mr. Bennet","Kitty Bennet","1","Chapter V (V2)","153","153"
314,"Knows","Mr. Bennet","Mr. Collins","1","Chapter V (V2)","153","153"
315,"Knows","Mrs. Bennet","Jane Bennet","1","Chapter V (V2)","153","153"
316,"Knows","Mrs. Bennet","Elizabeth Bennet","1","Chapter V (V2)","153","153"
317,"Knows","Mrs. Bennet","Mary Bennet","1","Chapter V (V2)","153","153"
