source,target,Character 1,Character 2,type,weight,startPage,category
47,5,Mr. Radley,Scout Finch,Directed,1,15,Knows
60,10,Dr. Reynolds,Boo Radley,Directed,1,15,Exchange
6,5,Dill Harris,Scout Finch,Directed,1,15,Exchange
8,5,Jem Finch,Scout Finch,Directed,1,15,Exchange
10,45,Boo Radley,Mrs. Radley,Directed,1,15,Knows
8,47,Jem Finch,Mr. Radley,Directed,1,15,Knows
8,24,Jem Finch,Calpurnia,Directed,1,15,Exchange
5,9,Scout Finch,Atticus Finch,Directed,1,15,Knows of
5,24,Scout Finch,Calpurnia,Directed,1,15,Exchange
60,47,Dr. Reynolds,Mr. Radley,Directed,1,15,Exchange
6,10,Dill Harris,Boo Radley,Directed,1,15,Knows of
