source,target,type,weight,startPage,category
10,15,Directed,1,219,Knows
59,15,Directed,1,219,Knows
20,15,Directed,1,221,Knows
17,15,Directed,1,222,Knows
1,15,Directed,1,223,Exchange
10,16,Directed,1,192,Knows
43,16,Directed,1,193,Exchange
30,16,Directed,1,193,Knows
15,16,Directed,1,194,Exchange
9,16,Directed,1,194,Exchange
4,16,Directed,1,39,Exchange
5,16,Directed,1,47,Exchange
30,16,Directed,1,219,Knows
1,16,Directed,1,220,Knows
75,18,Directed,1,221,Exchange
19,18,Directed,1,221,Knows
43,19,Directed,1,194,Exchange
10,19,Directed,1,194,Knows
43,19,Directed,1,196,Exchange
16,19,Directed,1,17,Exchange
43,20,Directed,1,197,Exchange
50,20,Directed,1,198,Knows
1,22,Directed,1,222,Exchange
24,23,Directed,1,223,Exchange
1,24,Directed,1,223,Exchange
5,25,Directed,1,7,Knows
26,25,Directed,1,7,Knows
40,39,Directed,1,192,Exchange
1,46,Directed,1,196,Exchange
31,46,Directed,1,196,Knows
8,46,Directed,1,196,Knows
43,51,Directed,1,199,Exchange
49,51,Directed,1,199,Knows
53,51,Directed,1,199,Knows
10,57,Directed,1,13,Knows of
10,59,Directed,1,218,Knows
1,59,Directed,1,219,Exchange
9,59,Directed,1,219,Exchange
15,59,Directed,1,219,Exchange
10,59,Directed,1,219,Knows
11,60,Directed,1,14,Knows of
16,60,Directed,1,52,Knows of
1,64,Directed,1,219,Exchange
11,64,Directed,1,219,Knows of
1,66,Directed,1,27,Exchange
47,67,Directed,1,24,Knows of
