source,target,Char 1 Name,Char 2 Name,startPage,type,weight
1,169,Hoa,Antarctic woman (266),270,Undirected,1
1,123,Hoa,Father Earth,270,Undirected,1
1,170,Hoa,Red-haired woman (266/269),270,Undirected,1
2,169,Essun,Antarctic woman (266),270,Undirected,1
168,91,Ykka,Tonkee,270,Undirected,1
2,123,Essun,Father Earth,270,Undirected,1
1,2,Hoa,Essun,271,Undirected,1
11,91,Jija,Tonkee,271,Undirected,1
2,91,Essun,Tonkee,271,Undirected,1
169,91,Antarctic woman (266),Tonkee,271,Undirected,1
1,168,Hoa,Ykka,271,Undirected,1
2,169,Essun,Antarctic woman (266),271,Undirected,1
10,91,Nassun,Tonkee,271,Undirected,1
1,91,Hoa,Tonkee,271,Undirected,1
168,10,Ykka,Nassun,271,Undirected,1
2,11,Essun,Jija,271,Undirected,1
168,91,Ykka,Tonkee,271,Undirected,1
169,11,Antarctic woman (266),Jija,271,Undirected,1
1,10,Hoa,Nassun,271,Undirected,1
168,11,Ykka,Jija,271,Undirected,1
1,169,Hoa,Antarctic woman (266),271,Undirected,1
169,10,Antarctic woman (266),Nassun,271,Undirected,1
2,10,Essun,Nassun,271,Undirected,1
1,11,Hoa,Jija,271,Undirected,1
2,168,Essun,Ykka,271,Undirected,1
10,11,Nassun,Jija,271,Undirected,1
168,169,Ykka,Antarctic woman (266),271,Undirected,1
3,11,Uche,Jija,272,Undirected,1
1,3,Hoa,Uche,272,Undirected,1
2,11,Essun,Jija,272,Undirected,1
2,3,Essun,Uche,272,Undirected,1
1,10,Hoa,Nassun,272,Undirected,1
2,168,Essun,Ykka,272,Undirected,1
168,11,Ykka,Jija,272,Undirected,1
2,91,Essun,Tonkee,272,Undirected,1
1,168,Hoa,Ykka,272,Undirected,1
3,168,Uche,Ykka,272,Undirected,1
123,11,Father Earth,Jija,272,Undirected,1
10,91,Nassun,Tonkee,272,Undirected,1
1,91,Hoa,Tonkee,272,Undirected,1
168,123,Ykka,Father Earth,272,Undirected,1
3,10,Uche,Nassun,272,Undirected,1
1,123,Hoa,Father Earth,272,Undirected,1
10,123,Nassun,Father Earth,272,Undirected,1
1,2,Hoa,Essun,272,Undirected,1
168,10,Ykka,Nassun,272,Undirected,1
123,91,Father Earth,Tonkee,272,Undirected,1
11,91,Jija,Tonkee,272,Undirected,1
3,123,Uche,Father Earth,272,Undirected,1
3,91,Uche,Tonkee,272,Undirected,1
2,10,Essun,Nassun,272,Undirected,1
168,91,Ykka,Tonkee,272,Undirected,1
1,11,Hoa,Jija,272,Undirected,1
10,11,Nassun,Jija,272,Undirected,1
2,123,Essun,Father Earth,272,Undirected,1
2,168,Essun,Ykka,273,Undirected,1
1,2,Hoa,Essun,273,Undirected,1
168,169,Ykka,Antarctic woman (266),273,Undirected,1
169,91,Antarctic woman (266),Tonkee,273,Undirected,1
2,91,Essun,Tonkee,273,Undirected,1
1,169,Hoa,Antarctic woman (266),273,Undirected,1
168,91,Ykka,Tonkee,273,Undirected,1
1,168,Hoa,Ykka,273,Undirected,1
1,91,Hoa,Tonkee,273,Undirected,1
2,169,Essun,Antarctic woman (266),273,Undirected,1
169,91,Antarctic woman (266),Tonkee,274,Undirected,1
1,169,Hoa,Antarctic woman (266),274,Undirected,1
2,91,Essun,Tonkee,274,Undirected,1
168,91,Ykka,Tonkee,274,Undirected,1
1,168,Hoa,Ykka,274,Undirected,1
1,91,Hoa,Tonkee,274,Undirected,1
2,169,Essun,Antarctic woman (266),274,Undirected,1
168,169,Ykka,Antarctic woman (266),274,Undirected,1
2,168,Essun,Ykka,274,Undirected,1
1,2,Hoa,Essun,274,Undirected,1
2,91,Essun,Tonkee,275,Undirected,1
168,91,Ykka,Tonkee,275,Undirected,1
168,2,Ykka,Essun,275,Undirected,1
1,2,Hoa,Essun,275,Undirected,1
168,1,Ykka,Hoa,275,Undirected,1
1,91,Hoa,Tonkee,275,Undirected,1
168,10,Ykka,Nassun,276,Undirected,1
1,168,Hoa,Ykka,276,Undirected,1
2,11,Essun,Jija,276,Undirected,1
166,168,travelers,Ykka,276,Undirected,1
166,10,travelers,Nassun,276,Undirected,1
1,91,Hoa,Tonkee,276,Undirected,1
1,11,Hoa,Jija,276,Undirected,1
1,2,Hoa,Essun,276,Undirected,1
1,166,Hoa,travelers,276,Undirected,1
10,11,Nassun,Jija,276,Undirected,1
168,91,Ykka,Tonkee,276,Undirected,1
1,10,Hoa,Nassun,276,Undirected,1
168,11,Ykka,Jija,276,Undirected,1
2,10,Essun,Nassun,276,Undirected,1
11,91,Jija,Tonkee,276,Undirected,1
2,168,Essun,Ykka,276,Undirected,1
10,91,Nassun,Tonkee,276,Undirected,1
166,91,travelers,Tonkee,276,Undirected,1
2,166,Essun,travelers,276,Undirected,1
2,91,Essun,Tonkee,276,Undirected,1
166,11,travelers,Jija,276,Undirected,1
49,171,Syenite,Grit Instructor for Geomestry (277),277,Undirected,1
49,4,Syenite,The Fulcrum,277,Undirected,1
171,4,Grit Instructor for Geomestry (277),The Fulcrum,277,Undirected,1
123,7,Father Earth,Alabaster,279,Undirected,1
49,7,Syenite,Alabaster,279,Undirected,1
8,49,Antimony,Syenite,279,Undirected,1
8,123,Antimony,Father Earth,279,Undirected,1
8,7,Antimony,Alabaster,279,Undirected,1
49,123,Syenite,Father Earth,279,Undirected,1
49,7,Syenite,Alabaster,280,Undirected,1
8,7,Antimony,Alabaster,280,Undirected,1
8,123,Antimony,Father Earth,280,Undirected,1
49,123,Syenite,Father Earth,280,Undirected,1
8,49,Antimony,Syenite,280,Undirected,1
123,7,Father Earth,Alabaster,280,Undirected,1
8,163,Antimony,Edki,281,Undirected,1
8,7,Antimony,Alabaster,281,Undirected,1
49,7,Syenite,Alabaster,281,Undirected,1
49,163,Syenite,Edki,281,Undirected,1
163,7,Edki,Alabaster,281,Undirected,1
8,49,Antimony,Syenite,281,Undirected,1
8,4,Antimony,The Fulcrum,282,Undirected,1
4,7,The Fulcrum,Alabaster,282,Undirected,1
49,7,Syenite,Alabaster,282,Undirected,1
8,49,Antimony,Syenite,282,Undirected,1
8,7,Antimony,Alabaster,282,Undirected,1
49,4,Syenite,The Fulcrum,282,Undirected,1
8,49,Antimony,Syenite,283,Undirected,1
8,7,Antimony,Alabaster,283,Undirected,1
49,7,Syenite,Alabaster,283,Undirected,1
70,7,Lorists,Alabaster,284,Undirected,1
8,148,Antimony,stone eater (in the obelisk),284,Undirected,1
