source,target,Char 1 Name,Char 2 Name,startPage,type,weight
64,1,Rubeus Hagrid,Harry Potter,16,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,16,Undirected,1
1,19,Harry Potter,Minerva McGonagall,16,Undirected,1
1,25,Harry Potter,Lily Potter,16,Undirected,1
25,26,Lily Potter,James Potter,16,Undirected,1
10,26,Albus Dumbledore,James Potter,16,Undirected,1
1,10,Harry Potter,Albus Dumbledore,16,Undirected,1
19,26,Minerva McGonagall,James Potter,16,Undirected,1
26,57,James Potter,Muggles,16,Undirected,1
1,57,Harry Potter,Muggles,16,Undirected,1
64,26,Rubeus Hagrid,James Potter,16,Undirected,1
57,63,Muggles,Sirius Black,16,Undirected,1
26,63,James Potter,Sirius Black,16,Undirected,1
1,63,Harry Potter,Sirius Black,16,Undirected,1
64,10,Rubeus Hagrid,Albus Dumbledore,16,Undirected,1
10,25,Albus Dumbledore,Lily Potter,16,Undirected,1
64,25,Rubeus Hagrid,Lily Potter,16,Undirected,1
19,57,Minerva McGonagall,Muggles,16,Undirected,1
19,63,Minerva McGonagall,Sirius Black,16,Undirected,1
10,57,Albus Dumbledore,Muggles,16,Undirected,1
10,63,Albus Dumbledore,Sirius Black,16,Undirected,1
64,19,Rubeus Hagrid,Minerva McGonagall,16,Undirected,1
25,57,Lily Potter,Muggles,17,Undirected,1
1,26,Harry Potter,James Potter,17,Undirected,1
64,57,Rubeus Hagrid,Muggles,17,Undirected,1
19,25,Minerva McGonagall,Lily Potter,17,Undirected,1
10,26,Albus Dumbledore,James Potter,17,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,17,Undirected,1
1,19,Harry Potter,Minerva McGonagall,17,Undirected,1
25,26,Lily Potter,James Potter,17,Undirected,1
1,10,Harry Potter,Albus Dumbledore,17,Undirected,1
19,26,Minerva McGonagall,James Potter,17,Undirected,1
1,25,Harry Potter,Lily Potter,17,Undirected,1
10,57,Albus Dumbledore,Muggles,17,Undirected,1
