source,target,startPage,Char 1 Name,Char 2 Name,type,weight
899.0,1711.0,135,Mr. Bingley,Mrs. Hurst,Undirected,1.0
1712.0,1713.0,135,Mr. Darcy,Miss Bingley,Undirected,1.0
899.0,907.0,135,Mr. Bingley,Kitty Bennet,Undirected,1.0
904.0,906.0,135,Jane Bennet,Mary Bennet,Undirected,1.0
903.0,904.0,135,Elizabeth Bennet,Jane Bennet,Undirected,1.0
903.0,907.0,135,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
896.0,906.0,135,Mr. Bennet,Mary Bennet,Undirected,1.0
897.0,1713.0,135,Mrs. Bennet,Miss Bingley,Undirected,1.0
897.0,906.0,135,Mrs. Bennet,Mary Bennet,Undirected,1.0
899.0,906.0,135,Mr. Bingley,Mary Bennet,Undirected,1.0
896.0,907.0,135,Mr. Bennet,Kitty Bennet,Undirected,1.0
897.0,903.0,135,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
903.0,905.0,135,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
896.0,1711.0,135,Mr. Bennet,Mrs. Hurst,Undirected,1.0
1713.0,1750.0,135,Miss Bingley,Mr. Wickham,Undirected,1.0
1711.0,1750.0,135,Mrs. Hurst,Mr. Wickham,Undirected,1.0
899.0,1750.0,135,Mr. Bingley,Mr. Wickham,Undirected,1.0
899.0,905.0,135,Mr. Bingley,Lydia Bennet,Undirected,1.0
906.0,1713.0,135,Mary Bennet,Miss Bingley,Undirected,1.0
897.0,1750.0,135,Mrs. Bennet,Mr. Wickham,Undirected,1.0
896.0,897.0,135,Mr. Bennet,Mrs. Bennet,Undirected,1.0
904.0,1713.0,135,Jane Bennet,Miss Bingley,Undirected,1.0
896.0,1750.0,135,Mr. Bennet,Mr. Wickham,Undirected,1.0
907.0,1711.0,135,Kitty Bennet,Mrs. Hurst,Undirected,1.0
905.0,1711.0,135,Lydia Bennet,Mrs. Hurst,Undirected,1.0
903.0,1750.0,135,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
904.0,907.0,135,Jane Bennet,Kitty Bennet,Undirected,1.0
896.0,899.0,135,Mr. Bennet,Mr. Bingley,Undirected,1.0
903.0,1713.0,135,Elizabeth Bennet,Miss Bingley,Undirected,1.0
906.0,1712.0,135,Mary Bennet,Mr. Darcy,Undirected,1.0
904.0,1712.0,135,Jane Bennet,Mr. Darcy,Undirected,1.0
897.0,904.0,135,Mrs. Bennet,Jane Bennet,Undirected,1.0
905.0,1750.0,135,Lydia Bennet,Mr. Wickham,Undirected,1.0
896.0,905.0,135,Mr. Bennet,Lydia Bennet,Undirected,1.0
897.0,907.0,135,Mrs. Bennet,Kitty Bennet,Undirected,1.0
903.0,1711.0,135,Elizabeth Bennet,Mrs. Hurst,Undirected,1.0
905.0,906.0,135,Lydia Bennet,Mary Bennet,Undirected,1.0
905.0,1713.0,135,Lydia Bennet,Miss Bingley,Undirected,1.0
896.0,1713.0,135,Mr. Bennet,Miss Bingley,Undirected,1.0
897.0,1712.0,135,Mrs. Bennet,Mr. Darcy,Undirected,1.0
899.0,1712.0,135,Mr. Bingley,Mr. Darcy,Undirected,1.0
904.0,907.0,136,Jane Bennet,Kitty Bennet,Undirected,1.0
903.0,907.0,136,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
904.0,1750.0,136,Jane Bennet,Mr. Wickham,Undirected,1.0
903.0,905.0,136,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
904.0,1712.0,136,Jane Bennet,Mr. Darcy,Undirected,1.0
906.0,907.0,136,Mary Bennet,Kitty Bennet,Undirected,1.0
903.0,1750.0,136,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
896.0,1712.0,136,Mr. Bennet,Mr. Darcy,Undirected,1.0
907.0,1712.0,136,Kitty Bennet,Mr. Darcy,Undirected,1.0
897.0,1750.0,136,Mrs. Bennet,Mr. Wickham,Undirected,1.0
904.0,906.0,136,Jane Bennet,Mary Bennet,Undirected,1.0
906.0,1712.0,136,Mary Bennet,Mr. Darcy,Undirected,1.0
896.0,1750.0,136,Mr. Bennet,Mr. Wickham,Undirected,1.0
903.0,906.0,136,Elizabeth Bennet,Mary Bennet,Undirected,1.0
907.0,1750.0,136,Kitty Bennet,Mr. Wickham,Undirected,1.0
905.0,906.0,136,Lydia Bennet,Mary Bennet,Undirected,1.0
897.0,905.0,136,Mrs. Bennet,Lydia Bennet,Undirected,1.0
896.0,906.0,136,Mr. Bennet,Mary Bennet,Undirected,1.0
896.0,897.0,136,Mr. Bennet,Mrs. Bennet,Undirected,1.0
904.0,905.0,136,Jane Bennet,Lydia Bennet,Undirected,1.0
905.0,1712.0,136,Lydia Bennet,Mr. Darcy,Undirected,1.0
897.0,1712.0,136,Mrs. Bennet,Mr. Darcy,Undirected,1.0
1712.0,1750.0,136,Mr. Darcy,Mr. Wickham,Undirected,1.0
897.0,906.0,136,Mrs. Bennet,Mary Bennet,Undirected,1.0
896.0,907.0,136,Mr. Bennet,Kitty Bennet,Undirected,1.0
897.0,903.0,136,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
896.0,903.0,136,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
906.0,1750.0,136,Mary Bennet,Mr. Wickham,Undirected,1.0
903.0,1712.0,136,Elizabeth Bennet,Mr. Darcy,Undirected,1.0
905.0,907.0,136,Lydia Bennet,Kitty Bennet,Undirected,1.0
897.0,904.0,136,Mrs. Bennet,Jane Bennet,Undirected,1.0
905.0,1750.0,136,Lydia Bennet,Mr. Wickham,Undirected,1.0
897.0,907.0,136,Mrs. Bennet,Kitty Bennet,Undirected,1.0
896.0,905.0,136,Mr. Bennet,Lydia Bennet,Undirected,1.0
896.0,904.0,136,Mr. Bennet,Jane Bennet,Undirected,1.0
903.0,904.0,136,Elizabeth Bennet,Jane Bennet,Undirected,1.0
896.0,897.0,137,Mr. Bennet,Mrs. Bennet,Undirected,1.0
1751.0,1756.0,137,Mr. Collins,Mr. Gardiner,Undirected,1.0
896.0,1756.0,137,Mr. Bennet,Mr. Gardiner,Undirected,1.0
896.0,904.0,137,Mr. Bennet,Jane Bennet,Undirected,1.0
906.0,1717.0,137,Mary Bennet,Mrs. Philips,Undirected,1.0
897.0,903.0,137,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
905.0,907.0,137,Lydia Bennet,Kitty Bennet,Undirected,1.0
904.0,906.0,137,Jane Bennet,Mary Bennet,Undirected,1.0
905.0,1756.0,137,Lydia Bennet,Mr. Gardiner,Undirected,1.0
907.0,1756.0,137,Kitty Bennet,Mr. Gardiner,Undirected,1.0
906.0,1756.0,137,Mary Bennet,Mr. Gardiner,Undirected,1.0
903.0,1715.0,137,Elizabeth Bennet,Charlotte Lucas,Undirected,1.0
906.0,1757.0,137,Mary Bennet,Mrs. Gardiner,Undirected,1.0
1751.0,1757.0,137,Mr. Collins,Mrs. Gardiner,Undirected,1.0
903.0,904.0,137,Elizabeth Bennet,Jane Bennet,Undirected,1.0
903.0,906.0,137,Elizabeth Bennet,Mary Bennet,Undirected,1.0
1717.0,1756.0,137,Mrs. Philips,Mr. Gardiner,Undirected,1.0
906.0,1751.0,137,Mary Bennet,Mr. Collins,Undirected,1.0
907.0,1715.0,137,Kitty Bennet,Charlotte Lucas,Undirected,1.0
897.0,905.0,137,Mrs. Bennet,Lydia Bennet,Undirected,1.0
905.0,1751.0,137,Lydia Bennet,Mr. Collins,Undirected,1.0
1715.0,1756.0,137,Charlotte Lucas,Mr. Gardiner,Undirected,1.0
896.0,1751.0,137,Mr. Bennet,Mr. Collins,Undirected,1.0
905.0,1757.0,137,Lydia Bennet,Mrs. Gardiner,Undirected,1.0
896.0,1757.0,137,Mr. Bennet,Mrs. Gardiner,Undirected,1.0
896.0,903.0,137,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
905.0,1717.0,137,Lydia Bennet,Mrs. Philips,Undirected,1.0
903.0,1756.0,137,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
896.0,1715.0,137,Mr. Bennet,Charlotte Lucas,Undirected,1.0
903.0,1751.0,137,Elizabeth Bennet,Mr. Collins,Undirected,1.0
1717.0,1757.0,137,Mrs. Philips,Mrs. Gardiner,Undirected,1.0
896.0,1717.0,137,Mr. Bennet,Mrs. Philips,Undirected,1.0
906.0,1715.0,137,Mary Bennet,Charlotte Lucas,Undirected,1.0
1756.0,1757.0,137,Mr. Gardiner,Mrs. Gardiner,Undirected,1.0
897.0,904.0,137,Mrs. Bennet,Jane Bennet,Undirected,1.0
1715.0,1757.0,137,Charlotte Lucas,Mrs. Gardiner,Undirected,1.0
1715.0,1751.0,137,Charlotte Lucas,Mr. Collins,Undirected,1.0
896.0,906.0,137,Mr. Bennet,Mary Bennet,Undirected,1.0
904.0,905.0,137,Jane Bennet,Lydia Bennet,Undirected,1.0
907.0,1717.0,137,Kitty Bennet,Mrs. Philips,Undirected,1.0
904.0,1715.0,137,Jane Bennet,Charlotte Lucas,Undirected,1.0
904.0,1717.0,137,Jane Bennet,Mrs. Philips,Undirected,1.0
897.0,906.0,137,Mrs. Bennet,Mary Bennet,Undirected,1.0
896.0,907.0,137,Mr. Bennet,Kitty Bennet,Undirected,1.0
1715.0,1717.0,137,Charlotte Lucas,Mrs. Philips,Undirected,1.0
907.0,1757.0,137,Kitty Bennet,Mrs. Gardiner,Undirected,1.0
897.0,1756.0,137,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
907.0,1751.0,137,Kitty Bennet,Mr. Collins,Undirected,1.0
897.0,1757.0,137,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
897.0,1751.0,137,Mrs. Bennet,Mr. Collins,Undirected,1.0
903.0,905.0,137,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
904.0,907.0,137,Jane Bennet,Kitty Bennet,Undirected,1.0
897.0,1717.0,137,Mrs. Bennet,Mrs. Philips,Undirected,1.0
905.0,1715.0,137,Lydia Bennet,Charlotte Lucas,Undirected,1.0
903.0,907.0,137,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
904.0,1751.0,137,Jane Bennet,Mr. Collins,Undirected,1.0
897.0,1715.0,137,Mrs. Bennet,Charlotte Lucas,Undirected,1.0
904.0,1757.0,137,Jane Bennet,Mrs. Gardiner,Undirected,1.0
903.0,1717.0,137,Elizabeth Bennet,Mrs. Philips,Undirected,1.0
905.0,906.0,137,Lydia Bennet,Mary Bennet,Undirected,1.0
896.0,905.0,137,Mr. Bennet,Lydia Bennet,Undirected,1.0
897.0,907.0,137,Mrs. Bennet,Kitty Bennet,Undirected,1.0
904.0,1756.0,137,Jane Bennet,Mr. Gardiner,Undirected,1.0
1717.0,1751.0,137,Mrs. Philips,Mr. Collins,Undirected,1.0
903.0,1757.0,137,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
906.0,907.0,137,Mary Bennet,Kitty Bennet,Undirected,1.0
902.0,904.0,138,Lady Lucas,Jane Bennet,Undirected,1.0
902.0,1715.0,138,Lady Lucas,Charlotte Lucas,Undirected,1.0
1715.0,1757.0,138,Charlotte Lucas,Mrs. Gardiner,Undirected,1.0
1715.0,1751.0,138,Charlotte Lucas,Mr. Collins,Undirected,1.0
897.0,899.0,138,Mrs. Bennet,Mr. Bingley,Undirected,1.0
22.0,1757.0,138,Lucas brothers,Mrs. Gardiner,Undirected,1.0
899.0,902.0,138,Mr. Bingley,Lady Lucas,Undirected,1.0
897.0,902.0,138,Mrs. Bennet,Lady Lucas,Undirected,1.0
899.0,1716.0,138,Mr. Bingley,Young Lucas,Undirected,1.0
902.0,22.0,138,Lady Lucas,Lucas brothers,Undirected,1.0
897.0,1716.0,138,Mrs. Bennet,Young Lucas,Undirected,1.0
904.0,19.0,138,Jane Bennet,Sir William Lucas,Undirected,1.0
904.0,22.0,138,Jane Bennet,Lucas brothers,Undirected,1.0
1716.0,22.0,138,Young Lucas,Lucas brothers,Undirected,1.0
22.0,1751.0,138,Lucas brothers,Mr. Collins,Undirected,1.0
1751.0,1757.0,138,Mr. Collins,Mrs. Gardiner,Undirected,1.0
899.0,1751.0,138,Mr. Bingley,Mr. Collins,Undirected,1.0
899.0,1757.0,138,Mr. Bingley,Mrs. Gardiner,Undirected,1.0
897.0,903.0,138,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
902.0,19.0,138,Lady Lucas,Sir William Lucas,Undirected,1.0
1715.0,19.0,138,Charlotte Lucas,Sir William Lucas,Undirected,1.0
903.0,1715.0,138,Elizabeth Bennet,Charlotte Lucas,Undirected,1.0
19.0,1757.0,138,Sir William Lucas,Mrs. Gardiner,Undirected,1.0
19.0,1751.0,138,Sir William Lucas,Mr. Collins,Undirected,1.0
903.0,22.0,138,Elizabeth Bennet,Lucas brothers,Undirected,1.0
904.0,1757.0,138,Jane Bennet,Mrs. Gardiner,Undirected,1.0
1716.0,1751.0,138,Young Lucas,Mr. Collins,Undirected,1.0
903.0,19.0,138,Elizabeth Bennet,Sir William Lucas,Undirected,1.0
899.0,1715.0,138,Mr. Bingley,Charlotte Lucas,Undirected,1.0
1716.0,1757.0,138,Young Lucas,Mrs. Gardiner,Undirected,1.0
897.0,1751.0,138,Mrs. Bennet,Mr. Collins,Undirected,1.0
899.0,903.0,138,Mr. Bingley,Elizabeth Bennet,Undirected,1.0
897.0,22.0,138,Mrs. Bennet,Lucas brothers,Undirected,1.0
899.0,19.0,138,Mr. Bingley,Sir William Lucas,Undirected,1.0
903.0,904.0,138,Elizabeth Bennet,Jane Bennet,Undirected,1.0
902.0,903.0,138,Lady Lucas,Elizabeth Bennet,Undirected,1.0
904.0,1716.0,138,Jane Bennet,Young Lucas,Undirected,1.0
902.0,1716.0,138,Lady Lucas,Young Lucas,Undirected,1.0
903.0,1751.0,138,Elizabeth Bennet,Mr. Collins,Undirected,1.0
903.0,1757.0,138,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
897.0,1757.0,138,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
1715.0,22.0,138,Charlotte Lucas,Lucas brothers,Undirected,1.0
902.0,1751.0,138,Lady Lucas,Mr. Collins,Undirected,1.0
899.0,22.0,138,Mr. Bingley,Lucas brothers,Undirected,1.0
1715.0,1716.0,138,Charlotte Lucas,Young Lucas,Undirected,1.0
902.0,1757.0,138,Lady Lucas,Mrs. Gardiner,Undirected,1.0
904.0,1751.0,138,Jane Bennet,Mr. Collins,Undirected,1.0
897.0,1715.0,138,Mrs. Bennet,Charlotte Lucas,Undirected,1.0
897.0,19.0,138,Mrs. Bennet,Sir William Lucas,Undirected,1.0
19.0,1716.0,138,Sir William Lucas,Young Lucas,Undirected,1.0
903.0,1716.0,138,Elizabeth Bennet,Young Lucas,Undirected,1.0
904.0,1715.0,138,Jane Bennet,Charlotte Lucas,Undirected,1.0
19.0,22.0,138,Sir William Lucas,Lucas brothers,Undirected,1.0
897.0,904.0,138,Mrs. Bennet,Jane Bennet,Undirected,1.0
899.0,904.0,138,Mr. Bingley,Jane Bennet,Undirected,1.0
903.0,904.0,139,Elizabeth Bennet,Jane Bennet,Undirected,1.0
899.0,904.0,139,Mr. Bingley,Jane Bennet,Undirected,1.0
903.0,1712.0,139,Elizabeth Bennet,Mr. Darcy,Undirected,1.0
1713.0,1757.0,139,Miss Bingley,Mrs. Gardiner,Undirected,1.0
903.0,1713.0,139,Elizabeth Bennet,Miss Bingley,Undirected,1.0
904.0,1757.0,139,Jane Bennet,Mrs. Gardiner,Undirected,1.0
899.0,1712.0,139,Mr. Bingley,Mr. Darcy,Undirected,1.0
899.0,1757.0,139,Mr. Bingley,Mrs. Gardiner,Undirected,1.0
904.0,1712.0,139,Jane Bennet,Mr. Darcy,Undirected,1.0
903.0,1757.0,139,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
899.0,903.0,139,Mr. Bingley,Elizabeth Bennet,Undirected,1.0
899.0,1713.0,139,Mr. Bingley,Miss Bingley,Undirected,1.0
904.0,1713.0,139,Jane Bennet,Miss Bingley,Undirected,1.0
1712.0,1713.0,139,Mr. Darcy,Miss Bingley,Undirected,1.0
1712.0,1757.0,139,Mr. Darcy,Mrs. Gardiner,Undirected,1.0
897.0,1757.0,140,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
899.0,1718.0,140,Mr. Bingley,Mr. Philips,Undirected,1.0
902.0,1717.0,140,Lady Lucas,Mrs. Philips,Undirected,1.0
1713.0,1715.0,140,Miss Bingley,Charlotte Lucas,Undirected,1.0
28.0,1717.0,140,Officers (at Meryton),Mrs. Philips,Undirected,1.0
1715.0,19.0,140,Charlotte Lucas,Sir William Lucas,Undirected,1.0
1757.0,1712.0,140,Mrs. Gardiner,Mr. Darcy,Undirected,1.0
1717.0,1756.0,140,Mrs. Philips,Mr. Gardiner,Undirected,1.0
897.0,1718.0,140,Mrs. Bennet,Mr. Philips,Undirected,1.0
899.0,1715.0,140,Mr. Bingley,Charlotte Lucas,Undirected,1.0
903.0,19.0,140,Elizabeth Bennet,Sir William Lucas,Undirected,1.0
903.0,28.0,140,Elizabeth Bennet,Officers (at Meryton),Undirected,1.0
1750.0,29.0,140,Mr. Wickham,Mr. Darcy's father,Undirected,1.0
903.0,1715.0,140,Elizabeth Bennet,Charlotte Lucas,Undirected,1.0
1756.0,29.0,140,Mr. Gardiner,Mr. Darcy's father,Undirected,1.0
902.0,1756.0,140,Lady Lucas,Mr. Gardiner,Undirected,1.0
1718.0,1750.0,140,Mr. Philips,Mr. Wickham,Undirected,1.0
28.0,1756.0,140,Officers (at Meryton),Mr. Gardiner,Undirected,1.0
904.0,1716.0,140,Jane Bennet,Young Lucas,Undirected,1.0
1713.0,1717.0,140,Miss Bingley,Mrs. Philips,Undirected,1.0
897.0,902.0,140,Mrs. Bennet,Lady Lucas,Undirected,1.0
1718.0,29.0,140,Mr. Philips,Mr. Darcy's father,Undirected,1.0
897.0,1750.0,140,Mrs. Bennet,Mr. Wickham,Undirected,1.0
903.0,1717.0,140,Elizabeth Bennet,Mrs. Philips,Undirected,1.0
19.0,29.0,140,Sir William Lucas,Mr. Darcy's father,Undirected,1.0
19.0,1716.0,140,Sir William Lucas,Young Lucas,Undirected,1.0
899.0,1756.0,140,Mr. Bingley,Mr. Gardiner,Undirected,1.0
1712.0,22.0,140,Mr. Darcy,Lucas brothers,Undirected,1.0
897.0,1713.0,140,Mrs. Bennet,Miss Bingley,Undirected,1.0
904.0,22.0,140,Jane Bennet,Lucas brothers,Undirected,1.0
28.0,1712.0,140,Officers (at Meryton),Mr. Darcy,Undirected,1.0
903.0,1713.0,140,Elizabeth Bennet,Miss Bingley,Undirected,1.0
897.0,904.0,140,Mrs. Bennet,Jane Bennet,Undirected,1.0
1715.0,1756.0,140,Charlotte Lucas,Mr. Gardiner,Undirected,1.0
902.0,903.0,140,Lady Lucas,Elizabeth Bennet,Undirected,1.0
897.0,22.0,140,Mrs. Bennet,Lucas brothers,Undirected,1.0
899.0,19.0,140,Mr. Bingley,Sir William Lucas,Undirected,1.0
899.0,28.0,140,Mr. Bingley,Officers (at Meryton),Undirected,1.0
904.0,1757.0,140,Jane Bennet,Mrs. Gardiner,Undirected,1.0
897.0,28.0,140,Mrs. Bennet,Officers (at Meryton),Undirected,1.0
902.0,1757.0,140,Lady Lucas,Mrs. Gardiner,Undirected,1.0
897.0,1715.0,140,Mrs. Bennet,Charlotte Lucas,Undirected,1.0
899.0,1712.0,140,Mr. Bingley,Mr. Darcy,Undirected,1.0
22.0,1716.0,140,Lucas brothers,Young Lucas,Undirected,1.0
903.0,1712.0,140,Elizabeth Bennet,Mr. Darcy,Undirected,1.0
1757.0,22.0,140,Mrs. Gardiner,Lucas brothers,Undirected,1.0
1750.0,1716.0,140,Mr. Wickham,Young Lucas,Undirected,1.0
1712.0,1750.0,140,Mr. Darcy,Mr. Wickham,Undirected,1.0
904.0,1750.0,140,Jane Bennet,Mr. Wickham,Undirected,1.0
1712.0,29.0,140,Mr. Darcy,Mr. Darcy's father,Undirected,1.0
19.0,1750.0,140,Sir William Lucas,Mr. Wickham,Undirected,1.0
899.0,1717.0,140,Mr. Bingley,Mrs. Philips,Undirected,1.0
1712.0,1716.0,140,Mr. Darcy,Young Lucas,Undirected,1.0
904.0,29.0,140,Jane Bennet,Mr. Darcy's father,Undirected,1.0
1716.0,29.0,140,Young Lucas,Mr. Darcy's father,Undirected,1.0
904.0,1713.0,140,Jane Bennet,Miss Bingley,Undirected,1.0
28.0,29.0,140,Officers (at Meryton),Mr. Darcy's father,Undirected,1.0
897.0,899.0,140,Mrs. Bennet,Mr. Bingley,Undirected,1.0
28.0,1716.0,140,Officers (at Meryton),Young Lucas,Undirected,1.0
902.0,904.0,140,Lady Lucas,Jane Bennet,Undirected,1.0
897.0,1756.0,140,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
1713.0,1750.0,140,Miss Bingley,Mr. Wickham,Undirected,1.0
1713.0,1716.0,140,Miss Bingley,Young Lucas,Undirected,1.0
1712.0,1718.0,140,Mr. Darcy,Mr. Philips,Undirected,1.0
1757.0,1750.0,140,Mrs. Gardiner,Mr. Wickham,Undirected,1.0
19.0,22.0,140,Sir William Lucas,Lucas brothers,Undirected,1.0
904.0,1718.0,140,Jane Bennet,Mr. Philips,Undirected,1.0
1757.0,29.0,140,Mrs. Gardiner,Mr. Darcy's father,Undirected,1.0
19.0,1718.0,140,Sir William Lucas,Mr. Philips,Undirected,1.0
897.0,19.0,140,Mrs. Bennet,Sir William Lucas,Undirected,1.0
1757.0,1716.0,140,Mrs. Gardiner,Young Lucas,Undirected,1.0
902.0,1718.0,140,Lady Lucas,Mr. Philips,Undirected,1.0
904.0,1715.0,140,Jane Bennet,Charlotte Lucas,Undirected,1.0
1715.0,1750.0,140,Charlotte Lucas,Mr. Wickham,Undirected,1.0
28.0,1718.0,140,Officers (at Meryton),Mr. Philips,Undirected,1.0
1757.0,1713.0,140,Mrs. Gardiner,Miss Bingley,Undirected,1.0
1715.0,29.0,140,Charlotte Lucas,Mr. Darcy's father,Undirected,1.0
22.0,1750.0,140,Lucas brothers,Mr. Wickham,Undirected,1.0
899.0,903.0,140,Mr. Bingley,Elizabeth Bennet,Undirected,1.0
902.0,1750.0,140,Lady Lucas,Mr. Wickham,Undirected,1.0
1757.0,1718.0,140,Mrs. Gardiner,Mr. Philips,Undirected,1.0
28.0,1750.0,140,Officers (at Meryton),Mr. Wickham,Undirected,1.0
897.0,1717.0,140,Mrs. Bennet,Mrs. Philips,Undirected,1.0
1712.0,1713.0,140,Mr. Darcy,Miss Bingley,Undirected,1.0
902.0,29.0,140,Lady Lucas,Mr. Darcy's father,Undirected,1.0
1718.0,1756.0,140,Mr. Philips,Mr. Gardiner,Undirected,1.0
902.0,1716.0,140,Lady Lucas,Young Lucas,Undirected,1.0
903.0,1718.0,140,Elizabeth Bennet,Mr. Philips,Undirected,1.0
904.0,1717.0,140,Jane Bennet,Mrs. Philips,Undirected,1.0
1713.0,1718.0,140,Miss Bingley,Mr. Philips,Undirected,1.0
1757.0,19.0,140,Mrs. Gardiner,Sir William Lucas,Undirected,1.0
1717.0,1716.0,140,Mrs. Philips,Young Lucas,Undirected,1.0
897.0,903.0,140,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
1757.0,28.0,140,Mrs. Gardiner,Officers (at Meryton),Undirected,1.0
1712.0,19.0,140,Mr. Darcy,Sir William Lucas,Undirected,1.0
899.0,1716.0,140,Mr. Bingley,Young Lucas,Undirected,1.0
902.0,22.0,140,Lady Lucas,Lucas brothers,Undirected,1.0
904.0,19.0,140,Jane Bennet,Sir William Lucas,Undirected,1.0
1712.0,1715.0,140,Mr. Darcy,Charlotte Lucas,Undirected,1.0
904.0,28.0,140,Jane Bennet,Officers (at Meryton),Undirected,1.0
1713.0,29.0,140,Miss Bingley,Mr. Darcy's father,Undirected,1.0
28.0,22.0,140,Officers (at Meryton),Lucas brothers,Undirected,1.0
903.0,1716.0,140,Elizabeth Bennet,Young Lucas,Undirected,1.0
1717.0,22.0,140,Mrs. Philips,Lucas brothers,Undirected,1.0
902.0,1713.0,140,Lady Lucas,Miss Bingley,Undirected,1.0
19.0,1756.0,140,Sir William Lucas,Mr. Gardiner,Undirected,1.0
22.0,1718.0,140,Lucas brothers,Mr. Philips,Undirected,1.0
28.0,1713.0,140,Officers (at Meryton),Miss Bingley,Undirected,1.0
1717.0,1718.0,140,Mrs. Philips,Mr. Philips,Undirected,1.0
1718.0,1716.0,140,Mr. Philips,Young Lucas,Undirected,1.0
1715.0,1716.0,140,Charlotte Lucas,Young Lucas,Undirected,1.0
897.0,1712.0,140,Mrs. Bennet,Mr. Darcy,Undirected,1.0
1717.0,1750.0,140,Mrs. Philips,Mr. Wickham,Undirected,1.0
903.0,22.0,140,Elizabeth Bennet,Lucas brothers,Undirected,1.0
1713.0,22.0,140,Miss Bingley,Lucas brothers,Undirected,1.0
1750.0,1756.0,140,Mr. Wickham,Mr. Gardiner,Undirected,1.0
1712.0,1717.0,140,Mr. Darcy,Mrs. Philips,Undirected,1.0
22.0,29.0,140,Lucas brothers,Mr. Darcy's father,Undirected,1.0
1717.0,29.0,140,Mrs. Philips,Mr. Darcy's father,Undirected,1.0
904.0,1712.0,140,Jane Bennet,Mr. Darcy,Undirected,1.0
903.0,29.0,140,Elizabeth Bennet,Mr. Darcy's father,Undirected,1.0
28.0,1715.0,140,Officers (at Meryton),Charlotte Lucas,Undirected,1.0
1757.0,1756.0,140,Mrs. Gardiner,Mr. Gardiner,Undirected,1.0
899.0,904.0,140,Mr. Bingley,Jane Bennet,Undirected,1.0
1715.0,22.0,140,Charlotte Lucas,Lucas brothers,Undirected,1.0
19.0,1717.0,140,Sir William Lucas,Mrs. Philips,Undirected,1.0
899.0,1757.0,140,Mr. Bingley,Mrs. Gardiner,Undirected,1.0
1757.0,1715.0,140,Mrs. Gardiner,Charlotte Lucas,Undirected,1.0
1713.0,19.0,140,Miss Bingley,Sir William Lucas,Undirected,1.0
1715.0,1717.0,140,Charlotte Lucas,Mrs. Philips,Undirected,1.0
1712.0,1756.0,140,Mr. Darcy,Mr. Gardiner,Undirected,1.0
1715.0,1718.0,140,Charlotte Lucas,Mr. Philips,Undirected,1.0
903.0,1757.0,140,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
904.0,1756.0,140,Jane Bennet,Mr. Gardiner,Undirected,1.0
1716.0,1756.0,140,Young Lucas,Mr. Gardiner,Undirected,1.0
899.0,902.0,140,Mr. Bingley,Lady Lucas,Undirected,1.0
899.0,1750.0,140,Mr. Bingley,Mr. Wickham,Undirected,1.0
1757.0,1717.0,140,Mrs. Gardiner,Mrs. Philips,Undirected,1.0
903.0,1750.0,140,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
902.0,19.0,140,Lady Lucas,Sir William Lucas,Undirected,1.0
899.0,29.0,140,Mr. Bingley,Mr. Darcy's father,Undirected,1.0
902.0,28.0,140,Lady Lucas,Officers (at Meryton),Undirected,1.0
28.0,19.0,140,Officers (at Meryton),Sir William Lucas,Undirected,1.0
902.0,1715.0,140,Lady Lucas,Charlotte Lucas,Undirected,1.0
22.0,1756.0,140,Lucas brothers,Mr. Gardiner,Undirected,1.0
903.0,904.0,140,Elizabeth Bennet,Jane Bennet,Undirected,1.0
897.0,29.0,140,Mrs. Bennet,Mr. Darcy's father,Undirected,1.0
903.0,1756.0,140,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
897.0,1716.0,140,Mrs. Bennet,Young Lucas,Undirected,1.0
1713.0,1756.0,140,Miss Bingley,Mr. Gardiner,Undirected,1.0
899.0,1713.0,140,Mr. Bingley,Miss Bingley,Undirected,1.0
902.0,1712.0,140,Lady Lucas,Mr. Darcy,Undirected,1.0
899.0,22.0,140,Mr. Bingley,Lucas brothers,Undirected,1.0
