
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"3186","Knows","Colonel Benton Lungsford","Emil Buckendorf's First Brother","1","Vogeli","72","72"
"3187","Knows","Colonel Benton Lungsford","Emil Buckendorf's Second Brother","1","Vogeli","72","72"
"3188","Knows","Colonel Benton Lungsford","Emil Buckendorf's Third Brother","1","Vogeli","72","72"
"3195","Exchange","Colonel Benton Lungsford","Emil Buckendorf's First Brother","1","Death Song","73","73"
"3196","Exchange","Colonel Benton Lungsford","Emil Buckendorf's Second Brother","1","Death Song","73","73"
"3197","Exchange","Colonel Benton Lungsford","Emil Buckendorf's Third Brother","1","Death Song","73","73"
"1104","Knows","Johann Vogeli","Johann Vogeli's Late Mother","1","Vogeli","71","71"
"1109","Exchange","Johann Vogeli","Frederic Vogeli","1","Vogeli","72","72"
"1110","Knows","Johann Vogeli","Emil Buckendorf","1","Vogeli","72","72"
"1130","Knows","Johann Vogeli","The Lynching","0","Vogeli","72","72"
"1155","Knows","Johann Vogeli","William Hotchkiss","1","Death Song","72","72"
"1174","Knows","Johann Vogeli","The Lynching","1","Death Song","72","73"
"1228","Exchange","Johann Vogeli","Frederic Vogeli","1","Death Song","76","76"
"1250","Knows","Johann Vogeli","The Lynching","1","Death Song","76","76"
"3174","Knows","Johann Vogeli","Emil Buckendorf's First Brother","1","Vogeli","72","72"
"3175","Knows","Johann Vogeli","Emil Buckendorf's Second Brother","1","Vogeli","72","72"
"3176","Knows","Johann Vogeli","Emil Buckendorf's Third Brother","1","Vogeli","72","72"
"1106","Exchange","Johann Vogeli's Late Mother","Johann's Mother's Family in Heidelburg","1","Vogeli","71","71"
"1107","Exchange","Johann Vogeli's Late Mother","Frederic Vogeli","1","Vogeli","72","72"
"1108","Exchange","Johann Vogeli's Late Mother","Johann Vogeli","1","Vogeli","72","72"
"1163","Knows","Townsmen (involved in the lynching)","Eugene Wildstrand","1","Death Song","72","73"
"1167","Knows","Townsmen (involved in the lynching)","Johann Vogeli","1","Death Song","72","73"
"1168","Knows","Townsmen (involved in the lynching)","William Hotchkiss","1","Death Song","72","73"
"1176","Knows","Townsmen (involved in the lynching)","The Lynching","1","Death Song","72","76"
"1272","Knows","Townsmen (involved in the lynching)","The Lynching","1","The Clatter of Wings","77","78"
"1402","Knows","Townsmen (involved in the lynching)","The Lynching","1","Bitter Tea","85","85"
"1708","Knows","Townsmen (involved in the lynching)","The Lynching","1","Nonette's Bed","243","243"
"1710","Exchange","Townsmen (involved in the lynching)","Cuthbert Peace","1","Nonette's Bed","243","243"
"1711","Exchange","Townsmen (involved in the lynching)","Asiginak","1","Nonette's Bed","243","243"
"1712","Exchange","Townsmen (involved in the lynching)","Holy Track","1","Nonette's Bed","243","243"
"1806","Knows","Townsmen (involved in the lynching)","The Lynching","1","Walking on Air","251","251"
"2936","Knows","Townsmen (involved in the lynching)","Asiginak","1","A Little Medicine","64","65"
"1295","Knows","Henric Gostlin","The Lynching","1","The Clatter of Wings","78","78"
"1296","Exchange","Henric Gostlin","Emil Buckendorf","1","The Clatter of Wings","78","78"
"1315","Knows","Henric Gostlin","Holy Track","1","The Clatter of Wings","78","78"
"1686","Knows","Henric Gostlin","The Lynching","1","Nonette's Bed","243","243"
"1695","Exchange","Henric Gostlin","Cuthbert Peace","1","Nonette's Bed","243","243"
"1696","Exchange","Henric Gostlin","Asiginak","1","Nonette's Bed","243","243"
"1697","Exchange","Henric Gostlin","Holy Track","1","Nonette's Bed","243","243"
"1198","Exchange","Enery Mantle","Emil Buckendorf","1","Death Song","74","74"
"1199","Exchange","Enery Mantle","Eugene Wildstrand","1","Death Song","74","74"
"1259","Exchange","Enery Mantle","Emil Buckendorf","1","The Clatter of Wings","77","77"
"1274","Knows","Enery Mantle","The Lynching","1","The Clatter of Wings","77","77"
"1720","Knows","Enery Mantle","The Lynching","1","Nonette's Bed","243","243"
"1721","Exchange","Enery Mantle","Cuthbert Peace","1","Nonette's Bed","243","243"
"1722","Exchange","Enery Mantle","Asiginak","1","Nonette's Bed","243","243"
"1723","Exchange","Enery Mantle","Holy Track","1","Nonette's Bed","243","243"
"3201","Exchange","Enery Mantle","Emil Buckendorf's First Brother","1","Death Song","74","74"
"3202","Exchange","Enery Mantle","Emil Buckendorf's Second Brother","1","Death Song","74","74"
"3203","Exchange","Enery Mantle","Emil Buckendorf's Third Brother","1","Death Song","74","74"
"3207","Exchange","Enery Mantle","Emil Buckendorf's First Brother","1","The Clatter of Wings","77","77"
"3208","Exchange","Enery Mantle","Emil Buckendorf's Second Brother","1","The Clatter of Wings","77","77"
"3209","Exchange","Enery Mantle","Emil Buckendorf's Third Brother","1","The Clatter of Wings","77","77"
"1976","Knows","Murdo Harp","Neve Harp","1","Disaster Stamps of Pluto","299","299"
"1987","Knows","Murdo Harp","Octave Harp","1","Disaster Stamps of Pluto","298","299"
"2012","Exchange","Murdo Harp","Edward Harp","1","Disaster Stamps of Pluto","303","303"
"2013","Exchange","Murdo Harp","Neve Harp","1","Disaster Stamps of Pluto","303","303"
"2318","Knows","Murdo Harp","Neve Harp","1","Murdo Harp","128","129"
"1439","Knows","Earl","""[S]mall town stripper""","1","The 4-B's","186","186"
"1444","Knows","Earl","Marn Wolde","1","The 4-B's","186","186"
"1445","Knows of","Earl","Lilith Peace","0","The 4-B's","186","186"
"1446","Knows of","Earl","Judah Peace","0","The 4-B's","186","186"
"1452","Exchange","Earl","Marn Wolde","1","The 4-B's","187","190"
"1459","Exchange","Earl","Bliss","1","The 4-B's","188","189"
"1913","Knows","Earl","""[S]mall town stripper""","1","Disaster Stamps of Pluto","295","295"
"1514","Knows","The Old Women","Marn Wolde","0","The 4-B's","192","192"
"2906","Knows of","Marcus Aurelius","Alexander the Great","0","The Saint","113","113"
"2907","Knows of","Marcus Aurelius","Pompeium","0","The Saint","113","113"
"2908","Knows of","Marcus Aurelius","Caius Caesar","0","The Saint","113","113"
"2909","Knows of","Marcus Aurelius","Heraclitus","0","The Saint","113","113"
"2910","Knows of","Marcus Aurelius","Democritas","0","The Saint","113","113"
"2911","Knows of","Marcus Aurelius","Socrates","0","The Saint","113","113"
"1532","Knows","Other Freshmen","Freshmen's Parents","1","The Reptile Garden","221","221"
"1536","Knows of","Other Freshmen","Bob Dylan","0","The Reptile Garden","221","221"
"1537","Knows of","Other Freshmen","Janis Joplin","0","The Reptile Garden","221","221"
"1543","Knows of","""[W]hite girls"" (Evelina knows)","Joni Mitchell","0","The Reptile Garden","222","222"
"1546","Knows","""Indian women"" (on campus)","""AIM-looking boyfriends""","1","The Reptile Garden","222","222"
"1609","Knows","Other Aides (at the state mental hospital)","Warren Wolde","1","Nonette","233","233"
"1572","Knows","Mrs. L","Mrs. L's ""little boy""","1","Warren","227","227"
"1574","Exchange","Mrs. L","Other Aides (at the state mental hospital)","1","Warren","227","227"
"1578","Knows","Mrs. L","Patients (at the state mental hospital)","1","Warren","227","228"
"1580","Knows","Mrs. L","Warren Wolde","1","Warren","227","228"
"1594","Exchange","Mrs. L","Evelina Harp","1","Nonette","230","230"
"1595","Exchange","Mrs. L","Nonette","1","Nonette","230","230"
"1645","Knows of","Mrs. L","Nonette's Cousin","0","The Kiss","237","237"
"1653","Exchange","Mrs. L","Clemence Harp","1","Nonette's Bed","240","240"
"1575","Exchange","Nurse (who was going off duty)","Evelina Harp","1","Warren","227","227"
"1576","Exchange","Nurse (who was going off duty)","Mrs. L","1","Warren","227","227"
"1577","Knows","Nurse (who was going off duty)","Warren Wolde","1","Warren","227","227"
"1592","Knows","Lucille","Lucille's Children","1","Warren","229","230"
"1600","Knows","Nonette","Other Aides (at the state mental hospital)","1","Nonette","231","231"
"1602","Exchange","Nonette","Nonette's Cousin","1","Nonette","232","232"
"1604","Knows","Nonette","Nonette's Father","1","Nonette","232","232"
"1605","Knows","Nonette","Nonette's Mother","1","Nonette","232","232"
"1617","Knows","Nonette","Nonette's Cousin","1","The Kiss","234","234"
"1622","Exchange","Nonette","Other Aides (at the state mental hospital)","1","The Kiss","234","234"
"1623","Exchange","Nonette","Nurses (at the state mental hospital)","1","The Kiss","234","234"
"1624","Exchange","Nonette","Patients (at the state mental hospital)","1","The Kiss","234","234"
"1625","Exchange","Nonette","Doctors (at the state mental hospital)","1","The Kiss","234","234"
"1643","Exchange","Nonette","Mrs. L","1","The Kiss","237","237"
"1646","Exchange","Nonette","Nonette's Father","1","The Kiss","239","239"
"1647","Exchange","Nonette","Nonette's Mother","1","The Kiss","239","239"
"1618","Knows of","Nonette's Cousin","Other Aides (at the state mental hospital)","0","The Kiss","234","234"
"1619","Knows of","Nonette's Cousin","Nurses (at the state mental hospital)","0","The Kiss","234","234"
"1620","Knows of","Nonette's Cousin","Patients (at the state mental hospital)","0","The Kiss","234","234"
"1621","Knows of","Nonette's Cousin","Doctors (at the state mental hospital)","0","The Kiss","234","234"
"1612","Knows","Policeman (who brings Warren back)","Warren Wolde","1","Nonette","233","233"
"1613","Exchange","Policeman (who brings Warren back)","Mrs. L","1","Nonette","233","233"
"1775","Knows","Sister Mary Anita's Father","Emil Buckendorf","1","Walking on Air","250","250"
"1777","Knows of","Sister Mary Anita's Father","The Lynching","0","Walking on Air","250","250"
"1780","Knows","Sister Mary Anita's Father","Seraph Milk (Mooshum)","1","Walking on Air","250","250"
"1842","Exchange","Mom (carrying her two-year-old)","Seraph Milk (Mooshum)","1","All Souls' Day","258","258"
"1850","Knows of","Seraph Milk's Nurses","Seraph Milk (Mooshum)","0","All Souls' Day","260","260"
"1852","Exchange","Seraph Milk's Doctors","Seraph Milk (Mooshum)","1","All Souls' Day","260","260"
"2238","Knows","Judge Coutts' Mother","Judge Coutts' Mother's Family","1","The Wolf","114","114"
"2509","Knows","Judge Coutts' Mother","Judge Coutts' Father","1","Demolition","277","277"
"2511","Knows","Judge Coutts' Mother","Doctor Cordelia Lochren","1","Demolition","278","279"
"2530","Knows","Judge Coutts' Mother","""roommate"" (of Judge Coutts' Mother)","1","Demolition","285","285"
"2531","Knows","Judge Coutts' Mother","Old Folks","1","Demolition","285","285"
"1921","Exchange","Young Mothers","Young Mothers","1","Disaster Stamps of Pluto","296","296"
"1922","Knows","Young Mothers","Husbands (of Young Mothers)","1","Disaster Stamps of Pluto","296","296"
"1926","Knows","Frank Harp","""Dakota...Town Site Company"" Members","1","Disaster Stamps of Pluto","296","296"
"1929","Exchange","Frank Harp","""Dakota...Town Site Company"" Members","1","Disaster Stamps of Pluto","297","297"
"1943","Knows of","Frank Harp","Pluto","0","Disaster Stamps of Pluto","297","297"
"1936","Knows of","""Dakota...Town Site Company"" Members","Zeus","0","Disaster Stamps of Pluto","297","297"
"1937","Knows of","""Dakota...Town Site Company"" Members","Neptune","0","Disaster Stamps of Pluto","297","297"
"1938","Knows of","""Dakota...Town Site Company"" Members","Apollo","0","Disaster Stamps of Pluto","297","297"
"1939","Knows of","""Dakota...Town Site Company"" Members","Athena","0","Disaster Stamps of Pluto","297","297"
"1940","Knows of","""Dakota...Town Site Company"" Members","Pluto","0","Disaster Stamps of Pluto","297","297"
"1942","Knows of","""Dakota...Town Site Company"" Members","Venus","0","Disaster Stamps of Pluto","297","297"
"1964","Knows","Electa and Tobek's Parents","Electa Hoag","1","Disaster Stamps of Pluto","298","298"
"1965","Knows","Electa and Tobek's Parents","Tobek Hess","1","Disaster Stamps of Pluto","298","298"
"1972","Knows","Cordelia's First Husband","Doctor Cordelia Lochren","1","Disaster Stamps of Pluto","299","299"
"1974","Knows","Swimming Coach","Student (who married the swim coach)","1","Disaster Stamps of Pluto","299","299"
"2035","Knows","Wealthy Brazilian Woman","Brazilian Woman's Son","1","Disaster Stamps of Pluto","304","304"
"2022","Knows","Pliny the Younger","Pliny the Elder","1","Disaster Stamps of Pluto","303","303"
"2044","Knows","Neve's Step Children","Neve's Step Grandchildren","1","Disaster Stamps of Pluto","305","305"
"2064","Knows of","Undertaker (for the Lochren Family)","The Lochren Murder","0","Disaster Stamps of Pluto","307","307"
"2065","Knows","Undertaker (for the Lochren Family)","The Lochren Family","0","Disaster Stamps of Pluto","307","307"
"2098","Knows of","Nurse (who found Warren dead)","Corwin Peace","0","Disaster Stamps of Pluto","310","310"
"2108","Knows","Margaret Lesperance","Geraldine Milk","1","The Way Things Are","90","90"
"2109","Knows of","Margaret Lesperance","Shamengwa Milk","0","The Way Things Are","90","90"
"2121","Knows","Lafayette Peace","Joseph J. Coutts","1","The Way Things Are","91","91"
"2186","Knows","Lafayette Peace","Henri Peace","1","The Expedition","99","99"
"2217","Knows","Lafayette Peace","Emil Buckendorf","1","The Great Drive","100","101"
"2218","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","The Great Drive","100","101"
"2219","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","The Great Drive","100","101"
"2220","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","The Great Drive","100","101"
"2252","Knows","Lafayette Peace","Emil Buckendorf","1","The Wolf","114","114"
"2284","Knows","Lafayette Peace","Louis Riel","1","Come In","119","119"
"2411","Knows","Lafayette Peace","Joseph J. Coutts","1","The Fire","209","209"
"2464","Knows","Lafayette Peace","Henri Peace's Father","1","Letter","214","214"
"2467","Knows","Lafayette Peace","Lafayette Peace's Wife","1","Letter","215","215"
"2470","Knows","Lafayette Peace","Henri and Lafayette Peace's Uncles","1","Letter","215","216"
"2578","Exchange","Lafayette Peace","Emil Buckendorf","1","The Great Drive","102","103"
"2579","Exchange","Lafayette Peace","Emil Buckendorf's First Brother","1","The Great Drive","102","103"
"2580","Exchange","Lafayette Peace","Emil Buckendorf's Second Brother","1","The Great Drive","102","103"
"2581","Exchange","Lafayette Peace","Emil Buckendorf's Third Brother","1","The Great Drive","102","103"
"2593","Knows","Lafayette Peace","Ginimoshe","1","The Great Drive","104","104"
"2620","Knows","Lafayette Peace","Emil Buckendorf","1","The Great Drive","104","104"
"2621","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","The Great Drive","104","104"
"2622","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","The Great Drive","104","104"
"2623","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2657","Knows","Lafayette Peace","Emil Buckendorf","1","Batner's Powders","104","105"
"2658","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","Batner's Powders","104","105"
"2659","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","Batner's Powders","104","105"
"2660","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","Batner's Powders","104","105"
"2686","Knows","Lafayette Peace","B.J. Bolt","1","Batner's Powders","106","106"
"2708","Exchange","Lafayette Peace","Emil Buckendorf","1","Batner's Powders","106","106"
"2709","Exchange","Lafayette Peace","Emil Buckendorf's First Brother","1","Batner's Powders","106","106"
"2710","Exchange","Lafayette Peace","Emil Buckendorf's Second Brother","1","Batner's Powders","106","106"
"2711","Exchange","Lafayette Peace","Emil Buckendorf's Third Brother","1","Batner's Powders","106","106"
"2744","Knows","Lafayette Peace","Emil Buckendorf","1","The Emissary","106","109"
"2745","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","The Emissary","106","109"
"2746","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","The Emissary","106","109"
"2747","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","The Emissary","106","109"
"2768","Knows","Lafayette Peace","""local doctor"" (Ginimoshe assisted)","1","The Emissary","107","107"
"2769","Knows","Lafayette Peace","Ginimoshe","1","The Emissary","107","107"
"2775","Knows","Lafayette Peace","B.J. Bolt","1","The Emissary","108","108"
"2810","Knows","Lafayette Peace","Emil Buckendorf","1","Lafayette Peace","110","110"
"2811","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","110","110"
"2812","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","110","110"
"2813","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","110","110"
"2814","Knows","Lafayette Peace","B.J. Bolt","1","Lafayette Peace","110","110"
"2827","Exchange","Lafayette Peace","Mary (biblical figure)","1","Lafayette Peace","111","111"
"2837","Exchange","Lafayette Peace","English Bill","1","Lafayette Peace","111","111"
"2838","Exchange","Lafayette Peace","Emil Buckendorf","1","Lafayette Peace","111","111"
"2839","Exchange","Lafayette Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","111","111"
"2840","Exchange","Lafayette Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","111","111"
"2841","Exchange","Lafayette Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","111","111"
"2842","Exchange","Lafayette Peace","B.J. Bolt","1","Lafayette Peace","111","111"
"2860","Knows","Lafayette Peace","Emil Buckendorf","1","Lafayette Peace","112","112"
"2861","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","112","112"
"2862","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","112","112"
"2863","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","112","112"
"2864","Knows","Lafayette Peace","B.J. Bolt","1","Lafayette Peace","112","112"
"3137","Knows","Lafayette Peace","Emil Buckendorf's First Brother","1","The Wolf","114","114"
"3138","Knows","Lafayette Peace","Emil Buckendorf's Second Brother","1","The Wolf","114","114"
"3139","Knows","Lafayette Peace","Emil Buckendorf's Third Brother","1","The Wolf","114","114"
"2139","Knows","Joseph J. Coutts","""youth"" (of St. Anthony)","1","Town Fever","96","96"
"2140","Knows","Joseph J. Coutts","Marcus Aurelius","0","Town Fever","96","96"
"2142","Knows of","Joseph J. Coutts","St. Anthony","0","Town Fever","96","96"
"2144","Knows","Joseph J. Coutts","Dorea Ann Swivel","1","Town Fever","96","96"
"2145","Knows","Joseph J. Coutts","Louisa Bird","1","Town Fever","96","96"
"2146","Knows","Joseph J. Coutts","St. Paul Minister","0","Town Fever","96","96"
"2147","Knows of","Joseph J. Coutts","St. Paul","0","Town Fever","96","96"
"2150","Exchange","Joseph J. Coutts","Dorea Ann Swivel","1","Town Fever","97","97"
"2151","Exchange","Joseph J. Coutts","Reginald Bull","1","Town Fever","97","97"
"2168","Exchange","Joseph J. Coutts","School District Officer","1","Town Fever","98","98"
"2169","Exchange","Joseph J. Coutts","Dorea Ann Swivel","1","Town Fever","98","98"
"2170","Knows of","Joseph J. Coutts","Henri Peace","0","Town Fever","98","98"
"2171","Knows of","Joseph J. Coutts","Lafayette Peace","0","Town Fever","98","98"
"2174","Knows","Joseph J. Coutts","Louisa Bird","1","Town Fever","98","98"
"2175","Knows","Joseph J. Coutts","Reginald Bull","1","The Expedition","99","99"
"2176","Knows of","Joseph J. Coutts","Colonel LeVinne P. Poolcaugh","0","The Expedition","99","99"
"2178","Knows","Joseph J. Coutts","First Icelandic Woman","1","The Expedition","99","99"
"2179","Knows","Joseph J. Coutts","Second Icelandic Woman","1","The Expedition","99","99"
"2181","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Expedition","99","99"
"2184","Knows","Joseph J. Coutts","Lafayette Peace","1","The Expedition","99","99"
"2185","Knows","Joseph J. Coutts","Henri Peace","1","The Expedition","99","99"
"2187","Knows","Joseph J. Coutts","English Bill","1","The Expedition","99","99"
"2189","Knows","Joseph J. Coutts","Dorea Ann Swivel","1","The Expedition","99","100"
"2190","Knows","Joseph J. Coutts","Marcus Aurelius","0","The Great Drive","100","100"
"2191","Knows","Joseph J. Coutts","Reginald Bull","1","The Great Drive","100","101"
"2192","Knows","Joseph J. Coutts","English Bill","1","The Great Drive","100","101"
"2193","Knows","Joseph J. Coutts","Henri Peace","1","The Great Drive","100","100"
"2194","Knows","Joseph J. Coutts","Lafayette Peace","1","The Great Drive","100","101"
"2195","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Great Drive","100","101"
"2196","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Great Drive","100","101"
"2197","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Great Drive","100","101"
"2198","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Great Drive","100","101"
"2242","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Wolf","114","114"
"2253","Knows","Joseph J. Coutts","The Lynching","1","The Wolf","115","115"
"2256","Knows","Joseph J. Coutts","Joseph J. Coutts' Wife","1","The Wolf","115","115"
"2475","Knows","Joseph J. Coutts","Henri Peace","1","Letter","216","216"
"2476","Knows","Joseph J. Coutts","Lafayette Peace","1","Letter","216","216"
"2495","Knows","Joseph J. Coutts","Joseph J. Coutts' Wife","1","Demolition","275","275"
"2552","Knows","Joseph J. Coutts","Reginald Bull","1","The Great Drive","102","104"
"2553","Knows","Joseph J. Coutts","English Bill","1","The Great Drive","102","103"
"2554","Exchange","Joseph J. Coutts","Henri Peace","1","The Great Drive","102","103"
"2555","Exchange","Joseph J. Coutts","Lafayette Peace","1","The Great Drive","102","103"
"2556","Exchange","Joseph J. Coutts","Emil Buckendorf","1","The Great Drive","102","103"
"2557","Exchange","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Great Drive","102","103"
"2558","Exchange","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Great Drive","102","103"
"2559","Exchange","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Great Drive","102","103"
"2588","Exchange","Joseph J. Coutts","Joseph J. Coutts","1","The Great Drive","103","103"
"2589","Knows","Joseph J. Coutts","Dorea Ann Swivel","1","The Great Drive","103","104"
"2595","Knows of","Joseph J. Coutts","Ginimoshe","1","The Great Drive","104","104"
"2597","Knows of","Joseph J. Coutts","""local doctor"" (Ginimoshe assisted)","1","The Great Drive","105","105"
"2599","Exchange","Joseph J. Coutts","English Bill","1","The Great Drive","104","104"
"2600","Knows","Joseph J. Coutts","Henri Peace","1","The Great Drive","104","104"
"2601","Knows","Joseph J. Coutts","Lafayette Peace","1","The Great Drive","104","104"
"2602","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Great Drive","105","105"
"2603","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Great Drive","104","104"
"2604","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Great Drive","104","104"
"2605","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2631","Knows","Joseph J. Coutts","Reginald Bull","1","Batner's Powders","104","105"
"2632","Exchange","Joseph J. Coutts","English Bill","1","Batner's Powders","104","104"
"2633","Knows","Joseph J. Coutts","Henri Peace","1","Batner's Powders","104","104"
"2634","Knows","Joseph J. Coutts","Lafayette Peace","1","Batner's Powders","104","104"
"2635","Knows","Joseph J. Coutts","Emil Buckendorf","1","Batner's Powders","104","105"
"2636","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","Batner's Powders","104","105"
"2637","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","Batner's Powders","104","105"
"2638","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","Batner's Powders","104","105"
"2667","Knows","Joseph J. Coutts","English Bill","1","Batner's Powders","105","105"
"2668","Exchange","Joseph J. Coutts","Henri Peace","1","Batner's Powders","105","106"
"2669","Exchange","Joseph J. Coutts","Lafayette Peace","1","Batner's Powders","105","106"
"2682","Knows","Joseph J. Coutts","B.J. Bolt","1","Batner's Powders","106","106"
"2691","Exchange","Joseph J. Coutts","Reginald Bull","1","Batner's Powders","106","106"
"2692","Exchange","Joseph J. Coutts","English Bill","1","Batner's Powders","106","106"
"2693","Exchange","Joseph J. Coutts","Emil Buckendorf","1","Batner's Powders","106","106"
"2694","Exchange","Joseph J. Coutts","Emil Buckendorf's First Brother","1","Batner's Powders","106","106"
"2695","Exchange","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","Batner's Powders","106","106"
"2696","Exchange","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","Batner's Powders","106","106"
"2718","Knows","Joseph J. Coutts","Reginald Bull","1","The Emissary","106","106"
"2719","Knows","Joseph J. Coutts","English Bill","1","The Emissary","106","109"
"2720","Knows","Joseph J. Coutts","Henri Peace","1","The Emissary","106","107"
"2721","Knows","Joseph J. Coutts","Lafayette Peace","1","The Emissary","106","109"
"2722","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Emissary","106","109"
"2723","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Emissary","106","109"
"2724","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Emissary","106","109"
"2725","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Emissary","106","109"
"2754","Exchange","Joseph J. Coutts","Reginald Bull","1","The Emissary","107","108"
"2762","Exchange","Joseph J. Coutts","Henri Peace","1","The Emissary","107","108"
"2770","Exchange","Joseph J. Coutts","Lafayette Peace","1","The Emissary","108","108"
"2771","Knows","Joseph J. Coutts","B.J. Bolt","1","The Emissary","108","108"
"2781","Knows","Joseph J. Coutts","Henri Peace","1","The Emissary","109","109"
"2782","Knows","Joseph J. Coutts","Lafayette Peace","1","The Emissary","109","109"
"2783","Knows","Joseph J. Coutts","Reginald Bull","1","The Millions","109","109"
"2788","Knows of","Joseph J. Coutts","Marcus Aurelius","1","Lafayette Peace","110","110"
"2789","Knows","Joseph J. Coutts","English Bill","1","Lafayette Peace","110","112"
"2790","Exchange","Joseph J. Coutts","Henri Peace","1","Lafayette Peace","110","111"
"2791","Knows","Joseph J. Coutts","Lafayette Peace","1","Lafayette Peace","110","110"
"2792","Knows","Joseph J. Coutts","Emil Buckendorf","1","Lafayette Peace","110","112"
"2793","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","Lafayette Peace","110","112"
"2794","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","Lafayette Peace","110","112"
"2795","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","Lafayette Peace","110","112"
"2796","Knows","Joseph J. Coutts","B.J. Bolt","1","Lafayette Peace","110","112"
"2825","Exchange","Joseph J. Coutts","Lafayette Peace","1","Lafayette Peace","111","111"
"2828","Knows","Joseph J. Coutts","Dorea Ann Swivel","1","Lafayette Peace","111","112"
"2843","Exchange","Joseph J. Coutts","Dorea's Husband","1","Lafayette Peace","112","112"
"2845","Knows","Joseph J. Coutts","Henri Peace","1","Lafayette Peace","112","112"
"2846","Knows","Joseph J. Coutts","Lafayette Peace","1","Lafayette Peace","112","112"
"2874","Knows","Joseph J. Coutts","Lafayette Peace","1","The Saint","112","112"
"2875","Knows","Joseph J. Coutts","English Bill","1","The Saint","112","112"
"2876","Knows","Joseph J. Coutts","Emil Buckendorf","1","The Saint","112","112"
"2877","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Saint","112","112"
"2878","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Saint","112","112"
"2879","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Saint","112","112"
"2886","Knows","Joseph J. Coutts","Henri Peace","1","The Saint","112","112"
"2887","Knows","Joseph J. Coutts","B.J. Bolt","1","The Saint","112","112"
"2888","Knows","Joseph J. Coutts","Reginald Bull","1","The Saint","112","113"
"2889","Knows","Joseph J. Coutts","""local doctor"" (Ginimoshe assisted)","1","The Saint","112","112"
"2890","Exchange","Joseph J. Coutts","Ginimoshe","1","The Saint","112","112"
"2893","Knows","Joseph J. Coutts","Colonel LeVinne P. Poolcaugh","1","The Saint","112","112"
"2895","Knows","Joseph J. Coutts","""patients"" (of the local doctor)","1","The Saint","112","112"
"2898","Knows","Joseph J. Coutts","Ginimoshe","1","The Saint","113","113"
"2899","Knows of","Joseph J. Coutts","Marcus Aurelius","0","The Saint","113","113"
