source,target,Char 1 Name,Char 2 Name,startPage,type,weight
67,99,Dene Oxendene,"""middle-aged black guy"" (2) (grant judge)",33,Undirected,1
100,93,"""middle-aged white lady"" (1) (grant judge)",Norma,33,Undirected,1
67,102,Dene Oxendene,"""youngish Hispanic guy"" (grant judge)",33,Undirected,1
100,102,"""middle-aged white lady"" (1) (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
93,69,Norma,Maxine,34,Undirected,1
93,92,Norma,Lucas,34,Undirected,1
67,93,Dene Oxendene,Norma,34,Undirected,1
67,92,Dene Oxendene,Lucas,34,Undirected,1
69,92,Maxine,Lucas,34,Undirected,1
67,69,Dene Oxendene,Maxine,34,Undirected,1
143,92,Cannabis supplier,Lucas,35,Undirected,1
92,93,Lucas,Norma,35,Undirected,1
386,93,"""men behind the bus""",Norma,35,Undirected,1
143,93,Cannabis supplier,Norma,35,Undirected,1
386,67,"""men behind the bus""",Dene Oxendene,35,Undirected,1
67,93,Dene Oxendene,Norma,35,Undirected,1
67,92,Dene Oxendene,Lucas,35,Undirected,1
386,92,"""men behind the bus""",Lucas,35,Undirected,1
386,143,"""men behind the bus""",Cannabis supplier,35,Undirected,1
67,143,Dene Oxendene,Cannabis supplier,35,Undirected,1
67,93,Dene Oxendene,Norma,36,Undirected,1
92,93,Lucas,Norma,36,Undirected,1
67,92,Dene Oxendene,Lucas,36,Undirected,1
93,95,Norma,Rob,37,Undirected,1
92,93,Lucas,Norma,37,Undirected,1
67,93,Dene Oxendene,Norma,37,Undirected,1
92,95,Lucas,Rob,37,Undirected,1
67,92,Dene Oxendene,Lucas,37,Undirected,1
67,95,Dene Oxendene,Rob,37,Undirected,1
96,95,Gertrude Stein,Rob,38,Undirected,1
96,67,Gertrude Stein,Dene Oxendene,38,Undirected,1
67,95,Dene Oxendene,Rob,38,Undirected,1
96,95,Gertrude Stein,Rob,39,Undirected,1
96,101,Gertrude Stein,"""middle-aged white lady"" (2) (grant judge)",39,Undirected,1
96,104,Gertrude Stein,"""An older guy who's...Native"" (grant judge)",39,Undirected,1
98,101,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (2) (grant judge)",39,Undirected,1
98,95,"""black guy...with a white beard"" (grant judge)",Rob,39,Undirected,1
99,103,"""middle-aged black guy"" (2) (grant judge)","""An Indian...woman"" (grant judge)",39,Undirected,1
98,104,"""black guy...with a white beard"" (grant judge)","""An older guy who's...Native"" (grant judge)",39,Undirected,1
101,103,"""middle-aged white lady"" (2) (grant judge)","""An Indian...woman"" (grant judge)",39,Undirected,1
96,67,Gertrude Stein,Dene Oxendene,39,Undirected,1
98,67,"""black guy...with a white beard"" (grant judge)",Dene Oxendene,39,Undirected,1
97,99,"""Old white lady"" (grant judge)","""middle-aged black guy"" (2) (grant judge)",39,Undirected,1
67,95,Dene Oxendene,Rob,39,Undirected,1
97,102,"""Old white lady"" (grant judge)","""youngish Hispanic guy"" (grant judge)",39,Undirected,1
67,101,Dene Oxendene,"""middle-aged white lady"" (2) (grant judge)",39,Undirected,1
100,101,"""middle-aged white lady"" (1) (grant judge)","""middle-aged white lady"" (2) (grant judge)",39,Undirected,1
100,95,"""middle-aged white lady"" (1) (grant judge)",Rob,39,Undirected,1
67,104,Dene Oxendene,"""An older guy who's...Native"" (grant judge)",39,Undirected,1
100,104,"""middle-aged white lady"" (1) (grant judge)","""An older guy who's...Native"" (grant judge)",39,Undirected,1
102,95,"""youngish Hispanic guy"" (grant judge)",Rob,39,Undirected,1
102,104,"""youngish Hispanic guy"" (grant judge)","""An older guy who's...Native"" (grant judge)",39,Undirected,1
96,97,Gertrude Stein,"""Old white lady"" (grant judge)",39,Undirected,1
96,103,Gertrude Stein,"""An Indian...woman"" (grant judge)",39,Undirected,1
98,100,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (1) (grant judge)",39,Undirected,1
96,100,Gertrude Stein,"""middle-aged white lady"" (1) (grant judge)",39,Undirected,1
