id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1390,"Knows of","Bobby Ngu","Americans (abstract)","0","34: Visa Card - Final Destination","204","204"
1391,"Exchange","Arcangel/El Gran Mojado","Cantina waiter","1","21: To Eat - La Cantina de Miseria y Hambre","130","131"
1392,"Knows","Arcangel/El Gran Mojado","Cantina diners","0","21: To Eat - La Cantina de Miseria y Hambre","130","131"
1393,"Knows","Cantina waiter","Cantina waiter's family","1","21: To Eat - La Cantina de Miseria y Hambre","130","130"
1394,"Knows of","Arcangel/El Gran Mojado","Cantina waiter's family","0","21: To Eat - La Cantina de Miseria y Hambre","130","130"
1395,"Knows of","Arcangel/El Gran Mojado","Cantina chef","0","21: To Eat - La Cantina de Miseria y Hambre","130","130"
1396,"Knows","Cantina waiter","Cantina chef","1","21: To Eat - La Cantina de Miseria y Hambre","130","130"
1397,"Knows","Cantina waiter","Cantina diners","1","21: To Eat - La Cantina de Miseria y Hambre","130","131"
1398,"Knows","Arcangel/El Gran Mojado","Cockfighters","0","21: To Eat - La Cantina de Miseria y Hambre","131","131"
1399,"Knows of","Cantina waiter","Cockfighters","0","21: To Eat - La Cantina de Miseria y Hambre","131","131"
1400,"Exchange","Cockfighters","Cockfighters","1","21: To Eat - La Cantina de Miseria y Hambre","131","132"
1401,"Knows","Arcangel/El Gran Mojado","Subcomandante Marcos","0","21: To Eat - La Cantina de Miseria y Hambre","132","132"
1402,"Knows","cockfight crowd","El Gran Mojado","1","21: To Eat - La Cantina de Miseria y Hambre","132","133"
1403,"Exchange","someone in cockfight crowd","El Gran Mojado","1","21: To Eat - La Cantina de Miseria y Hambre","132","132"
1404,"Exchange","cockfight crowd","someone in cockfight crowd","1","21: To Eat - La Cantina de Miseria y Hambre","132","132"
1405,"Knows of","cockfight crowd","Martians","0","21: To Eat - La Cantina de Miseria y Hambre","132","132"
1406,"Knows of","El Gran Mojado","Martians","0","21: To Eat - La Cantina de Miseria y Hambre","132","132"
1407,"Knows of","cockfight crowd","SUPERNAFTA","0","21: To Eat - La Cantina de Miseria y Hambre","132","134"
1408,"Knows of","El Gran Mojado","SUPERNAFTA","0","21: To Eat - La Cantina de Miseria y Hambre","132","134"
1409,"Exchange","cockfight crowd","El Gran Mojado","1","21: To Eat - La Cantina de Miseria y Hambre","132","134"
1410,"Knows","El Gran Mojado","the gringos","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1411,"Knows","cockfight crowd","the gringos","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1412,"Knows","El Gran Mojado","Californianos","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1413,"Knows","cockfight crowd","Californianos","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1414,"Knows","El Gran Mojado","Indigenas","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1415,"Knows","cockfight crowd","Indigenas","0","21: To Eat - La Cantina de Miseria y Hambre","133","133"
1416,"Exchange","cockfight crowd","cockfight crowd","1","21: To Eat - La Cantina de Miseria y Hambre","134","134"
1417,"Exchange","Buzzworm","Frank (KPFK The Car Show)","0","37: The Car Show - Front Line","214","214"
1418,"Exchange","Buzzworm","Car Show Caller","0","37: The Car Show - Front Line","214","215"
1419,"Knows of","Buzzworm","Diego Rivera","0","37: The Car Show - Front Line","214","214"
1420,"Exchange","Rodriguez","Arcangel/El Gran Mojado","1","23: To Labor - East & West Forever","142","146"
1421,"Knows","Rodriguez","Gabriel Balboa","1","23: To Labor - East & West Forever","142","143"
1422,"Knows of","Arcangel/El Gran Mojado","Gabriel Balboa","1","23: To Labor - East & West Forever","142","143"
1423,"Knows","Rodriguez","Rafaela Cortés","1","23: To Labor - East & West Forever","142","142"
1424,"Knows of","Arcangel/El Gran Mojado","Rafaela Cortés","0","23: To Labor - East & West Forever","142","142"
1425,"Exchange","Rodriguez","Rodriguez's middle son","1","23: To Labor - East & West Forever","143","143"
1426,"Knows of","Arcangel/El Gran Mojado","Rodriguez's middle son","0","23: To Labor - East & West Forever","143","143"
1427,"Knows of","Arcangel/El Gran Mojado","Rodriguez's oldest son","0","23: To Labor - East & West Forever","143","143"
1428,"Knows","Rodriguez","Rodriguez's oldest son","1","23: To Labor - East & West Forever","143","143"
1429,"Knows of","Arcangel/El Gran Mojado","Rodriguez's youngest son","0","23: To Labor - East & West Forever","143","143"
1430,"Knows","Rodriguez","Rodriguez's youngest son","1","23: To Labor - East & West Forever","143","143"
1431,"Knows","Arcangel/El Gran Mojado","dying soldiers","1","23: To Labor - East & West Forever","143","143"
1432,"Knows","Arcangel/El Gran Mojado","The Orange","1","23: To Labor - East & West Forever","144","144"
1433,"Knows of","Rodriguez","The Orange","1","23: To Labor - East & West Forever","144","144"
1434,"Knows of","Buzzworm","Frida Kahlo","0","37: The Car Show - Front Line","214","214"
1435,"Knows of","Frank (KPFK The Car Show)","Diego Rivera","0","37: The Car Show - Front Line","214","214"
1436,"Knows of","Frank (KPFK The Car Show)","Frida Kahlo","0","37: The Car Show - Front Line","214","214"
1437,"Knows of","Car Show Caller","Diego Rivera","0","37: The Car Show - Front Line","214","214"
1438,"Knows of","Car Show Caller","Frida Kahlo","0","37: The Car Show - Front Line","214","214"
1439,"Knows of","Car Show Caller","Former guest from Japan","0","37: The Car Show - Front Line","214","214"
1440,"Knows of","Buzzworm","Former guest from Japan","0","37: The Car Show - Front Line","214","214"
1441,"Knows","Frank (KPFK The Car Show)","Former guest from Japan","1","37: The Car Show - Front Line","215","215"
1442,"Knows of","Frank (KPFK The Car Show)","Homeless Mother and her child","0","37: The Car Show - Front Line","215","215"
1443,"Knows","Car Show Caller","Homeless Mother and her child","1","37: The Car Show - Front Line","215","215"
1444,"Knows","Buzzworm","Homeless Mother and her child","1","37: The Car Show - Front Line","215","215"
1445,"Exchange","Buzzworm","Manzanar Murakami","1","37: The Car Show - Front Line","215","216"
1446,"Knows","Buzzworm","Mona","1","37: The Car Show - Front Line","216","216"
1447,"Knows","Buzzworm","Emi","1","37: The Car Show - Front Line","216","216"
1448,"Knows of","Buzzworm","Jesse Jackson","0","37: The Car Show - Front Line","216","216"
1449,"Knows of","Buzzworm","Edward Olmos","0","37: The Car Show - Front Line","216","216"
1450,"Knows of","Buzzworm","Police Chief","0","37: The Car Show - Front Line","216","216"
1451,"Knows of","Buzzworm","Mayor of L.A.","0","37: The Car Show - Front Line","216","216"
1452,"Knows of","Buzzworm","Black men (abstract)","0","37: The Car Show - Front Line","216","216"
1453,"Knows of","Buzzworm","bad-mouth baby rappers","0","37: The Car Show - Front Line","216","216"
1454,"Knows of","Buzzworm","Ice-T","0","37: The Car Show - Front Line","216","216"
1455,"Knows of","Buzzworm","NWA","0","37: The Car Show - Front Line","216","216"
1456,"Knows of","Buzzworm","Viet Cong","0","37: The Car Show - Front Line","217","217"
1457,"Exchange","Politicos","Unnamed members of L.A. Underclass","1","37: The Car Show - Front Line","217","218"
1458,"Knows of","Buzzworm","Gil-Scott Heron","0","37: The Car Show - Front Line","218","218"
1459,"Knows","Buzzworm","Gabriel Balboa","1","37: The Car Show - Front Line","218","218"
1460,"Knows of","Buzzworm","Unnamed members of L.A. Underclass","0","37: The Car Show - Front Line","218","218"
1461,"Knows of","Buzzworm","L.A. Suburbanites","0","37: The Car Show - Front Line","219","219"
1462,"Exchange","Buzzworm","Sol","0","37: The Car Show - Front Line","219","219"
1463,"Exchange","Buzzworm","The Orange","1","37: The Car Show - Front Line","219","219"
1464,"Knows","Arcangel/El Gran Mojado","Sol","1","37: The Car Show - Front Line","219","219"
1465,"Knows of","The Orange Mob","The Orange","1","37: The Car Show - Front Line","219","219"
1466,"Knows of","The Orange Mob","Arcangel/El Gran Mojado","1","37: The Car Show - Front Line","219","219"
1467,"Knows of","The Orange Mob","Sol","1","37: The Car Show - Front Line","219","219"
1468,"Exchange","Buzzworm","The Orange Mob","1","37: The Car Show - Front Line","219","220"
1469,"Exchange","Rafaela Cortés","Hernando (Dona Maria's son)","1","38: Nightfall - Aztlán","220","221"
1470,"Knows of","Rafaela Cortés","5000 Women of Cochibamba","0","38: Nightfall - Aztlán","220","220"
1471,"Knows of","Rafaela Cortés","Conquistadors","0","38: Nightfall - Aztlán","220","220"
1472,"Knows","Arcangel/El Gran Mojado","Woman selling nopales","1","23: To Labor - East & West Forever","145","145"
1473,"Knows","Arcangel/El Gran Mojado","Juan Valdez","0","23: To Labor - East & West Forever","145","145"
1474,"Knows","Arcangel/El Gran Mojado","Chico Mendes","0","23: To Labor - East & West Forever","145","145"
1475,"Knows","Arcangel/El Gran Mojado","Haitian farmers","0","23: To Labor - East & West Forever","145","145"
1476,"Knows","Arcangel/El Gran Mojado","Guatemalans","0","23: To Labor - East & West Forever","145","145"
1477,"Knows","Arcangel/El Gran Mojado","Indians","0","23: To Labor - East & West Forever","145","145"
1478,"Knows","Arcangel/El Gran Mojado","Venezuelan and Mexican drivers","0","23: To Labor - East & West Forever","145","145"
1479,"Knows of","Rafaela Cortés","La Malinche","0","38: Nightfall - Aztlán","220","220"
1480,"Knows of","Rafaela Cortés","La Llorona","0","38: Nightfall - Aztlán","220","220"
1481,"Knows","Arcangel/El Gran Mojado","mother in Idaho","0","23: To Labor - East & West Forever","145","145"
1482,"Knows of","Rafaela Cortés","Maria Bonita","0","38: Nightfall - Aztlán","220","220"
1483,"Knows","mother in Idaho","Idaho's mother's child","1","23: To Labor - East & West Forever","145","145"
1484,"Knows","Arcangel/El Gran Mojado","Idaho's mother's child","0","23: To Labor - East & West Forever","145","145"
1485,"Knows of","Rafaela Cortés","one hundred mothers at the Plaza de Mayo","0","38: Nightfall - Aztlán","220","220"
1486,"Knows","Arcangel/El Gran Mojado","lines of laborers","0","23: To Labor - East & West Forever","145","145"
1487,"Knows of","Rafaela Cortés","Coatlalopeuh","0","38: Nightfall - Aztlán","221","221"
1488,"Knows","Arcangel/El Gran Mojado","Rodriguez's oldest son","0","23: To Labor - East & West Forever","145","145"
1489,"Knows","Arcangel/El Gran Mojado","Rodriguez's middle son","0","23: To Labor - East & West Forever","145","145"
1490,"Knows","Arcangel/El Gran Mojado","Rodriguez's youngest son","0","23: To Labor - East & West Forever","145","145"
1491,"Exchange","Eduardo Galeano","Arcangel/El Gran Mojado","1","23: To Labor - East & West Forever","145","145"
1492,"Exchange","Bobby Ngu","Xiayue","1","40: Social Security - I-5","228","231"
1493,"Knows","Arcangel/El Gran Mojado","José Palacios","1","23: To Labor - East & West Forever","146","146"
1494,"Knows of","Rodriguez","José Palacios","0","23: To Labor - East & West Forever","146","146"
1495,"Knows","Arcangel/El Gran Mojado","the gringos","0","23: To Labor - East & West Forever","146","146"
1496,"Knows","Rodriguez","the gringos","0","23: To Labor - East & West Forever","146","146"
1497,"Knows","Bobby Ngu","Bobby's Brother","1","40: Social Security - I-5","229","229"
1498,"Knows of","Bobby Ngu","Barbie","0","40: Social Security - I-5","229","229"
1500,"Knows of","Bobby Ngu","Xiayue's Brother","1","40: Social Security - I-5","229","229"
1501,"Knows","Xiayue","Xiayue's Brother","1","40: Social Security - I-5","229","229"
