source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
3,5,Laura Mitkowski,Hina Hassani,Directed,1,88,Exchange,[NULL]
28,29,Bing/Bernard Espiritu,Edna Espiritu,Directed,1,91,Exchange,Bing/Bernard Espiritu
29,28,Edna Espiritu,Bing/Bernard Espiritu,Directed,1,91,Exchange,Bing/Bernard Espiritu
28,29,Bing/Bernard Espiritu,Edna Espiritu,Directed,1,92,Exchange,Bing/Bernard Espiritu
28,10,Bing/Bernard Espiritu,Sylvie Beaudoin,Directed,1,92,Exchange,Bing/Bernard Espiritu
10,28,Sylvie Beaudoin,Bing/Bernard Espiritu,Directed,1,92,Exchange,Bing/Bernard Espiritu
28,3,Bing/Bernard Espiritu,Laura Mitkowski,Directed,1,92,Exchange,Bing/Bernard Espiritu
3,28,Laura Mitkowski,Bing/Bernard Espiritu,Directed,1,92,Exchange,Bing/Bernard Espiritu
29,28,Edna Espiritu,Bing/Bernard Espiritu,Directed,1,92,Exchange,Bing/Bernard Espiritu
28,29,Bing/Bernard Espiritu,Edna Espiritu,Directed,1,93,Exchange,Bing/Bernard Espiritu
11,3,Marie Beaudoin,Laura Mitkowski,Directed,1,93,Exchange,Bing/Bernard Espiritu
3,11,Laura Mitkowski,Marie Beaudoin,Directed,1,93,Exchange,Bing/Bernard Espiritu
29,28,Edna Espiritu,Bing/Bernard Espiritu,Directed,1,93,Exchange,Bing/Bernard Espiritu
5,71,Hina Hassani,Jane Fulton,Directed,1,94,Exchange,Hina Hassani
71,5,Jane Fulton,Hina Hassani,Directed,1,94,Exchange,Hina Hassani
71,5,Jane Fulton,Hina Hassani,Directed,1,95,Exchange,Hina Hassani
5,71,Hina Hassani,Jane Fulton,Directed,1,95,Exchange,Hina Hassani
5,71,Hina Hassani,Jane Fulton,Directed,1,96,Exchange,Hina Hassani
71,5,Jane Fulton,Hina Hassani,Directed,1,96,Exchange,Hina Hassani
71,5,Jane Fulton,Hina Hassani,Directed,1,97,Exchange,Jane Fulton
5,71,Hina Hassani,Jane Fulton,Directed,1,97,Exchange,Jane Fulton
71,5,Jane Fulton,Hina Hassani,Directed,1,98,Exchange,Jane Fulton
5,71,Hina Hassani,Jane Fulton,Directed,1,98,Exchange,Hina Hassani
71,5,Jane Fulton,Hina Hassani,Directed,1,99,Exchange,Hina Hassani
5,71,Hina Hassani,Jane Fulton,Directed,1,99,Exchange,Hina Hassani
31,28,Mrs. Finnegan,Bing/Bernard Espiritu,Directed,1,103,Exchange,Sylvie Beaudoin
28,31,Bing/Bernard Espiritu,Mrs. Finnegan,Directed,1,103,Exchange,Sylvie Beaudoin
7,10,Clara Jane Donohue,Sylvie Beaudoin,Directed,1,103,Exchange,Sylvie Beaudoin
28,10,Bing/Bernard Espiritu,Sylvie Beaudoin,Directed,1,103,Exchange,Sylvie Beaudoin
10,28,Sylvie Beaudoin,Bing/Bernard Espiritu,Directed,1,103,Exchange,Sylvie Beaudoin
10,28,Sylvie Beaudoin,Bing/Bernard Espiritu,Directed,1,104,Exchange,Sylvie Beaudoin
31,10,Mrs. Finnegan,Sylvie Beaudoin,Directed,1,104,Exchange,Sylvie Beaudoin
31,28,Mrs. Finnegan,Bing/Bernard Espiritu,Directed,1,104,Exchange,Sylvie Beaudoin
158,31,kids in Mrs. Finnegan's class,Mrs. Finnegan,Directed,1,104,Exchange,Sylvie Beaudoin
10,31,Sylvie Beaudoin,Mrs. Finnegan,Directed,1,104,Exchange,Sylvie Beaudoin
31,158,Mrs. Finnegan,kids in Mrs. Finnegan's class,Directed,1,104,Exchange,Sylvie Beaudoin
28,10,Bing/Bernard Espiritu,Sylvie Beaudoin,Directed,1,104,Exchange,Sylvie Beaudoin
28,31,Bing/Bernard Espiritu,Mrs. Finnegan,Directed,1,104,Exchange,Sylvie Beaudoin
7,10,Clara Jane Donohue,Sylvie Beaudoin,Directed,1,105,Exchange,Sylvie Beaudoin
10,7,Sylvie Beaudoin,Clara Jane Donohue,Directed,1,105,Exchange,Sylvie Beaudoin
