id,Name <br />(100 chars)_l,source,Name <br />(100 chars)_r,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
224,"""girl with the sick heart""",140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,961,Knows of,Alison Blake,"""girl with the sick heart""",0,12 Great Rock and Roll Pauses By Alison Blake,292,292,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,962,Knows,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,294,294,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,963,Exchange,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,295,296,
225,The Frames (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,964,Knows of,Alison Blake,The Frames (band),0,12 Great Rock and Roll Pauses By Alison Blake,295,295,
66,Sasha,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,966,Knows,Alison Blake,Sasha,1,12 Great Rock and Roll Pauses By Alison Blake,295,295,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,969,Knows,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,297,297,
66,Sasha,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,970,Knows,Alison Blake,Sasha,1,12 Great Rock and Roll Pauses By Alison Blake,297,299,
211,Lincoln Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,971,Knows,Alison Blake,Lincoln Blake,1,12 Great Rock and Roll Pauses By Alison Blake,297,297,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,972,Exchange,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,298,298,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,973,Knows,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,299,300,
211,Lincoln Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,974,Knows,Alison Blake,Lincoln Blake,1,12 Great Rock and Roll Pauses By Alison Blake,299,299,
226,The Doobie Brothers,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,983,Knows of,Alison Blake,The Doobie Brothers,0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
219,The Four Tops (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,984,Knows of,Alison Blake,The Four Tops (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
228,Garbage (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,985,Knows of,Alison Blake,Garbage (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
229,George Michael,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,986,Knows of,Alison Blake,George Michael,0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
221,David Bowie,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,987,Knows of,Alison Blake,David Bowie,0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
230,Led Zeppelin,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,988,Knows of,Alison Blake,Led Zeppelin,0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
327,NOFX (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,989,Knows of,Alison Blake,NOFX (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
231,The Zombies (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,990,Knows of,Alison Blake,The Zombies (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
232,Semisonic (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,991,Knows of,Alison Blake,Semisonic (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
227,The Police (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,992,Knows of,Alison Blake,The Police (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
220,Jimi Hendrix,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,993,Knows of,Alison Blake,Jimi Hendrix,0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
225,The Frames (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,994,Knows of,Alison Blake,The Frames (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
234,An Horse (band),140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,995,Knows of,Alison Blake,An Horse (band),0,12 Great Rock and Roll Pauses By Alison Blake,305,305,
66,Sasha,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,1124,Knows,Alison Blake,Sasha,1,12 Great Rock and Roll Pauses By Alison Blake,304,304,
213,Drew Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,1125,Knows,Alison Blake,Drew Blake,1,12 Great Rock and Roll Pauses By Alison Blake,304,304,
211,Lincoln Blake,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,1126,Knows,Alison Blake,Lincoln Blake,1,12 Great Rock and Roll Pauses By Alison Blake,304,304,
365,Bernadette,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,1472,Knows,Alison Blake,Bernadette,0,12 Great Rock and Roll Pauses By Alison Blake,244,244,
365,Bernadette,140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,1478,Knows,Alison Blake,Bernadette,0,12 Great Rock and Roll Pauses By Alison Blake,305,306,
528,"""some people"" (in the picture)",140,Alison Blake,102,12 Great Rock and Roll Pauses By Alison Blake,level 2 (sub-section),234,308,Alison Blake,[NULL],Diary,2201,Knows of,Alison Blake,"""some people"" (in the picture)",0,12 Great Rock and Roll Pauses By Alison Blake,258,258,
66,Sasha,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],602,Knows,Ted Hollander,Sasha,1,"11 Good-bye, My Love",208,209,
171,Hammer (Sasha’s stepfather),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],603,Knows,Ted Hollander,Hammer (Sasha’s stepfather),1,"11 Good-bye, My Love",208,209,
177,Beth (Sasha's mother),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],604,Knows,Ted Hollander,Beth (Sasha's mother),1,"11 Good-bye, My Love",208,209,
201,Orpheus,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],606,Knows of,Ted Hollander,Orpheus,0,"11 Good-bye, My Love",209,209,
202,Eurydice,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],607,Knows of,Ted Hollander,Eurydice,0,"11 Good-bye, My Love",209,209,
289,Neapolitans,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],610,Knows of,Ted Hollander,Neapolitans,0,"11 Good-bye, My Love",209,209,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],611,Exchange,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",209,212,
180,"Alfred ""Alf"" Hollander",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],613,Exchange,Ted Hollander,"Alfred ""Alf"" Hollander",1,"11 Good-bye, My Love",211,212,
181,Miles Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],615,Exchange,Ted Hollander,Miles Hollander,1,"11 Good-bye, My Love",211,212,
182,Ames Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],616,Exchange,Ted Hollander,Ames Hollander,1,"11 Good-bye, My Love",211,212,
183,Elsa,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],617,Knows,Ted Hollander,Elsa,1,"11 Good-bye, My Love",212,212,
66,Sasha,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],618,Knows,Ted Hollander,Sasha,1,"11 Good-bye, My Love",213,215,
178,Andy Grady (Sasha's father),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],619,Knows,Ted Hollander,Andy Grady (Sasha's father),1,"11 Good-bye, My Love",213,213,
177,Beth (Sasha's mother),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],621,Knows,Ted Hollander,Beth (Sasha's mother),1,"11 Good-bye, My Love",213,213,
180,"Alfred ""Alf"" Hollander",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],626,Knows,Ted Hollander,"Alfred ""Alf"" Hollander",1,"11 Good-bye, My Love",214,214,
181,Miles Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],627,Knows,Ted Hollander,Miles Hollander,1,"11 Good-bye, My Love",214,214,
182,Ames Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],628,Knows,Ted Hollander,Ames Hollander,1,"11 Good-bye, My Love",214,214,
203,Hadrian,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],634,Knows of,Ted Hollander,Hadrian,0,"11 Good-bye, My Love",214,214,
201,Orpheus,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],635,Knows,Ted Hollander,Orpheus,0,"11 Good-bye, My Love",214,215,
202,Eurydice,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],636,Knows,Ted Hollander,Eurydice,0,"11 Good-bye, My Love",214,215,
290,"""shepherd""",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],637,Knows,Ted Hollander,"""shepherd""",0,"11 Good-bye, My Love",214,214,
205,Pluto,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],638,Knows,Ted Hollander,Pluto,0,"11 Good-bye, My Love",214,214,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],643,Knows,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",215,215,
291,"""crone"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],644,Knows of,Ted Hollander,"""crone"" (in Naples)",0,"11 Good-bye, My Love",215,215,
292,"""kid in a green T-shirt"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],645,Knows,Ted Hollander,"""kid in a green T-shirt"" (in Naples)",1,"11 Good-bye, My Love",215,215,
293,"""old woman"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],646,Knows of,Ted Hollander,"""old woman"" (in Naples)",0,"11 Good-bye, My Love",215,215,
66,Sasha,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],647,Exchange,Ted Hollander,Sasha,1,"11 Good-bye, My Love",216,226,
206,Lucian Freud,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],648,Knows of,Ted Hollander,Lucian Freud,0,"11 Good-bye, My Love",216,216,
177,Beth (Sasha's mother),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],649,Knows,Ted Hollander,Beth (Sasha's mother),1,"11 Good-bye, My Love",217,220,
181,Miles Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],654,Knows,Ted Hollander,Miles Hollander,1,"11 Good-bye, My Love",217,217,
182,Ames Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],655,Knows,Ted Hollander,Ames Hollander,1,"11 Good-bye, My Love",217,217,
180,"Alfred ""Alf"" Hollander",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],656,Knows,Ted Hollander,"Alfred ""Alf"" Hollander",1,"11 Good-bye, My Love",217,217,
178,Andy Grady (Sasha's father),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],660,Knows,Ted Hollander,Andy Grady (Sasha's father),1,"11 Good-bye, My Love",218,219,
184,Mark Avery,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],662,Knows of,Ted Hollander,Mark Avery,0,"11 Good-bye, My Love",219,219,
294,"""driver"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],668,Knows,Ted Hollander,"""driver"" (in Naples)",1,"11 Good-bye, My Love",221,221,
207,David Hockney,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],669,Knows of,Ted Hollander,David Hockney,0,"11 Good-bye, My Love",221,221,
208,Richard Diebenkorn,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],670,Knows of,Ted Hollander,Richard Diebenkorn,0,"11 Good-bye, My Love",221,221,
209,John Moore,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],671,Knows of,Ted Hollander,John Moore,0,"11 Good-bye, My Love",221,221,
295,"""college students"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],672,Knows,Ted Hollander,"""college students"" (in Naples)",0,"11 Good-bye, My Love",221,221,
295,"""college students"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],674,Knows,Ted Hollander,"""college students"" (in Naples)",0,"11 Good-bye, My Love",222,223,
197,Paul Cézanne,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],675,Knows of,Ted Hollander,Paul Cézanne,0,"11 Good-bye, My Love",222,222,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],677,Knows,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",222,223,
186,Wade,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],681,Knows of,Ted Hollander,Wade,0,"11 Good-bye, My Love",223,223,
196,The Pinheads (band),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],682,Knows of,Ted Hollander,The Pinheads (band),0,"11 Good-bye, My Love",223,223,
296,"""doorman"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],683,Knows,Ted Hollander,"""doorman"" (in Naples)",1,"11 Good-bye, My Love",224,224,
201,Orpheus,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],686,Knows of,Ted Hollander,Orpheus,0,"11 Good-bye, My Love",225,225,
202,Eurydice,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],687,Knows of,Ted Hollander,Eurydice,0,"11 Good-bye, My Love",225,225,
297,"""officer"" (in Naples)",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],689,Exchange,Ted Hollander,"""officer"" (in Naples)",1,"11 Good-bye, My Love",227,227,
201,Orpheus,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],696,Knows of,Ted Hollander,Orpheus,0,"11 Good-bye, My Love",227,227,
202,Eurydice,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],697,Knows of,Ted Hollander,Eurydice,0,"11 Good-bye, My Love",227,227,
210,"""bandy-legged old woman""",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],699,Exchange,Ted Hollander,"""bandy-legged old woman""",1,"11 Good-bye, My Love",228,230,
300,Titian,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],700,Knows of,Ted Hollander,Titian,0,"11 Good-bye, My Love",229,229,
301,Giorgine,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],701,Knows of,Ted Hollander,Giorgine,0,"11 Good-bye, My Love",229,229,
302,First boy (in Sasha's palazzo),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],702,Knows of,Ted Hollander,First boy (in Sasha's palazzo),0,"11 Good-bye, My Love",229,229,
303,Second boy (in Sasha's palazzo),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],703,Knows of,Ted Hollander,Second boy (in Sasha's palazzo),0,"11 Good-bye, My Love",229,229,
304,Third boy (in Sasha's palazzo),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],704,Knows of,Ted Hollander,Third boy (in Sasha's palazzo),0,"11 Good-bye, My Love",229,229,
66,Sasha,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],706,Exchange,Ted Hollander,Sasha,1,"11 Good-bye, My Love",229,233,
305,First tenant (in Sasha's palazzo),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],708,Knows,Ted Hollander,First tenant (in Sasha's palazzo),1,"11 Good-bye, My Love",230,231,
306,Second tenant (in Sasha's palazzo),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],709,Knows,Ted Hollander,Second tenant (in Sasha's palazzo),1,"11 Good-bye, My Love",230,231,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],710,Exchange,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",231,231,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],711,Knows,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",232,232,
198,JMW Turner,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],712,Knows of,Ted Hollander,JMW Turner,0,"11 Good-bye, My Love",233,233,
199,Georgia O'Keeffe,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],713,Knows of,Ted Hollander,Georgia O'Keeffe,0,"11 Good-bye, My Love",233,233,
200,Paul Klee,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],714,Knows of,Ted Hollander,Paul Klee,0,"11 Good-bye, My Love",233,233,
362,Ted Hollander's grandchildren,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],1117,Knows,Ted Hollander,Ted Hollander's grandchildren,1,"11 Good-bye, My Love",233,233,
179,Susan Hollander,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],1118,Knows,Ted Hollander,Susan Hollander,1,"11 Good-bye, My Love",233,233,
140,Alison Blake,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],1119,Knows,Ted Hollander,Alison Blake,1,"11 Good-bye, My Love",233,233,
211,Lincoln Blake,141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],1120,Knows,Ted Hollander,Lincoln Blake,1,"11 Good-bye, My Love",233,233,
204,"""various Caesars""",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],1123,Knows of,Ted Hollander,"""various Caesars""",0,"11 Good-bye, My Love",214,214,
171,Hammer (Sasha’s stepfather),141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],2112,Knows,Ted Hollander,Hammer (Sasha’s stepfather),1,"11 Good-bye, My Love",213,213,
191,"""two boys sharing a cigarette""",141,Ted Hollander,101,"11 Good-bye, My Love",level 2 (sub-section),208,233,[NULL],Ted Hollander,[NULL],2123,Knows of,Ted Hollander,"""two boys sharing a cigarette""",1,"11 Good-bye, My Love",229,229,
147,Nicole Kidman,146,Tom Cruise,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,408,Knows,Tom Cruise,Nicole Kidman,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",172,172,
264,Tom Cruise and Nicole Kidman's children,146,Tom Cruise,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,410,Knows,Tom Cruise,Tom Cruise and Nicole Kidman's children,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",172,172,
147,Nicole Kidman,146,Tom Cruise,92,III,level 3 (sub-sub-section),119,124,[NULL],[NULL],[NULL],1902,Knows,Tom Cruise,Nicole Kidman,0,III,123,123,
264,Tom Cruise and Nicole Kidman's children,147,Nicole Kidman,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,411,Knows,Nicole Kidman,Tom Cruise and Nicole Kidman's children,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",172,172,
265,Homer,149,Sharon Stone,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,414,Knows of,Sharon Stone,Homer,0,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",172,172,
138,Jules Jones,151,Atticus Levi,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,417,Exchange,Atticus Levi,Jules Jones,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",172,172,
138,Jules Jones,151,Atticus Levi,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,423,Exchange,Atticus Levi,Jules Jones,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",175,175,
83,Kitty Jackson,151,Atticus Levi,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,2196,Knows of,Atticus Levi,Kitty Jackson,0,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",175,175,
138,Jules Jones,152,Janet Green,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,418,Exchange,Janet Green,Jules Jones,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",173,173,
156,"""male memoirist""",152,Janet Green,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,426,Knows,Janet Green,"""male memoirist""",1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",175,175,
138,Jules Jones,152,Janet Green,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,437,Exchange,Janet Green,Jules Jones,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",182,182,
138,Jules Jones,153,Beatrice Green,99,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",level 2 (sub-section),166,185,Jules Jones,[NULL],Creative non-fiction,431,Exchange,Beatrice Green,Jules Jones,1,"9 Forty-Minute Lunch: Kitty Jackson Opens Up About Love, Fame, and Nixon!",179,179,
