source,target,type,weight,startPage,category
69,71,Directed,1,15,Knows of
69,71,Directed,1,16,Knows of
69,71,Directed,1,17,Knows of
69,71,Directed,1,18,Knows of
69,68,Directed,1,4,Knows of
69,72,Directed,1,7,Knows of
69,72,Directed,1,8,Knows of
69,178,Directed,1,8,Knows of
69,66,Directed,1,18,Exchange
69,76,Directed,1,18,Knows of
71,74,Directed,1,10,Exchange
71,66,Directed,1,10,Exchange
71,66,Directed,1,11,Exchange
71,66,Directed,1,12,Exchange
71,66,Directed,1,13,Exchange
71,66,Directed,1,14,Exchange
71,66,Directed,1,15,Exchange
71,66,Directed,1,16,Exchange
71,66,Directed,1,17,Exchange
71,66,Directed,1,18,Exchange
71,139,Directed,1,14,Knows of
71,72,Directed,1,16,Knows of
71,96,Directed,1,17,Knows
71,94,Directed,1,17,Knows
71,95,Directed,1,17,Knows
71,91,Directed,1,10,Knows
71,91,Directed,1,11,Knows
71,68,Directed,1,12,Knows
71,254,Directed,1,9,Knows of
71,254,Directed,1,10,Knows of
71,331,Directed,1,310,Knows
71,330,Directed,1,310,Knows
71,329,Directed,1,310,Knows
71,328,Directed,1,310,Knows
71,66,Directed,1,311,Knows of
71,329,Directed,1,312,Knows
71,329,Directed,1,313,Knows
71,328,Directed,1,312,Knows
71,332,Directed,1,312,Knows of
71,330,Directed,1,312,Exchange
71,331,Directed,1,313,Knows
71,331,Directed,1,314,Knows
71,336,Directed,1,315,Knows
71,337,Directed,1,315,Knows
71,331,Directed,1,315,Exchange
71,84,Directed,1,315,Knows of
71,340,Directed,1,315,Knows
71,341,Directed,1,315,Knows of
71,342,Directed,1,315,Knows
71,342,Directed,1,316,Knows
71,343,Directed,1,316,Knows
71,344,Directed,1,316,Knows of
71,331,Directed,1,316,Knows
71,67,Directed,1,316,Knows
71,67,Directed,1,317,Knows
71,67,Directed,1,318,Knows
71,345,Directed,1,316,Knows
71,329,Directed,1,316,Knows
71,66,Directed,1,316,Knows of
71,66,Directed,1,317,Knows of
71,346,Directed,1,317,Exchange
71,346,Directed,1,318,Exchange
71,346,Directed,1,319,Exchange
71,346,Directed,1,320,Exchange
71,346,Directed,1,321,Exchange
71,346,Directed,1,322,Exchange
71,329,Directed,1,318,Knows
71,329,Directed,1,319,Knows
71,329,Directed,1,320,Knows
71,347,Directed,1,318,Knows of
71,329,Directed,1,321,Exchange
71,329,Directed,1,322,Exchange
71,329,Directed,1,323,Exchange
71,329,Directed,1,324,Exchange
71,331,Directed,1,321,Knows
71,67,Directed,1,323,Knows
71,349,Directed,1,323,Knows
71,350,Directed,1,323,Knows of
71,351,Directed,1,323,Knows of
71,352,Directed,1,324,Knows
71,353,Directed,1,324,Knows
71,354,Directed,1,324,Knows
71,329,Directed,1,325,Knows
71,67,Directed,1,325,Knows
71,345,Directed,1,325,Knows
71,66,Directed,1,325,Knows
71,355,Directed,1,325,Knows
71,356,Directed,1,325,Knows
71,357,Directed,1,325,Knows
71,84,Directed,1,326,Knows of
71,84,Directed,1,327,Knows of
71,358,Directed,1,326,Knows
71,358,Directed,1,327,Knows
71,67,Directed,1,326,Exchange
71,359,Directed,1,326,Knows of
71,329,Directed,1,327,Exchange
71,329,Directed,1,328,Exchange
71,360,Directed,1,327,Knows
71,366,Directed,1,313,Knows of
71,367,Directed,1,313,Knows of
71,368,Directed,1,313,Knows of
71,369,Directed,1,313,Knows of
71,331,Directed,1,328,Exchange
71,331,Directed,1,329,Exchange
71,331,Directed,1,330,Exchange
71,331,Directed,1,331,Exchange
71,84,Directed,1,328,Knows of
71,67,Directed,1,328,Knows
71,370,Directed,1,328,Exchange
71,370,Directed,1,329,Exchange
71,371,Directed,1,328,Knows
71,372,Directed,1,328,Knows
71,373,Directed,1,328,Knows
71,371,Directed,1,329,Exchange
71,66,Directed,1,329,Knows
71,266,Directed,1,330,Knows of
71,84,Directed,1,330,Knows of
71,84,Directed,1,331,Knows of
71,329,Directed,1,330,Knows
71,329,Directed,1,331,Knows
71,67,Directed,1,331,Exchange
71,67,Directed,1,332,Exchange
71,346,Directed,1,331,Exchange
71,84,Directed,1,332,Knows
71,67,Directed,1,333,Knows
71,84,Directed,1,333,Knows
71,84,Directed,1,334,Knows
71,84,Directed,1,335,Knows
71,84,Directed,1,336,Knows
71,67,Directed,1,334,Exchange
71,67,Directed,1,335,Exchange
71,67,Directed,1,336,Exchange
71,67,Directed,1,337,Exchange
71,67,Directed,1,338,Exchange
71,67,Directed,1,339,Exchange
71,67,Directed,1,340,Exchange
71,346,Directed,1,335,Knows
71,374,Directed,1,335,Knows
71,374,Directed,1,336,Knows
71,375,Directed,1,335,Knows
71,346,Directed,1,336,Knows
71,346,Directed,1,337,Knows
71,420,Directed,1,336,Knows of
71,420,Directed,1,337,Knows of
71,331,Directed,1,336,Exchange
71,329,Directed,1,336,Knows
71,329,Directed,1,337,Knows
71,331,Directed,1,336,Exchange
71,331,Directed,1,337,Exchange
71,84,Directed,1,337,Knows
71,66,Directed,1,337,Knows
71,66,Directed,1,338,Knows
71,66,Directed,1,339,Knows
71,421,Directed,1,340,Knows
71,529,Directed,1,330,Knows of
74,91,Directed,1,10,Knows
74,91,Directed,1,11,Knows
74,254,Directed,1,10,Exchange
74,255,Directed,1,10,Exchange
74,254,Directed,1,9,Knows
76,161,Directed,1,188,Knows
76,161,Directed,1,189,Knows
76,161,Directed,1,190,Knows
76,161,Directed,1,191,Knows
76,139,Directed,1,189,Exchange
76,139,Directed,1,190,Exchange
76,139,Directed,1,191,Exchange
76,278,Directed,1,189,Exchange
76,279,Directed,1,189,Knows
76,279,Directed,1,197,Knows
76,278,Directed,1,197,Knows
76,279,Directed,1,203,Knows
76,278,Directed,1,203,Knows
78,67,Directed,1,19,Exchange
78,67,Directed,1,20,Exchange
78,67,Directed,1,21,Exchange
78,77,Directed,1,19,Knows
78,99,Directed,1,19,Knows of
78,79,Directed,1,20,Knows
78,114,Directed,1,19,Knows
78,115,Directed,1,19,Knows
80,103,Directed,1,20,Knows
80,103,Directed,1,21,Knows
80,260,Directed,1,20,Knows
81,89,Directed,1,24,Knows
81,77,Directed,1,26,Knows of
81,109,Directed,1,27,Knows of
81,461,Directed,1,112,Exchange
81,462,Directed,1,112,Knows
81,465,Directed,1,115,Knows
81,468,Directed,1,117,Knows
81,117,Directed,1,117,Knows
81,138,Directed,1,133,Knows
81,138,Directed,1,134,Knows
81,82,Directed,1,135,Exchange
81,114,Directed,1,26,Knows of
81,115,Directed,1,26,Knows of
81,121,Directed,1,36,Knows
81,127,Directed,1,36,Knows
81,128,Directed,1,36,Knows
81,469,Directed,1,118,Knows
82,67,Directed,1,24,Knows
82,81,Directed,1,24,Knows
82,88,Directed,1,23,Knows of
82,347,Directed,1,318,Knows
82,81,Directed,1,104,Knows
82,81,Directed,1,102,Knows
82,67,Directed,1,111,Knows
82,67,Directed,1,112,Knows
82,81,Directed,1,111,Knows
82,81,Directed,1,112,Knows
82,456,Directed,1,111,Knows
82,457,Directed,1,112,Exchange
82,458,Directed,1,112,Knows
82,459,Directed,1,112,Knows
82,460,Directed,1,112,Knows
82,461,Directed,1,112,Exchange
82,462,Directed,1,112,Knows
82,459,Directed,1,113,Knows
82,463,Directed,1,113,Knows
82,174,Directed,1,113,Knows
82,166,Directed,1,113,Knows
82,457,Directed,1,114,Exchange
82,464,Directed,1,114,Knows
82,457,Directed,1,114,Knows
82,457,Directed,1,115,Knows
82,457,Directed,1,116,Knows
82,457,Directed,1,117,Knows
82,457,Directed,1,118,Knows
82,465,Directed,1,115,Knows
82,81,Directed,1,115,Knows
82,67,Directed,1,115,Knows
82,138,Directed,1,115,Knows
82,83,Directed,1,115,Knows of
82,67,Directed,1,116,Exchange
82,67,Directed,1,117,Exchange
82,67,Directed,1,118,Exchange
82,464,Directed,1,116,Knows
82,464,Directed,1,117,Knows
82,464,Directed,1,118,Knows
82,466,Directed,1,116,Knows
82,466,Directed,1,117,Knows
82,467,Directed,1,116,Knows
82,467,Directed,1,117,Knows
82,468,Directed,1,117,Knows
82,117,Directed,1,117,Knows
82,81,Directed,1,117,Knows
82,266,Directed,1,118,Knows
82,469,Directed,1,118,Knows
82,470,Directed,1,118,Knows of
82,347,Directed,1,118,Knows
82,138,Directed,1,119,Knows
82,138,Directed,1,120,Knows
82,83,Directed,1,119,Knows of
82,471,Directed,1,119,Knows
82,472,Directed,1,119,Knows
82,473,Directed,1,119,Knows
82,67,Directed,1,119,Knows
82,81,Directed,1,120,Knows
82,67,Directed,1,120,Exchange
82,457,Directed,1,120,Knows
82,457,Directed,1,121,Knows
82,457,Directed,1,122,Knows
82,166,Directed,1,120,Knows
82,166,Directed,1,121,Knows
82,166,Directed,1,122,Knows
82,138,Directed,1,121,Exchange
82,138,Directed,1,122,Exchange
82,138,Directed,1,123,Exchange
82,138,Directed,1,124,Exchange
82,67,Directed,1,121,Knows
82,67,Directed,1,122,Knows
82,67,Directed,1,123,Knows
82,469,Directed,1,121,Knows
82,469,Directed,1,122,Knows
82,146,Directed,1,123,Knows
82,147,Directed,1,123,Knows
82,474,Directed,1,124,Knows
82,475,Directed,1,124,Knows of
82,138,Directed,1,125,Exchange
82,138,Directed,1,126,Exchange
82,138,Directed,1,127,Exchange
82,138,Directed,1,128,Exchange
82,138,Directed,1,129,Exchange
82,138,Directed,1,130,Exchange
82,138,Directed,1,131,Exchange
82,138,Directed,1,132,Exchange
82,166,Directed,1,124,Knows
82,174,Directed,1,124,Knows
82,174,Directed,1,125,Knows
82,476,Directed,1,125,Knows
82,392,Directed,1,125,Knows
82,166,Directed,1,125,Exchange
82,166,Directed,1,126,Exchange
82,166,Directed,1,127,Exchange
82,166,Directed,1,128,Exchange
82,166,Directed,1,129,Exchange
82,166,Directed,1,130,Exchange
82,67,Directed,1,126,Knows
82,174,Directed,1,126,Knows
82,67,Directed,1,128,Knows
82,477,Directed,1,131,Knows of
82,67,Directed,1,131,Knows
82,166,Directed,1,131,Knows
82,478,Directed,1,132,Exchange
82,347,Directed,1,132,Exchange
82,347,Directed,1,133,Exchange
82,260,Directed,1,133,Knows
82,138,Directed,1,133,Knows
82,138,Directed,1,134,Knows
82,81,Directed,1,133,Exchange
82,67,Directed,1,133,Knows
82,67,Directed,1,134,Knows
82,66,Directed,1,133,Exchange
82,166,Directed,1,133,Knows
