Relative Order,Event Name,Start Date,End Date,Is Approximate?,Narrator,Start Page,End Page,Start Date TT,End Date TT,Start Page TT,End Page TT,Is Approximate TT?,Evidence,id_x,Novel_x,Duration,Preceding Event,id_y,Container,TT Description,id,Novel_y,Preceding t-t
,Pauline and Cholly meet,1918-01-01,1926-01-01,T,3rd Person Narrator (The Bluest Eye),160,160,,,,,,"""when the war ended Pauline was fifteen""(113), WWI ended in 1918, and Sammy is born in 1926",218,The Bluest Eye,1,"Cholly goes to find his Dad in Macon, and his Dad rejects him",598,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pauline is 'educated' by the movies,1925-01-01,1926-01-01,T,3rd Person Narrator (The Bluest Eye),122,122,,,,,,"""There I was, five months pregnant, trying to look like Jean Harlow"" (123)",220,The Bluest Eye,0,"Pauline and Cholly get married and move to Lorain, Ohio",603,"""The easiest thing to do would be to build a case out of her foot.""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pauline is 'educated' by the movies,1925-01-01,1926-01-01,T,Pauline Breedlove,123,123,1941-01-01,1943-01-01,123,126,T,"""There I was, five months pregnant, trying to look like Jean Harlow"" (123)",220,The Bluest Eye,0,"Pauline and Cholly get married and move to Lorain, Ohio",604,"""The onliest time I happy seem like when I was in the picture show.""",Not before 1941 (Pauline),50,The Bluest Eye,_CHOOSE A TELLING TIME
,Pauline starts working for the Fishers,1929-01-01,1940-10-01,T,3rd Person Narrator (The Bluest Eye),127,127,,,,,,"After Pecola is born and ""on a Saturday morning in October""(39) Claudia narrates about the Breedloves in the fall of 1940",223,The Bluest Eye,1,Pecola is born,605,"""The easiest thing to do would be to build a case out of her foot.""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pauline starts working for the Fishers,1929-01-01,1940-10-01,T,3rd Person Narrator (The Bluest Eye),128,128,,,,,,"After Pecola is born and ""on a Saturday morning in October""(39) Claudia narrates about the Breedloves in the fall of 1940",223,The Bluest Eye,1,Pecola is born,606,"""The easiest thing to do would be to build a case out of her foot.""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola asks Soaphead Church for blue eyes,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),173,173,,,,,,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",235,The Bluest Eye,1,Cholly rapes Pecola and impregnates her,649,"""Once there was an old man who loved things, for the slightest contact with people produced...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola asks Soaphead Church for blue eyes,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),174,174,,,,,,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",235,The Bluest Eye,1,Cholly rapes Pecola and impregnates her,650,"""Once there was an old man who loved things, for the slightest contact with people produced...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola asks Soaphead Church for blue eyes,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),175,175,,,,,,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",235,The Bluest Eye,1,Cholly rapes Pecola and impregnates her,651,"""Once there was an old man who loved things, for the slightest contact with people produced...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola asks Soaphead Church for blue eyes,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),176,176,,,,,,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",235,The Bluest Eye,1,Cholly rapes Pecola and impregnates her,652,"""Once there was an old man who loved things, for the slightest contact with people produced...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola asks Soaphead Church for blue eyes,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),182,182,,,,,,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",235,The Bluest Eye,1,Cholly rapes Pecola and impregnates her,653,"""Once there was an old man who loved things, for the slightest contact with people produced...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,193,193,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,657,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,194,194,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,658,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,195,195,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,659,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,196,196,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,660,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,197,197,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,661,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,198,198,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,662,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,199,199,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,663,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,200,200,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,664,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,201,201,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,665,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,202,202,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,666,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Pecola Breedlove,203,203,1941-09-01,1941-09-22,193,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,667,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,3rd Person Narrator (The Bluest Eye),204,204,,,,,,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,668,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola imagines herself a friend,1941-09-01,1941-09-22,T,Claudia (narrator),205,205,1943-01-01,1993-01-01,204,204,T,"""After the first day of school""(197)",237,The Bluest Eye,0,Cholly passes away,669,"""So it was.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola is born,1929-01-01,1929-01-01,T,Pauline Breedlove,125,125,1941-01-01,1943-01-01,123,126,T,"""Pecola, [is] eleven years old""  (35) in 1940, as Claudia states ""there were no marigolds in the fall of 1941"" (5) and then picks up the narration from the previous ""Autumn""(7)",222,The Bluest Eye,1,Sammy is born,602,"""The onliest time I happy seem like when I was in the picture show.""",Not before 1941 (Pauline),50,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola knocks over her Mother’s cobbler at the Fisher’s house,1941-03-20,1941-05-05,T,Claudia (narrator),108,108,1943-01-01,1993-01-01,97,109,T,"""early spring"" (106)",233,The Bluest Eye,1,Mr. Henry assaults Frieda,636,"""The first twigs are thin, green, and supple.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola knocks over her Mother’s cobbler at the Fisher’s house,1941-03-20,1941-05-05,T,Claudia (narrator),109,109,1943-01-01,1993-01-01,97,109,T,"""early spring"" (106)",233,The Bluest Eye,1,Mr. Henry assaults Frieda,637,"""The first twigs are thin, green, and supple.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola loses her baby,1941-09-23,1941-12-22,T,Claudia (narrator),5,5,1943-01-01,1993-01-01,5,6,T,"""[T]here were no marigolds in the fall of 1941"" (5)",238,The Bluest Eye,1,Pecola imagines herself a friend,670,"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola loses her baby,1941-09-23,1941-12-22,T,Claudia (narrator),6,6,1943-01-01,1993-01-01,5,6,T,"""[T]here were no marigolds in the fall of 1941"" (5)",238,The Bluest Eye,1,Pecola imagines herself a friend,671,"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola loses her baby,1941-09-23,1941-12-22,T,Claudia (narrator),204,204,1943-01-01,1993-01-01,204,204,T,"""[T]here were no marigolds in the fall of 1941"" (5)",238,The Bluest Eye,1,Pecola imagines herself a friend,672,"""So it was.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola moves in with the Macteers,1940-10-01,1940-12-22,T,Claudia (narrator),16,16,1943-01-01,1993-01-01,9,32,T,"Pecola moves in around the same time as Mr. Henry: ""Mama had told us two days earlier that a 'case' was coming- a girl who had no place to go"" (16), and it must be after October as the Breedlove's house is still intact in October (39)",228,The Bluest Eye,1,Mr. Henry moves in with the Macteers,617,"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola prays for blue eyes (each night),1940-10-01,1940-10-01,T,3rd Person Narrator (The Bluest Eye),46,46,,,,,,"""on a Saturday morning in October""(39)",225,The Bluest Eye,0,Pauline and Cholly fight (about coal),612,"""The Breedloves did not live in the storefront..."" [Autumn 3]","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola starts mensturating,1940-10-01,1940-12-22,T,Claudia (narrator),27,27,1943-01-01,1993-01-01,9,32,T,"Occurs in the period of time Pecola lives with the Macteers and in the section ""Autumn""",229,The Bluest Eye,1,Pecola moves in with the Macteers,618,"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola starts mensturating,1940-10-01,1940-12-22,T,Claudia (narrator),31,31,1943-01-01,1993-01-01,9,32,T,"Occurs in the period of time Pecola lives with the Macteers and in the section ""Autumn""",229,The Bluest Eye,1,Pecola moves in with the Macteers,619,"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Pecola starts mensturating,1940-10-01,1940-12-22,T,Claudia (narrator),32,32,1943-01-01,1993-01-01,9,32,T,"Occurs in the period of time Pecola lives with the Macteers and in the section ""Autumn""",229,The Bluest Eye,1,Pecola moves in with the Macteers,620,"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Quentin Jr. gets sent to live with the Compsons,1911-01-01,1912-01-01,T,Jason Compson IV (narrator),196,196,1928-04-06,1928-04-06,3,75,F,"Quentin is born in November 1911, as she is seventeen in 1928 when she runs away from the Compsons, and the appendix states that Caddy was ""two months pregnant with another man's child...when she married"" at the end of April in 1910. She is sent to the Compsons when she is still a baby: ""Dilsey get that old cradle out of the attic"" (198)",198,The Sound and the Fury,0,Jason loses bank job,379,"April Seventh, 1928",Jason recieves Caddy's letter (April sixth 1928),32,The Sound and the Fury,Jason drives Quentin Jr. to school (April sixth 1928)
,Quentin Jr. gets sent to live with the Compsons,1911-01-01,1912-01-01,T,Jason Compson IV (narrator),198,198,1928-04-06,1928-04-06,180,264,F,"Quentin is born in November 1911, as she is seventeen in 1928 when she runs away from the Compsons, and the appendix states that Caddy was ""two months pregnant with another man's child...when she married"" at the end of April in 1910. She is sent to the Compsons when she is still a baby: ""Dilsey get that old cradle out of the attic"" (198)",198,The Sound and the Fury,0,Jason loses bank job,380,"April Sixth, 1928.",Jason recieves Caddy's letter (April sixth 1928),32,The Sound and the Fury,Jason drives Quentin Jr. to school (April sixth 1928)
,Quentin Jr. gets sent to live with the Compsons,1911-01-01,1912-01-01,T,Jason Compson IV (narrator),199,199,1928-04-06,1928-04-06,180,264,F,"Quentin is born in November 1911, as she is seventeen in 1928 when she runs away from the Compsons, and the appendix states that Caddy was ""two months pregnant with another man's child...when she married"" at the end of April in 1910. She is sent to the Compsons when she is still a baby: ""Dilsey get that old cradle out of the attic"" (198)",198,The Sound and the Fury,0,Jason loses bank job,381,"April Sixth, 1928.",Jason recieves Caddy's letter (April sixth 1928),32,The Sound and the Fury,Jason drives Quentin Jr. to school (April sixth 1928)
,Quentin Jr. gets sent to live with the Compsons,1911-01-01,1912-01-01,T,Jason Compson IV (narrator),200,200,1928-04-06,1928-04-06,180,264,F,"Quentin is born in November 1911, as she is seventeen in 1928 when she runs away from the Compsons, and the appendix states that Caddy was ""two months pregnant with another man's child...when she married"" at the end of April in 1910. She is sent to the Compsons when she is still a baby: ""Dilsey get that old cradle out of the attic"" (198)",198,The Sound and the Fury,0,Jason loses bank job,382,"April Sixth, 1928.",Jason recieves Caddy's letter (April sixth 1928),32,The Sound and the Fury,Jason drives Quentin Jr. to school (April sixth 1928)
,Quentin Jr. runs away,1928-04-07,1928-04-08,T,Benjamin Compson (narrator),74,74,1928-04-07,1928-04-07,3,75,F,"The family wakes up the morning of ""April Eighth, 1928."" to find Quentin missing.",207,The Sound and the Fury,0,Jason chases Quentin and the band member with the red tie in his car,410,"April Seventh, 1928","Benjy watches Quentin run away (April seventh, 1928)",44,The Sound and the Fury,"The Compsons have supper (April seventh, 1928)"
,Quentin Jr. runs away,1928-04-07,1928-04-08,T,3rd Person Narrator (SaF),286,286,,,,,,"The family wakes up the morning of ""April Eighth, 1928."" to find Quentin missing.",207,The Sound and the Fury,0,Jason chases Quentin and the band member with the red tie in his car,411,"April Eighth, 1928.","April Eighth, 1928",45,The Sound and the Fury,"Benjy watches Quentin run away (April seventh, 1928)"
,Quentin Jr. runs away,1928-04-07,1928-04-08,T,3rd Person Narrator (SaF),304,304,,,,,,"The family wakes up the morning of ""April Eighth, 1928."" to find Quentin missing.",207,The Sound and the Fury,0,Jason chases Quentin and the band member with the red tie in his car,412,"April Eighth, 1928.","April Eighth, 1928",45,The Sound and the Fury,"Benjy watches Quentin run away (April seventh, 1928)"
,Quentin Jr. runs away,1928-04-07,1928-04-08,T,3rd Person Narrator (SaF),307,307,,,,,,"The family wakes up the morning of ""April Eighth, 1928."" to find Quentin missing.",207,The Sound and the Fury,0,Jason chases Quentin and the band member with the red tie in his car,413,"April Eighth, 1928.","April Eighth, 1928",45,The Sound and the Fury,"Benjy watches Quentin run away (April seventh, 1928)"
,Quentin Jr. runs away,1928-04-07,1928-04-08,T,3rd Person Narrator (SaF),309,309,,,,,,"The family wakes up the morning of ""April Eighth, 1928."" to find Quentin missing.",207,The Sound and the Fury,0,Jason chases Quentin and the band member with the red tie in his car,414,"April Eighth, 1928.","April Eighth, 1928",45,The Sound and the Fury,"Benjy watches Quentin run away (April seventh, 1928)"
,Quentin commits suicide,1910-06-02,1910-06-02,T,Quentin Compson III (narrator),80,80,1910-06-02,1910-06-02,76,179,F,"All the events leading up to Quentin's suicide occur in the section of the novel titled ""June Second, 1910.""",194,The Sound and the Fury,0,Caddy and Herbert's Wedding,511,"June Second, 1910",Quentin breaks his watch (June second 1910),21,The Sound and the Fury,_NO PRECEDING TELLING TIME
,Quentin commits suicide,1910-06-02,1910-06-02,T,Quentin Compson III (narrator),116,116,1910-06-02,1910-06-02,76,179,F,"All the events leading up to Quentin's suicide occur in the section of the novel titled ""June Second, 1910.""",194,The Sound and the Fury,0,Caddy and Herbert's Wedding,512,"June Second, 1910",Quentin buys tire irons and hides them (June second 1910),25,The Sound and the Fury,Quentin gives Shreve's note to Deacon (June second 1910)
