source,target,type,weight,startPage,category,Char 1 Name,Char 2 Name
903.0,904.0,Undirected,1,331,,Elizabeth Bennet,Jane Bennet
904.0,906.0,Undirected,1,331,,Jane Bennet,Mary Bennet
897.0,903.0,Undirected,1,331,,Mrs. Bennet,Elizabeth Bennet
896.0,904.0,Undirected,1,331,,Mr. Bennet,Jane Bennet
1751.0,88.0,Undirected,1,331,,Mr. Collins,Neighbours (in Meryton)
906.0,88.0,Undirected,1,331,,Mary Bennet,Neighbours (in Meryton)
904.0,1717.0,Undirected,1,331,,Jane Bennet,Mrs. Philips
896.0,897.0,Undirected,1,331,,Mr. Bennet,Mrs. Bennet
906.0,1717.0,Undirected,1,331,,Mary Bennet,Mrs. Philips
1717.0,1751.0,Undirected,1,331,,Mrs. Philips,Mr. Collins
903.0,1751.0,Undirected,1,331,,Elizabeth Bennet,Mr. Collins
897.0,1717.0,Undirected,1,331,,Mrs. Bennet,Mrs. Philips
897.0,88.0,Undirected,1,331,,Mrs. Bennet,Neighbours (in Meryton)
903.0,906.0,Undirected,1,331,,Elizabeth Bennet,Mary Bennet
897.0,1751.0,Undirected,1,331,,Mrs. Bennet,Mr. Collins
897.0,907.0,Undirected,1,331,,Mrs. Bennet,Kitty Bennet
906.0,907.0,Undirected,1,331,,Mary Bennet,Kitty Bennet
896.0,1751.0,Undirected,1,331,,Mr. Bennet,Mr. Collins
903.0,1717.0,Undirected,1,331,,Elizabeth Bennet,Mrs. Philips
896.0,1717.0,Undirected,1,331,,Mr. Bennet,Mrs. Philips
896.0,907.0,Undirected,1,331,,Mr. Bennet,Kitty Bennet
907.0,1751.0,Undirected,1,331,,Kitty Bennet,Mr. Collins
897.0,904.0,Undirected,1,331,,Mrs. Bennet,Jane Bennet
904.0,1751.0,Undirected,1,331,,Jane Bennet,Mr. Collins
907.0,1717.0,Undirected,1,331,,Kitty Bennet,Mrs. Philips
1717.0,88.0,Undirected,1,331,,Mrs. Philips,Neighbours (in Meryton)
906.0,1751.0,Undirected,1,331,,Mary Bennet,Mr. Collins
904.0,907.0,Undirected,1,331,,Jane Bennet,Kitty Bennet
896.0,906.0,Undirected,1,331,,Mr. Bennet,Mary Bennet
904.0,88.0,Undirected,1,331,,Jane Bennet,Neighbours (in Meryton)
903.0,88.0,Undirected,1,331,,Elizabeth Bennet,Neighbours (in Meryton)
897.0,906.0,Undirected,1,331,,Mrs. Bennet,Mary Bennet
903.0,907.0,Undirected,1,331,,Elizabeth Bennet,Kitty Bennet
897.0,906.0,Undirected,1,332,,Mrs. Bennet,Mary Bennet
904.0,907.0,Undirected,1,332,,Jane Bennet,Kitty Bennet
897.0,899.0,Undirected,1,332,,Mrs. Bennet,Mr. Bingley
897.0,1752.0,Undirected,1,332,,Mrs. Bennet,Lady Catherine de Bourgh
899.0,904.0,Undirected,1,332,,Mr. Bingley,Jane Bennet
897.0,907.0,Undirected,1,332,,Mrs. Bennet,Kitty Bennet
906.0,907.0,Undirected,1,332,,Mary Bennet,Kitty Bennet
897.0,903.0,Undirected,1,332,,Mrs. Bennet,Elizabeth Bennet
906.0,1752.0,Undirected,1,332,,Mary Bennet,Lady Catherine de Bourgh
903.0,1752.0,Undirected,1,332,,Elizabeth Bennet,Lady Catherine de Bourgh
904.0,906.0,Undirected,1,332,,Jane Bennet,Mary Bennet
903.0,904.0,Undirected,1,332,,Elizabeth Bennet,Jane Bennet
899.0,1752.0,Undirected,1,332,,Mr. Bingley,Lady Catherine de Bourgh
899.0,903.0,Undirected,1,332,,Mr. Bingley,Elizabeth Bennet
904.0,1752.0,Undirected,1,332,,Jane Bennet,Lady Catherine de Bourgh
907.0,1752.0,Undirected,1,332,,Kitty Bennet,Lady Catherine de Bourgh
899.0,906.0,Undirected,1,332,,Mr. Bingley,Mary Bennet
897.0,904.0,Undirected,1,332,,Mrs. Bennet,Jane Bennet
903.0,907.0,Undirected,1,332,,Elizabeth Bennet,Kitty Bennet
899.0,907.0,Undirected,1,332,,Mr. Bingley,Kitty Bennet
903.0,906.0,Undirected,1,332,,Elizabeth Bennet,Mary Bennet
1715.0,1751.0,Undirected,1,333,,Charlotte Lucas,Mr. Collins
897.0,1751.0,Undirected,1,333,,Mrs. Bennet,Mr. Collins
897.0,907.0,Undirected,1,333,,Mrs. Bennet,Kitty Bennet
904.0,19.0,Undirected,1,333,,Jane Bennet,Sir William Lucas
899.0,19.0,Undirected,1,333,,Mr. Bingley,Sir William Lucas
907.0,19.0,Undirected,1,333,,Kitty Bennet,Sir William Lucas
899.0,1751.0,Undirected,1,333,,Mr. Bingley,Mr. Collins
1715.0,19.0,Undirected,1,333,,Charlotte Lucas,Sir William Lucas
1751.0,1752.0,Undirected,1,333,,Mr. Collins,Lady Catherine de Bourgh
899.0,907.0,Undirected,1,333,,Mr. Bingley,Kitty Bennet
904.0,1715.0,Undirected,1,333,,Jane Bennet,Charlotte Lucas
899.0,1715.0,Undirected,1,333,,Mr. Bingley,Charlotte Lucas
897.0,903.0,Undirected,1,333,,Mrs. Bennet,Elizabeth Bennet
903.0,1715.0,Undirected,1,333,,Elizabeth Bennet,Charlotte Lucas
1715.0,1752.0,Undirected,1,333,,Charlotte Lucas,Lady Catherine de Bourgh
904.0,1751.0,Undirected,1,333,,Jane Bennet,Mr. Collins
19.0,1751.0,Undirected,1,333,,Sir William Lucas,Mr. Collins
897.0,1752.0,Undirected,1,333,,Mrs. Bennet,Lady Catherine de Bourgh
903.0,904.0,Undirected,1,333,,Elizabeth Bennet,Jane Bennet
899.0,1752.0,Undirected,1,333,,Mr. Bingley,Lady Catherine de Bourgh
903.0,907.0,Undirected,1,333,,Elizabeth Bennet,Kitty Bennet
899.0,904.0,Undirected,1,333,,Mr. Bingley,Jane Bennet
907.0,1752.0,Undirected,1,333,,Kitty Bennet,Lady Catherine de Bourgh
907.0,1715.0,Undirected,1,333,,Kitty Bennet,Charlotte Lucas
897.0,899.0,Undirected,1,333,,Mrs. Bennet,Mr. Bingley
904.0,907.0,Undirected,1,333,,Jane Bennet,Kitty Bennet
899.0,903.0,Undirected,1,333,,Mr. Bingley,Elizabeth Bennet
907.0,1751.0,Undirected,1,333,,Kitty Bennet,Mr. Collins
903.0,19.0,Undirected,1,333,,Elizabeth Bennet,Sir William Lucas
897.0,1715.0,Undirected,1,333,,Mrs. Bennet,Charlotte Lucas
897.0,19.0,Undirected,1,333,,Mrs. Bennet,Sir William Lucas
903.0,1751.0,Undirected,1,333,,Elizabeth Bennet,Mr. Collins
903.0,1752.0,Undirected,1,333,,Elizabeth Bennet,Lady Catherine de Bourgh
904.0,1752.0,Undirected,1,333,,Jane Bennet,Lady Catherine de Bourgh
897.0,904.0,Undirected,1,333,,Mrs. Bennet,Jane Bennet
19.0,1752.0,Undirected,1,333,,Sir William Lucas,Lady Catherine de Bourgh
86.0,1752.0,Undirected,1,334,,Lady Catherine de Bourgh's waiting-woman,Lady Catherine de Bourgh
904.0,1752.0,Undirected,1,334,,Jane Bennet,Lady Catherine de Bourgh
903.0,904.0,Undirected,1,334,,Elizabeth Bennet,Jane Bennet
904.0,86.0,Undirected,1,334,,Jane Bennet,Lady Catherine de Bourgh's waiting-woman
1712.0,1752.0,Undirected,1,334,,Mr. Darcy,Lady Catherine de Bourgh
904.0,1712.0,Undirected,1,334,,Jane Bennet,Mr. Darcy
903.0,86.0,Undirected,1,334,,Elizabeth Bennet,Lady Catherine de Bourgh's waiting-woman
903.0,1752.0,Undirected,1,334,,Elizabeth Bennet,Lady Catherine de Bourgh
1712.0,86.0,Undirected,1,334,,Mr. Darcy,Lady Catherine de Bourgh's waiting-woman
903.0,1712.0,Undirected,1,334,,Elizabeth Bennet,Mr. Darcy
897.0,906.0,Undirected,1,335,,Mrs. Bennet,Mary Bennet
903.0,1712.0,Undirected,1,335,,Elizabeth Bennet,Mr. Darcy
904.0,906.0,Undirected,1,335,,Jane Bennet,Mary Bennet
33.0,906.0,Undirected,1,335,,Miss de Bourgh,Mary Bennet
906.0,1752.0,Undirected,1,335,,Mary Bennet,Lady Catherine de Bourgh
906.0,907.0,Undirected,1,335,,Mary Bennet,Kitty Bennet
907.0,1712.0,Undirected,1,335,,Kitty Bennet,Mr. Darcy
903.0,906.0,Undirected,1,335,,Elizabeth Bennet,Mary Bennet
897.0,903.0,Undirected,1,335,,Mrs. Bennet,Elizabeth Bennet
33.0,907.0,Undirected,1,335,,Miss de Bourgh,Kitty Bennet
897.0,1712.0,Undirected,1,335,,Mrs. Bennet,Mr. Darcy
903.0,1752.0,Undirected,1,335,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,904.0,Undirected,1,335,,Elizabeth Bennet,Jane Bennet
897.0,904.0,Undirected,1,335,,Mrs. Bennet,Jane Bennet
906.0,1712.0,Undirected,1,335,,Mary Bennet,Mr. Darcy
897.0,907.0,Undirected,1,335,,Mrs. Bennet,Kitty Bennet
903.0,907.0,Undirected,1,335,,Elizabeth Bennet,Kitty Bennet
33.0,897.0,Undirected,1,335,,Miss de Bourgh,Mrs. Bennet
33.0,903.0,Undirected,1,335,,Miss de Bourgh,Elizabeth Bennet
904.0,907.0,Undirected,1,335,,Jane Bennet,Kitty Bennet
1712.0,1752.0,Undirected,1,335,,Mr. Darcy,Lady Catherine de Bourgh
33.0,1712.0,Undirected,1,335,,Miss de Bourgh,Mr. Darcy
907.0,1752.0,Undirected,1,335,,Kitty Bennet,Lady Catherine de Bourgh
33.0,904.0,Undirected,1,335,,Miss de Bourgh,Jane Bennet
897.0,1752.0,Undirected,1,335,,Mrs. Bennet,Lady Catherine de Bourgh
904.0,1712.0,Undirected,1,335,,Jane Bennet,Mr. Darcy
33.0,1752.0,Undirected,1,335,,Miss de Bourgh,Lady Catherine de Bourgh
904.0,1752.0,Undirected,1,335,,Jane Bennet,Lady Catherine de Bourgh
903.0,1712.0,Undirected,1,336,,Elizabeth Bennet,Mr. Darcy
87.0,1752.0,Undirected,1,336,,Mr. Darcy's friends,Lady Catherine de Bourgh
44.0,87.0,Undirected,1,336,,Mr. Darcy's mother,Mr. Darcy's friends
33.0,87.0,Undirected,1,336,,Miss de Bourgh,Mr. Darcy's friends
1712.0,1752.0,Undirected,1,336,,Mr. Darcy,Lady Catherine de Bourgh
44.0,1712.0,Undirected,1,336,,Mr. Darcy's mother,Mr. Darcy
33.0,1712.0,Undirected,1,336,,Miss de Bourgh,Mr. Darcy
33.0,1752.0,Undirected,1,336,,Miss de Bourgh,Lady Catherine de Bourgh
903.0,87.0,Undirected,1,336,,Elizabeth Bennet,Mr. Darcy's friends
903.0,44.0,Undirected,1,336,,Elizabeth Bennet,Mr. Darcy's mother
903.0,1752.0,Undirected,1,336,,Elizabeth Bennet,Lady Catherine de Bourgh
44.0,1752.0,Undirected,1,336,,Mr. Darcy's mother,Lady Catherine de Bourgh
1712.0,87.0,Undirected,1,336,,Mr. Darcy,Mr. Darcy's friends
33.0,903.0,Undirected,1,336,,Miss de Bourgh,Elizabeth Bennet
33.0,44.0,Undirected,1,336,,Miss de Bourgh,Mr. Darcy's mother
1712.0,1752.0,Undirected,1,337,,Mr. Darcy,Lady Catherine de Bourgh
897.0,1712.0,Undirected,1,337,,Mrs. Bennet,Mr. Darcy
903.0,1752.0,Undirected,1,337,,Elizabeth Bennet,Lady Catherine de Bourgh
896.0,29.0,Undirected,1,337,,Mr. Bennet,Mr. Darcy's father
29.0,1757.0,Undirected,1,337,,Mr. Darcy's father,Mrs. Gardiner
896.0,897.0,Undirected,1,337,,Mr. Bennet,Mrs. Bennet
896.0,903.0,Undirected,1,337,,Mr. Bennet,Elizabeth Bennet
896.0,1756.0,Undirected,1,337,,Mr. Bennet,Mr. Gardiner
903.0,1757.0,Undirected,1,337,,Elizabeth Bennet,Mrs. Gardiner
897.0,1752.0,Undirected,1,337,,Mrs. Bennet,Lady Catherine de Bourgh
903.0,44.0,Undirected,1,337,,Elizabeth Bennet,Mr. Darcy's mother
1756.0,1757.0,Undirected,1,337,,Mr. Gardiner,Mrs. Gardiner
29.0,1756.0,Undirected,1,337,,Mr. Darcy's father,Mr. Gardiner
44.0,1757.0,Undirected,1,337,,Mr. Darcy's mother,Mrs. Gardiner
896.0,1757.0,Undirected,1,337,,Mr. Bennet,Mrs. Gardiner
1712.0,29.0,Undirected,1,337,,Mr. Darcy,Mr. Darcy's father
897.0,1756.0,Undirected,1,337,,Mrs. Bennet,Mr. Gardiner
896.0,44.0,Undirected,1,337,,Mr. Bennet,Mr. Darcy's mother
44.0,1752.0,Undirected,1,337,,Mr. Darcy's mother,Lady Catherine de Bourgh
1712.0,1757.0,Undirected,1,337,,Mr. Darcy,Mrs. Gardiner
903.0,29.0,Undirected,1,337,,Elizabeth Bennet,Mr. Darcy's father
1712.0,1756.0,Undirected,1,337,,Mr. Darcy,Mr. Gardiner
33.0,1756.0,Undirected,1,337,,Miss de Bourgh,Mr. Gardiner
903.0,1712.0,Undirected,1,337,,Elizabeth Bennet,Mr. Darcy
1752.0,1756.0,Undirected,1,337,,Lady Catherine de Bourgh,Mr. Gardiner
33.0,1752.0,Undirected,1,337,,Miss de Bourgh,Lady Catherine de Bourgh
44.0,1756.0,Undirected,1,337,,Mr. Darcy's mother,Mr. Gardiner
1752.0,1757.0,Undirected,1,337,,Lady Catherine de Bourgh,Mrs. Gardiner
33.0,903.0,Undirected,1,337,,Miss de Bourgh,Elizabeth Bennet
897.0,44.0,Undirected,1,337,,Mrs. Bennet,Mr. Darcy's mother
33.0,1757.0,Undirected,1,337,,Miss de Bourgh,Mrs. Gardiner
897.0,1757.0,Undirected,1,337,,Mrs. Bennet,Mrs. Gardiner
896.0,33.0,Undirected,1,337,,Mr. Bennet,Miss de Bourgh
33.0,29.0,Undirected,1,337,,Miss de Bourgh,Mr. Darcy's father
897.0,903.0,Undirected,1,337,,Mrs. Bennet,Elizabeth Bennet
896.0,1712.0,Undirected,1,337,,Mr. Bennet,Mr. Darcy
29.0,1752.0,Undirected,1,337,,Mr. Darcy's father,Lady Catherine de Bourgh
897.0,29.0,Undirected,1,337,,Mrs. Bennet,Mr. Darcy's father
896.0,1752.0,Undirected,1,337,,Mr. Bennet,Lady Catherine de Bourgh
44.0,29.0,Undirected,1,337,,Mr. Darcy's mother,Mr. Darcy's father
33.0,44.0,Undirected,1,337,,Miss de Bourgh,Mr. Darcy's mother
903.0,1756.0,Undirected,1,337,,Elizabeth Bennet,Mr. Gardiner
33.0,897.0,Undirected,1,337,,Miss de Bourgh,Mrs. Bennet
33.0,1712.0,Undirected,1,337,,Miss de Bourgh,Mr. Darcy
44.0,1712.0,Undirected,1,337,,Mr. Darcy's mother,Mr. Darcy
905.0,1756.0,Undirected,1,338,,Lydia Bennet,Mr. Gardiner
905.0,29.0,Undirected,1,338,,Lydia Bennet,Mr. Darcy's father
1752.0,1756.0,Undirected,1,338,,Lady Catherine de Bourgh,Mr. Gardiner
1750.0,87.0,Undirected,1,338,,Mr. Wickham,Mr. Darcy's friends
1757.0,42.0,Undirected,1,338,,Mrs. Gardiner,Mr. Wickham's father
896.0,1757.0,Undirected,1,338,,Mr. Bennet,Mrs. Gardiner
42.0,1712.0,Undirected,1,338,,Mr. Wickham's father,Mr. Darcy
903.0,42.0,Undirected,1,338,,Elizabeth Bennet,Mr. Wickham's father
1757.0,1750.0,Undirected,1,338,,Mrs. Gardiner,Mr. Wickham
87.0,29.0,Undirected,1,338,,Mr. Darcy's friends,Mr. Darcy's father
1757.0,905.0,Undirected,1,338,,Mrs. Gardiner,Lydia Bennet
1750.0,1752.0,Undirected,1,338,,Mr. Wickham,Lady Catherine de Bourgh
905.0,1712.0,Undirected,1,338,,Lydia Bennet,Mr. Darcy
896.0,1756.0,Undirected,1,338,,Mr. Bennet,Mr. Gardiner
1757.0,29.0,Undirected,1,338,,Mrs. Gardiner,Mr. Darcy's father
1712.0,1756.0,Undirected,1,338,,Mr. Darcy,Mr. Gardiner
905.0,87.0,Undirected,1,338,,Lydia Bennet,Mr. Darcy's friends
896.0,87.0,Undirected,1,338,,Mr. Bennet,Mr. Darcy's friends
896.0,1712.0,Undirected,1,338,,Mr. Bennet,Mr. Darcy
1712.0,87.0,Undirected,1,338,,Mr. Darcy,Mr. Darcy's friends
896.0,903.0,Undirected,1,338,,Mr. Bennet,Elizabeth Bennet
903.0,1757.0,Undirected,1,338,,Elizabeth Bennet,Mrs. Gardiner
1712.0,29.0,Undirected,1,338,,Mr. Darcy,Mr. Darcy's father
42.0,1752.0,Undirected,1,338,,Mr. Wickham's father,Lady Catherine de Bourgh
1750.0,29.0,Undirected,1,338,,Mr. Wickham,Mr. Darcy's father
42.0,87.0,Undirected,1,338,,Mr. Wickham's father,Mr. Darcy's friends
42.0,1756.0,Undirected,1,338,,Mr. Wickham's father,Mr. Gardiner
903.0,1712.0,Undirected,1,338,,Elizabeth Bennet,Mr. Darcy
1757.0,1752.0,Undirected,1,338,,Mrs. Gardiner,Lady Catherine de Bourgh
903.0,1756.0,Undirected,1,338,,Elizabeth Bennet,Mr. Gardiner
905.0,42.0,Undirected,1,338,,Lydia Bennet,Mr. Wickham's father
903.0,1750.0,Undirected,1,338,,Elizabeth Bennet,Mr. Wickham
42.0,1750.0,Undirected,1,338,,Mr. Wickham's father,Mr. Wickham
896.0,29.0,Undirected,1,338,,Mr. Bennet,Mr. Darcy's father
903.0,1752.0,Undirected,1,338,,Elizabeth Bennet,Lady Catherine de Bourgh
1712.0,1752.0,Undirected,1,338,,Mr. Darcy,Lady Catherine de Bourgh
896.0,1750.0,Undirected,1,338,,Mr. Bennet,Mr. Wickham
903.0,905.0,Undirected,1,338,,Elizabeth Bennet,Lydia Bennet
87.0,1756.0,Undirected,1,338,,Mr. Darcy's friends,Mr. Gardiner
1752.0,29.0,Undirected,1,338,,Lady Catherine de Bourgh,Mr. Darcy's father
903.0,87.0,Undirected,1,338,,Elizabeth Bennet,Mr. Darcy's friends
1756.0,29.0,Undirected,1,338,,Mr. Gardiner,Mr. Darcy's father
1712.0,1750.0,Undirected,1,338,,Mr. Darcy,Mr. Wickham
896.0,42.0,Undirected,1,338,,Mr. Bennet,Mr. Wickham's father
1757.0,1712.0,Undirected,1,338,,Mrs. Gardiner,Mr. Darcy
905.0,1750.0,Undirected,1,338,,Lydia Bennet,Mr. Wickham
905.0,1752.0,Undirected,1,338,,Lydia Bennet,Lady Catherine de Bourgh
896.0,1752.0,Undirected,1,338,,Mr. Bennet,Lady Catherine de Bourgh
896.0,905.0,Undirected,1,338,,Mr. Bennet,Lydia Bennet
1750.0,1756.0,Undirected,1,338,,Mr. Wickham,Mr. Gardiner
87.0,1752.0,Undirected,1,338,,Mr. Darcy's friends,Lady Catherine de Bourgh
42.0,29.0,Undirected,1,338,,Mr. Wickham's father,Mr. Darcy's father
1757.0,87.0,Undirected,1,338,,Mrs. Gardiner,Mr. Darcy's friends
903.0,29.0,Undirected,1,338,,Elizabeth Bennet,Mr. Darcy's father
1757.0,1756.0,Undirected,1,338,,Mrs. Gardiner,Mr. Gardiner
1715.0,1751.0,Undirected,1,339,,Charlotte Lucas,Mr. Collins
903.0,1752.0,Undirected,1,339,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,1751.0,Undirected,1,339,,Elizabeth Bennet,Mr. Collins
897.0,1715.0,Undirected,1,339,,Mrs. Bennet,Charlotte Lucas
897.0,903.0,Undirected,1,339,,Mrs. Bennet,Elizabeth Bennet
1715.0,1752.0,Undirected,1,339,,Charlotte Lucas,Lady Catherine de Bourgh
903.0,1712.0,Undirected,1,339,,Elizabeth Bennet,Mr. Darcy
1712.0,1751.0,Undirected,1,339,,Mr. Darcy,Mr. Collins
897.0,1752.0,Undirected,1,339,,Mrs. Bennet,Lady Catherine de Bourgh
897.0,1712.0,Undirected,1,339,,Mrs. Bennet,Mr. Darcy
897.0,1751.0,Undirected,1,339,,Mrs. Bennet,Mr. Collins
1751.0,1752.0,Undirected,1,339,,Mr. Collins,Lady Catherine de Bourgh
903.0,1715.0,Undirected,1,339,,Elizabeth Bennet,Charlotte Lucas
1712.0,1715.0,Undirected,1,339,,Mr. Darcy,Charlotte Lucas
1712.0,1752.0,Undirected,1,339,,Mr. Darcy,Lady Catherine de Bourgh
1715.0,1752.0,Undirected,1,340,,Charlotte Lucas,Lady Catherine de Bourgh
903.0,1712.0,Undirected,1,340,,Elizabeth Bennet,Mr. Darcy
903.0,1751.0,Undirected,1,340,,Elizabeth Bennet,Mr. Collins
899.0,1752.0,Undirected,1,340,,Mr. Bingley,Lady Catherine de Bourgh
1712.0,1751.0,Undirected,1,340,,Mr. Darcy,Mr. Collins
1712.0,1752.0,Undirected,1,340,,Mr. Darcy,Lady Catherine de Bourgh
899.0,1715.0,Undirected,1,340,,Mr. Bingley,Charlotte Lucas
904.0,1715.0,Undirected,1,340,,Jane Bennet,Charlotte Lucas
899.0,903.0,Undirected,1,340,,Mr. Bingley,Elizabeth Bennet
903.0,904.0,Undirected,1,340,,Elizabeth Bennet,Jane Bennet
899.0,1751.0,Undirected,1,340,,Mr. Bingley,Mr. Collins
899.0,904.0,Undirected,1,340,,Mr. Bingley,Jane Bennet
904.0,1752.0,Undirected,1,340,,Jane Bennet,Lady Catherine de Bourgh
1751.0,1752.0,Undirected,1,340,,Mr. Collins,Lady Catherine de Bourgh
1715.0,1751.0,Undirected,1,340,,Charlotte Lucas,Mr. Collins
903.0,1752.0,Undirected,1,340,,Elizabeth Bennet,Lady Catherine de Bourgh
899.0,1712.0,Undirected,1,340,,Mr. Bingley,Mr. Darcy
904.0,1751.0,Undirected,1,340,,Jane Bennet,Mr. Collins
904.0,1712.0,Undirected,1,340,,Jane Bennet,Mr. Darcy
1712.0,1715.0,Undirected,1,340,,Mr. Darcy,Charlotte Lucas
903.0,1715.0,Undirected,1,340,,Elizabeth Bennet,Charlotte Lucas
903.0,1752.0,Undirected,1,341,,Elizabeth Bennet,Lady Catherine de Bourgh
897.0,1712.0,Undirected,1,341,,Mrs. Bennet,Mr. Darcy
903.0,907.0,Undirected,1,341,,Elizabeth Bennet,Kitty Bennet
899.0,903.0,Undirected,1,341,,Mr. Bingley,Elizabeth Bennet
907.0,1752.0,Undirected,1,341,,Kitty Bennet,Lady Catherine de Bourgh
897.0,906.0,Undirected,1,341,,Mrs. Bennet,Mary Bennet
899.0,907.0,Undirected,1,341,,Mr. Bingley,Kitty Bennet
903.0,1712.0,Undirected,1,341,,Elizabeth Bennet,Mr. Darcy
1712.0,1752.0,Undirected,1,341,,Mr. Darcy,Lady Catherine de Bourgh
906.0,907.0,Undirected,1,341,,Mary Bennet,Kitty Bennet
904.0,1752.0,Undirected,1,341,,Jane Bennet,Lady Catherine de Bourgh
904.0,907.0,Undirected,1,341,,Jane Bennet,Kitty Bennet
896.0,903.0,Undirected,1,341,,Mr. Bennet,Elizabeth Bennet
903.0,906.0,Undirected,1,341,,Elizabeth Bennet,Mary Bennet
897.0,899.0,Undirected,1,341,,Mrs. Bennet,Mr. Bingley
896.0,906.0,Undirected,1,341,,Mr. Bennet,Mary Bennet
896.0,897.0,Undirected,1,341,,Mr. Bennet,Mrs. Bennet
903.0,904.0,Undirected,1,341,,Elizabeth Bennet,Jane Bennet
899.0,1752.0,Undirected,1,341,,Mr. Bingley,Lady Catherine de Bourgh
906.0,1752.0,Undirected,1,341,,Mary Bennet,Lady Catherine de Bourgh
897.0,1752.0,Undirected,1,341,,Mrs. Bennet,Lady Catherine de Bourgh
904.0,1712.0,Undirected,1,341,,Jane Bennet,Mr. Darcy
899.0,904.0,Undirected,1,341,,Mr. Bingley,Jane Bennet
897.0,904.0,Undirected,1,341,,Mrs. Bennet,Jane Bennet
899.0,906.0,Undirected,1,341,,Mr. Bingley,Mary Bennet
896.0,899.0,Undirected,1,341,,Mr. Bennet,Mr. Bingley
906.0,1712.0,Undirected,1,341,,Mary Bennet,Mr. Darcy
896.0,1752.0,Undirected,1,341,,Mr. Bennet,Lady Catherine de Bourgh
897.0,907.0,Undirected,1,341,,Mrs. Bennet,Kitty Bennet
904.0,906.0,Undirected,1,341,,Jane Bennet,Mary Bennet
896.0,904.0,Undirected,1,341,,Mr. Bennet,Jane Bennet
899.0,1712.0,Undirected,1,341,,Mr. Bingley,Mr. Darcy
897.0,903.0,Undirected,1,341,,Mrs. Bennet,Elizabeth Bennet
896.0,1712.0,Undirected,1,341,,Mr. Bennet,Mr. Darcy
907.0,1712.0,Undirected,1,341,,Kitty Bennet,Mr. Darcy
896.0,907.0,Undirected,1,341,,Mr. Bennet,Kitty Bennet
896.0,903.0,Undirected,1,342,,Mr. Bennet,Elizabeth Bennet
896.0,904.0,Undirected,1,342,,Mr. Bennet,Jane Bennet
904.0,1751.0,Undirected,1,342,,Jane Bennet,Mr. Collins
904.0,1715.0,Undirected,1,342,,Jane Bennet,Charlotte Lucas
1712.0,1751.0,Undirected,1,342,,Mr. Darcy,Mr. Collins
903.0,1712.0,Undirected,1,342,,Elizabeth Bennet,Mr. Darcy
903.0,904.0,Undirected,1,342,,Elizabeth Bennet,Jane Bennet
1712.0,1715.0,Undirected,1,342,,Mr. Darcy,Charlotte Lucas
896.0,1752.0,Undirected,1,342,,Mr. Bennet,Lady Catherine de Bourgh
1715.0,1751.0,Undirected,1,342,,Charlotte Lucas,Mr. Collins
896.0,1715.0,Undirected,1,342,,Mr. Bennet,Charlotte Lucas
896.0,1712.0,Undirected,1,342,,Mr. Bennet,Mr. Darcy
904.0,1752.0,Undirected,1,342,,Jane Bennet,Lady Catherine de Bourgh
1712.0,1752.0,Undirected,1,342,,Mr. Darcy,Lady Catherine de Bourgh
896.0,1751.0,Undirected,1,342,,Mr. Bennet,Mr. Collins
903.0,1751.0,Undirected,1,342,,Elizabeth Bennet,Mr. Collins
1715.0,1752.0,Undirected,1,342,,Charlotte Lucas,Lady Catherine de Bourgh
1751.0,1752.0,Undirected,1,342,,Mr. Collins,Lady Catherine de Bourgh
903.0,1752.0,Undirected,1,342,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,1715.0,Undirected,1,342,,Elizabeth Bennet,Charlotte Lucas
904.0,1712.0,Undirected,1,342,,Jane Bennet,Mr. Darcy
903.0,1751.0,Undirected,1,343,,Elizabeth Bennet,Mr. Collins
1750.0,1752.0,Undirected,1,343,,Mr. Wickham,Lady Catherine de Bourgh
896.0,903.0,Undirected,1,343,,Mr. Bennet,Elizabeth Bennet
1712.0,1715.0,Undirected,1,343,,Mr. Darcy,Charlotte Lucas
903.0,1752.0,Undirected,1,343,,Elizabeth Bennet,Lady Catherine de Bourgh
1750.0,1751.0,Undirected,1,343,,Mr. Wickham,Mr. Collins
903.0,1750.0,Undirected,1,343,,Elizabeth Bennet,Mr. Wickham
903.0,1715.0,Undirected,1,343,,Elizabeth Bennet,Charlotte Lucas
905.0,1752.0,Undirected,1,343,,Lydia Bennet,Lady Catherine de Bourgh
896.0,1752.0,Undirected,1,343,,Mr. Bennet,Lady Catherine de Bourgh
1712.0,1750.0,Undirected,1,343,,Mr. Darcy,Mr. Wickham
905.0,1715.0,Undirected,1,343,,Lydia Bennet,Charlotte Lucas
896.0,1712.0,Undirected,1,343,,Mr. Bennet,Mr. Darcy
905.0,1751.0,Undirected,1,343,,Lydia Bennet,Mr. Collins
1715.0,1751.0,Undirected,1,343,,Charlotte Lucas,Mr. Collins
905.0,1712.0,Undirected,1,343,,Lydia Bennet,Mr. Darcy
896.0,1750.0,Undirected,1,343,,Mr. Bennet,Mr. Wickham
896.0,1751.0,Undirected,1,343,,Mr. Bennet,Mr. Collins
1715.0,1752.0,Undirected,1,343,,Charlotte Lucas,Lady Catherine de Bourgh
896.0,1715.0,Undirected,1,343,,Mr. Bennet,Charlotte Lucas
1751.0,1752.0,Undirected,1,343,,Mr. Collins,Lady Catherine de Bourgh
