source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
47,293,Cuthbert Peace,Emil Buckendorf's Second Brother,Directed,1,17,Knows
47,294,Cuthbert Peace,Emil Buckendorf's Third Brother,Directed,1,17,Knows
47,66,Cuthbert Peace,Eugene Wildstrand,Directed,1,17,Knows
47,63,Cuthbert Peace,Frederic Vogeli,Directed,1,17,Knows
47,65,Cuthbert Peace,Oric Hoag,Directed,1,17,Knows
47,50,Cuthbert Peace,The Lynching,Directed,1,17,Knows
47,68,Cuthbert Peace,William Hotchkiss,Directed,1,17,Knows
67,48,Emil Buckendorf,Asiginak,Directed,1,17,Knows
67,47,Emil Buckendorf,Cuthbert Peace,Directed,1,17,Knows
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,17,Knows
67,293,Emil Buckendorf,Emil Buckendorf's Second Brother,Directed,1,17,Knows
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,17,Knows
67,66,Emil Buckendorf,Eugene Wildstrand,Directed,1,17,Knows
67,63,Emil Buckendorf,Frederic Vogeli,Directed,1,17,Knows
67,46,Emil Buckendorf,Holy Track,Directed,1,17,Knows
67,65,Emil Buckendorf,Oric Hoag,Directed,1,17,Knows
67,405,Emil Buckendorf,Seraph Milk (Mooshum),Directed,1,17,Knows
67,50,Emil Buckendorf,The Lynching,Directed,1,17,Knows
67,68,Emil Buckendorf,William Hotchkiss,Directed,1,17,Knows
292,48,Emil Buckendorf's First Brother,Asiginak,Directed,1,17,Knows
292,47,Emil Buckendorf's First Brother,Cuthbert Peace,Directed,1,17,Knows
292,67,Emil Buckendorf's First Brother,Emil Buckendorf,Directed,1,17,Knows
292,66,Emil Buckendorf's First Brother,Eugene Wildstrand,Directed,1,17,Knows
292,63,Emil Buckendorf's First Brother,Frederic Vogeli,Directed,1,17,Knows
292,46,Emil Buckendorf's First Brother,Holy Track,Directed,1,17,Knows
292,405,Emil Buckendorf's First Brother,Seraph Milk (Mooshum),Directed,1,17,Knows
292,50,Emil Buckendorf's First Brother,The Lynching,Directed,1,17,Knows
292,68,Emil Buckendorf's First Brother,William Hotchkiss,Directed,1,17,Knows
293,48,Emil Buckendorf's Second Brother,Asiginak,Directed,1,17,Knows
293,47,Emil Buckendorf's Second Brother,Cuthbert Peace,Directed,1,17,Knows
293,67,Emil Buckendorf's Second Brother,Emil Buckendorf,Directed,1,17,Knows
293,66,Emil Buckendorf's Second Brother,Eugene Wildstrand,Directed,1,17,Knows
293,63,Emil Buckendorf's Second Brother,Frederic Vogeli,Directed,1,17,Knows
293,46,Emil Buckendorf's Second Brother,Holy Track,Directed,1,17,Knows
293,405,Emil Buckendorf's Second Brother,Seraph Milk (Mooshum),Directed,1,17,Knows
293,50,Emil Buckendorf's Second Brother,The Lynching,Directed,1,17,Knows
293,68,Emil Buckendorf's Second Brother,William Hotchkiss,Directed,1,17,Knows
294,48,Emil Buckendorf's Third Brother,Asiginak,Directed,1,17,Knows
294,47,Emil Buckendorf's Third Brother,Cuthbert Peace,Directed,1,17,Knows
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,Directed,1,17,Knows
294,66,Emil Buckendorf's Third Brother,Eugene Wildstrand,Directed,1,17,Knows
294,63,Emil Buckendorf's Third Brother,Frederic Vogeli,Directed,1,17,Knows
294,46,Emil Buckendorf's Third Brother,Holy Track,Directed,1,17,Knows
294,405,Emil Buckendorf's Third Brother,Seraph Milk (Mooshum),Directed,1,17,Knows
294,50,Emil Buckendorf's Third Brother,The Lynching,Directed,1,17,Knows
294,68,Emil Buckendorf's Third Brother,William Hotchkiss,Directed,1,17,Knows
66,48,Eugene Wildstrand,Asiginak,Directed,1,17,Knows
66,47,Eugene Wildstrand,Cuthbert Peace,Directed,1,17,Knows
66,67,Eugene Wildstrand,Emil Buckendorf,Directed,1,17,Knows
66,292,Eugene Wildstrand,Emil Buckendorf's First Brother,Directed,1,17,Knows
66,293,Eugene Wildstrand,Emil Buckendorf's Second Brother,Directed,1,17,Knows
66,294,Eugene Wildstrand,Emil Buckendorf's Third Brother,Directed,1,17,Knows
66,63,Eugene Wildstrand,Frederic Vogeli,Directed,1,17,Knows
66,46,Eugene Wildstrand,Holy Track,Directed,1,17,Knows
66,65,Eugene Wildstrand,Oric Hoag,Directed,1,17,Knows
66,405,Eugene Wildstrand,Seraph Milk (Mooshum),Directed,1,17,Knows
66,50,Eugene Wildstrand,The Lynching,Directed,1,17,Knows
66,68,Eugene Wildstrand,William Hotchkiss,Directed,1,17,Knows
400,42,Evelina Harp,"""Mustache"" Maude Black",Directed,1,17,Knows of
400,48,Evelina Harp,Asiginak,Directed,1,17,Knows of
400,47,Evelina Harp,Cuthbert Peace,Directed,1,17,Knows of
400,67,Evelina Harp,Emil Buckendorf,Directed,1,17,Knows of
400,292,Evelina Harp,Emil Buckendorf's First Brother,Directed,1,17,Knows of
400,293,Evelina Harp,Emil Buckendorf's Second Brother,Directed,1,17,Knows of
400,294,Evelina Harp,Emil Buckendorf's Third Brother,Directed,1,17,Knows of
400,66,Evelina Harp,Eugene Wildstrand,Directed,1,17,Knows of
400,63,Evelina Harp,Frederic Vogeli,Directed,1,17,Knows of
400,46,Evelina Harp,Holy Track,Directed,1,17,Knows of
400,71,Evelina Harp,Husband (of the woman murdered a couple farms over,Directed,1,17,Knows of
400,411,Evelina Harp,Junesse Malaterre,Directed,1,17,Knows
400,72,Evelina Harp,Neighbours (of Maude Black),Directed,1,17,Knows of
400,65,Evelina Harp,Oric Hoag,Directed,1,17,Knows of
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,17,Exchange
400,45,Evelina Harp,The Lochren Family,Directed,1,17,Knows of
400,49,Evelina Harp,The Lochren Murder,Directed,1,17,Knows of
400,50,Evelina Harp,The Lynching,Directed,1,17,Knows of
400,68,Evelina Harp,William Hotchkiss,Directed,1,17,Knows of
400,69,Evelina Harp,Woman (murdered a couple farms over),Directed,1,17,Knows of
63,48,Frederic Vogeli,Asiginak,Directed,1,17,Knows
63,47,Frederic Vogeli,Cuthbert Peace,Directed,1,17,Knows
63,67,Frederic Vogeli,Emil Buckendorf,Directed,1,17,Knows
63,292,Frederic Vogeli,Emil Buckendorf's First Brother,Directed,1,17,Knows
63,293,Frederic Vogeli,Emil Buckendorf's Second Brother,Directed,1,17,Knows
63,294,Frederic Vogeli,Emil Buckendorf's Third Brother,Directed,1,17,Knows
63,66,Frederic Vogeli,Eugene Wildstrand,Directed,1,17,Knows
63,46,Frederic Vogeli,Holy Track,Directed,1,17,Knows
63,65,Frederic Vogeli,Oric Hoag,Directed,1,17,Knows
63,405,Frederic Vogeli,Seraph Milk (Mooshum),Directed,1,17,Knows
63,50,Frederic Vogeli,The Lynching,Directed,1,17,Knows
63,68,Frederic Vogeli,William Hotchkiss,Directed,1,17,Knows
46,67,Holy Track,Emil Buckendorf,Directed,1,17,Knows
46,292,Holy Track,Emil Buckendorf's First Brother,Directed,1,17,Knows
46,293,Holy Track,Emil Buckendorf's Second Brother,Directed,1,17,Knows
