,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
2295,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1202,Exchange,Evelina Harp,Emil Buckendorf,1,Death Song,74,75.0,1171.0
2296,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1203,Exchange,Evelina Harp,Cuthbert Peace,1,Death Song,74,75.0,1172.0
2297,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1203,Exchange,Evelina Harp,Frederic Vogeli,1,Death Song,74,75.0,2846.0
2298,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1204,Exchange,Evelina Harp,Cuthbert Peace,1,Death Song,74,75.0,1173.0
2299,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1204,Exchange,Evelina Harp,Johann Vogeli,1,Death Song,74,75.0,2847.0
2300,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1205,Exchange,Evelina Harp,Cuthbert Peace,1,Death Song,74,75.0,2848.0
2301,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1205,Exchange,Evelina Harp,William Hotchkiss,1,Death Song,74,75.0,1174.0
2302,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1206,Exchange,Evelina Harp,Cuthbert Peace,1,Death Song,74,75.0,2849.0
2303,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1206,Exchange,Evelina Harp,Townsmen (involved in the lynching),1,Death Song,74,75.0,1175.0
2304,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1207,Knows,Evelina Harp,Cuthbert Peace,0,Death Song,74,74.0,1176.0
2305,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1207,Knows,Evelina Harp,The Lochren Family,0,Death Song,74,74.0,2850.0
2306,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1208,Knows,Evelina Harp,Cuthbert Peace,1,Death Song,74,75.0,1177.0
2307,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1208,Knows,Evelina Harp,Doctor Cordelia Lochren,1,Death Song,74,75.0,2851.0
2308,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1209,Knows,Evelina Harp,Cuthbert Peace,0,Death Song,74,74.0,2852.0
2309,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1209,Knows,Evelina Harp,The Lochren Murder,0,Death Song,74,74.0,1178.0
2310,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1210,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,74.0,299.0
2311,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1210,Knows of,Evelina Harp,The Lochren Family,0,Death Song,74,74.0,1973.0
2312,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1211,Knows of,Evelina Harp,Evelina Harp,0,Death Song,73,74.0,300.0
2313,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1211,Knows of,Evelina Harp,The Lochren Murder,0,Death Song,73,74.0,1974.0
2314,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1212,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,75.0,301.0
2315,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1212,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,Death Song,74,75.0,1975.0
2316,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1213,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,76.0,302.0
2317,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1213,Knows of,Evelina Harp,Holy Track,0,Death Song,74,76.0,1976.0
2318,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1214,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,76.0,1977.0
2319,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1214,Knows of,Evelina Harp,Asiginak,0,Death Song,74,76.0,303.0
2320,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1215,Knows,Evelina Harp,Evelina Harp,1,Death Song,74,77.0,1978.0
2321,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1215,Knows,Evelina Harp,Seraph Milk (Mooshum),1,Death Song,74,77.0,304.0
2322,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1216,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,76.0,1979.0
2323,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1216,Knows of,Evelina Harp,Cuthbert Peace,0,Death Song,74,76.0,305.0
2324,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1217,Knows of,Evelina Harp,Evelina Harp,0,Death Song,73,76.0,1980.0
2325,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1217,Knows of,Evelina Harp,Townsmen (involved in the lynching),0,Death Song,73,76.0,306.0
2326,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1218,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,75.0,1981.0
2327,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1218,Knows of,Evelina Harp,Jabez Woods,0,Death Song,74,75.0,307.0
2328,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1219,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,75.0,1982.0
2329,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1219,Knows of,Evelina Harp,Henric Gostlin,0,Death Song,74,75.0,308.0
2330,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1220,Knows of,Evelina Harp,Evelina Harp,0,Death Song,74,75.0,309.0
2331,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1220,Knows of,Evelina Harp,Enery Mantle,0,Death Song,74,75.0,1983.0
2332,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1221,Knows of,Evelina Harp,Frederic Vogeli,0,Death Song,73,73.0,1361.0
2333,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1221,Knows of,Evelina Harp,The Lochren Murder,0,Death Song,73,73.0,3035.0
2334,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1222,Knows,Evelina Harp,Holy Track,0,Death Song,73,73.0,1147.0
2335,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1222,Knows,Evelina Harp,The Lochren Murder,0,Death Song,73,73.0,2821.0
2336,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1223,Knows,Evelina Harp,Asiginak,1,Death Song,75,75.0,1219.0
2337,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1223,Knows,Evelina Harp,The Bwaanag,1,Death Song,75,75.0,2893.0
2338,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1224,Knows of,Evelina Harp,Cuthbert Peace,0,Death Song,75,75.0,2853.0
2339,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1224,Knows of,Evelina Harp,The Bwaanag,0,Death Song,75,75.0,1179.0
2340,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1225,Knows of,Evelina Harp,Evelina Harp,0,Death Song,75,75.0,310.0
2341,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1225,Knows of,Evelina Harp,The Bwaanag,0,Death Song,75,75.0,1984.0
2342,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1226,Knows,Evelina Harp,Cuthbert Peace,1,Death Song,75,76.0,2854.0
2343,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1226,Knows,Evelina Harp,Johann Vogeli,1,Death Song,75,76.0,1180.0
2344,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1227,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Death Song,76,76.0,857.0
2345,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1227,Exchange,Evelina Harp,Johann Vogeli,1,Death Song,76,76.0,2531.0
2346,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1228,Exchange,Evelina Harp,Johann Vogeli,1,Death Song,76,76.0,1601.0
2347,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1228,Exchange,Evelina Harp,Frederic Vogeli,1,Death Song,76,76.0,3275.0
2348,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1229,Knows,Evelina Harp,Asiginak,1,Death Song,76,76.0,1220.0
2349,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1229,Knows,Evelina Harp,Johann Vogeli,1,Death Song,76,76.0,2894.0
2350,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1230,Knows,Evelina Harp,Asiginak,1,Death Song,76,76.0,1221.0
2351,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1230,Knows,Evelina Harp,Frederic Vogeli,1,Death Song,76,76.0,2895.0
2352,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1231,Exchange,Evelina Harp,Joseph Harp,1,Death Song,76,77.0,987.0
2353,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1231,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Death Song,76,77.0,2661.0
2354,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1232,Knows,Evelina Harp,Evelina Harp,1,Death Song,76,77.0,1985.0
2355,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1232,Knows,Evelina Harp,Joseph Harp,1,Death Song,76,77.0,311.0
2356,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1233,Knows of,Evelina Harp,Joseph Harp,0,Death Song,76,76.0,988.0
2357,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1233,Knows of,Evelina Harp,Cuthbert Peace,0,Death Song,76,76.0,2662.0
2358,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1234,Knows of,Evelina Harp,Joseph Harp,0,Death Song,76,76.0,989.0
2359,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1234,Knows of,Evelina Harp,Holy Track,0,Death Song,76,76.0,2663.0
2360,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1235,Knows of,Evelina Harp,Joseph Harp,0,Death Song,76,76.0,990.0
2361,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1235,Knows of,Evelina Harp,Asiginak,0,Death Song,76,76.0,2664.0
2362,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1236,Knows of,Evelina Harp,Joseph Harp,0,Death Song,76,76.0,991.0
2363,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1236,Knows of,Evelina Harp,The Lynching,0,Death Song,76,76.0,2665.0
2364,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1237,Knows of,Evelina Harp,Severine Milk,0,The Party,69,69.0,2382.0
2365,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1237,Knows of,Evelina Harp,The Lynching,0,The Party,69,69.0,708.0
2366,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1238,Knows,Evelina Harp,Cuthbert Peace,1,The Party,70,70.0,2855.0
2367,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1238,Knows,Evelina Harp,The Lynching,1,The Party,70,70.0,1181.0
2368,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1239,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Baby,71,71.0,858.0
2369,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1239,Knows,Evelina Harp,The Lochren Murder,1,The Baby,71,71.0,2532.0
2370,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1240,Knows of,Evelina Harp,Electra Hoag,0,The Baby,71,71.0,3253.0
2371,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1240,Knows of,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,1579.0
2372,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1241,Knows,Evelina Harp,Oric Hoag,0,The Baby,71,71.0,1380.0
2373,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1241,Knows,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,3054.0
2374,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1242,Knows,Evelina Harp,Doctor Cordelia Lochren,0,The Baby,71,71.0,685.0
2375,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1242,Knows,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,2359.0
2376,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1243,Knows of,Evelina Harp,Evelina Harp,0,The Baby,71,71.0,1986.0
2377,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1243,Knows of,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,312.0
2378,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1244,Knows,Evelina Harp,Quintus Fells (Sheriff),0,The Baby,71,71.0,3247.0
2379,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1244,Knows,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,1573.0
2380,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1245,Knows,Evelina Harp,Colonel Benton Lungsford,0,The Baby,71,71.0,1593.0
2381,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1245,Knows,Evelina Harp,The Lochren Murder,0,The Baby,71,71.0,3267.0
2382,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1246,Knows,Evelina Harp,Holy Track,1,Death Song,73,76.0,2822.0
2383,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1246,Knows,Evelina Harp,The Lynching,1,Death Song,73,76.0,1148.0
2384,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1247,Knows,Evelina Harp,Asiginak,1,Death Song,74,76.0,2896.0
2385,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1247,Knows,Evelina Harp,The Lynching,1,Death Song,74,76.0,1222.0
2386,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1248,Knows,Evelina Harp,Cuthbert Peace,1,Death Song,74,76.0,2856.0
2387,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1248,Knows,Evelina Harp,The Lynching,1,Death Song,74,76.0,1182.0
2388,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1249,Knows,Evelina Harp,Seraph Milk (Mooshum),1,Death Song,74,76.0,859.0
2389,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1249,Knows,Evelina Harp,The Lynching,1,Death Song,74,76.0,2533.0
2390,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1250,Knows,Evelina Harp,Johann Vogeli,1,Death Song,76,76.0,3276.0
2391,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1250,Knows,Evelina Harp,The Lynching,1,Death Song,76,76.0,1602.0
2392,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1251,Knows,Evelina Harp,The Lochren Murder,1,Death Song,75,75.0,1227.0
2393,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1251,Knows,Evelina Harp,The Lynching,1,Death Song,75,75.0,2901.0
2394,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1252,Knows,Evelina Harp,The Lochren Murder,1,Death Song,73,73.0,1228.0
2395,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1252,Knows,Evelina Harp,The Lynching,1,Death Song,73,73.0,2902.0
2396,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1253,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77.0,2534.0
2397,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1253,Exchange,Evelina Harp,Evelina Harp,1,The Clatter of Wings,77,77.0,860.0
2398,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1254,Knows,Evelina Harp,Evelina Harp,1,The Clatter of Wings,77,77.0,1987.0
2399,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1254,Knows,Evelina Harp,Marn Wolde,1,The Clatter of Wings,77,77.0,313.0
2400,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1255,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77.0,2535.0
2401,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1255,Knows,Evelina Harp,Marn Wolde,1,The Clatter of Wings,77,77.0,861.0
2402,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1256,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,78.0,1988.0
2403,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1256,Knows of,Evelina Harp,Townsmen (involved in the lynching),0,The Clatter of Wings,77,78.0,314.0
2404,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1257,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,77.0,315.0
2405,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1257,Knows of,Evelina Harp,Enery Mantle,0,The Clatter of Wings,77,77.0,1989.0
2406,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1258,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,79.0,316.0
2407,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1258,Knows of,Evelina Harp,Buckendorf Family,0,The Clatter of Wings,77,79.0,1990.0
2408,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1259,Exchange,Evelina Harp,Enery Mantle,1,The Clatter of Wings,77,77.0,1625.0
2409,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1259,Exchange,Evelina Harp,Buckendorf Family,1,The Clatter of Wings,77,77.0,3299.0
2410,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1260,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,79.0,317.0
2411,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1260,Knows of,Evelina Harp,Holy Track,0,The Clatter of Wings,77,79.0,1991.0
2412,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1261,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,79.0,1992.0
2413,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1261,Knows of,Evelina Harp,Cuthbert Peace,0,The Clatter of Wings,77,79.0,318.0
2414,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1262,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,79.0,1993.0
2415,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1262,Knows of,Evelina Harp,Asiginak,0,The Clatter of Wings,77,79.0,319.0
2416,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1263,Exchange,Evelina Harp,Cuthbert Peace,1,The Clatter of Wings,77,79.0,1183.0
2417,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1263,Exchange,Evelina Harp,Asiginak,1,The Clatter of Wings,77,79.0,2857.0
2418,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1264,Exchange,Evelina Harp,Cuthbert Peace,1,The Clatter of Wings,77,77.0,2858.0
2419,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1264,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77.0,1184.0
2420,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1265,Exchange,Evelina Harp,Cuthbert Peace,1,The Clatter of Wings,77,78.0,1185.0
2421,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1265,Exchange,Evelina Harp,Holy Track,1,The Clatter of Wings,77,78.0,2859.0
2422,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1266,Exchange,Evelina Harp,Holy Track,1,The Clatter of Wings,77,79.0,2823.0
2423,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1266,Exchange,Evelina Harp,Asiginak,1,The Clatter of Wings,77,79.0,1149.0
2424,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1267,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,77,79.0,1994.0
2425,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1267,Knows of,Evelina Harp,The Lynching,0,The Clatter of Wings,77,79.0,320.0
2426,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1268,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Clatter of Wings,77,77.0,862.0
2427,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1268,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,77.0,2536.0
2428,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1269,Knows,Evelina Harp,Holy Track,1,The Clatter of Wings,77,79.0,2824.0
2429,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1269,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,79.0,1150.0
2430,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1270,Knows,Evelina Harp,Cuthbert Peace,1,The Clatter of Wings,77,79.0,1186.0
2431,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1270,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,79.0,2860.0
2432,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1271,Knows,Evelina Harp,Asiginak,1,The Clatter of Wings,77,79.0,1223.0
2433,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1271,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,79.0,2897.0
2434,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1272,Knows,Evelina Harp,Townsmen (involved in the lynching),1,The Clatter of Wings,77,78.0,1610.0
2435,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1272,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,78.0,3284.0
2436,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1273,Knows,Evelina Harp,Buckendorf Family,1,The Clatter of Wings,77,79.0,3139.0
2437,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1273,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,79.0,1465.0
2438,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1274,Knows,Evelina Harp,Enery Mantle,1,The Clatter of Wings,77,77.0,1626.0
2439,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1274,Knows,Evelina Harp,The Lynching,1,The Clatter of Wings,77,77.0,3300.0
2440,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1275,Knows of,Evelina Harp,Evelina Harp,0,The Clatter of Wings,78,78.0,1995.0
2441,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1275,Knows of,Evelina Harp,Severine Milk,0,The Clatter of Wings,78,78.0,321.0
2442,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1276,Knows,Evelina Harp,Cuthbert Peace,1,The Clatter of Wings,78,78.0,1187.0
2443,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1276,Knows,Evelina Harp,Severine Milk,1,The Clatter of Wings,78,78.0,2861.0
2444,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1277,Knows,Evelina Harp,Holy Track,1,The Clatter of Wings,78,78.0,1151.0
2445,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1277,Knows,Evelina Harp,Severine Milk,1,The Clatter of Wings,78,78.0,2825.0
