source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,67,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,67,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,67,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,68,Exchange,[NULL]
143,178,Alisa,a boy from Achavayam,Directed,1,68,Exchange,[NULL]
178,143,a boy from Achavayam,Alisa,Directed,1,68,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,68,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,68,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,68,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,69,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,69,Exchange,[NULL]
143,170,Alisa,Margarita Anatolyevna,Directed,1,69,Exchange,[NULL]
170,143,Margarita Anatolyevna,Alisa,Directed,1,69,Exchange,[NULL]
170,176,Margarita Anatolyevna,Chander,Directed,1,70,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,70,Exchange,[NULL]
176,170,Chander,Margarita Anatolyevna,Directed,1,70,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,70,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,71,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,71,Exchange,[NULL]
176,184,Chander,Chander's ex-girlfirend's friends,Directed,1,72,Exchange,[NULL]
184,176,Chander's ex-girlfirend's friends,Chander,Directed,1,72,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,72,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,72,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,73,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,73,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,74,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,74,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,75,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,75,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,76,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,76,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,77,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,77,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,77,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,77,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,77,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,77,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,78,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,78,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,78,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,78,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,79,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,79,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,80,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,80,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,81,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,81,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,84,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,84,Exchange,[NULL]
143,171,Alisa,The dance troupe,Directed,1,85,Exchange,[NULL]
171,143,The dance troupe,Alisa,Directed,1,85,Exchange,[NULL]
170,176,Margarita Anatolyevna,Chander,Directed,1,85,Exchange,[NULL]
171,176,The dance troupe,Chander,Directed,1,85,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,85,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,85,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,85,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,85,Exchange,[NULL]
176,170,Chander,Margarita Anatolyevna,Directed,1,85,Exchange,[NULL]
176,171,Chander,The dance troupe,Directed,1,85,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,85,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,85,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,86,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,86,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,87,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,87,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,87,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,87,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,87,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,87,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,89,Exchange,[NULL]
7,176,Ksyusha/Ksenia Adukanov,Chander,Directed,1,89,Exchange,[NULL]
9,143,Ruslan,Alisa,Directed,1,89,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,89,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,89,Exchange,[NULL]
143,9,Alisa,Ruslan,Directed,1,89,Exchange,[NULL]
176,7,Chander,Ksyusha/Ksenia Adukanov,Directed,1,89,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,89,Exchange,[NULL]
170,7,Margarita Anatolyevna,Ksyusha/Ksenia Adukanov,Directed,1,90,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,90,Exchange,[NULL]
205,170,"""a girl"" (at dance practice)",Margarita Anatolyevna,Directed,1,90,Exchange,[NULL]
170,178,Margarita Anatolyevna,a boy from Achavayam,Directed,1,90,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,90,Exchange,[NULL]
178,170,a boy from Achavayam,Margarita Anatolyevna,Directed,1,90,Exchange,[NULL]
7,170,Ksyusha/Ksenia Adukanov,Margarita Anatolyevna,Directed,1,90,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,90,Exchange,[NULL]
170,205,Margarita Anatolyevna,"""a girl"" (at dance practice)",Directed,1,90,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,90,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,91,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,91,Exchange,[NULL]
208,28,Kristina,Lada,Directed,1,93,Exchange,[NULL]
210,211,"""a guy at the end of the table""","""a few people""",Directed,1,93,Exchange,[NULL]
210,208,"""a guy at the end of the table""",Kristina,Directed,1,93,Exchange,[NULL]
28,208,Lada,Kristina,Directed,1,93,Exchange,[NULL]
208,210,Kristina,"""a guy at the end of the table""",Directed,1,93,Exchange,[NULL]
31,28,Yegor Gusakov,Lada,Directed,1,93,Exchange,[NULL]
28,31,Lada,Yegor Gusakov,Directed,1,93,Exchange,[NULL]
211,210,"""a few people""","""a guy at the end of the table""",Directed,1,93,Exchange,[NULL]
31,28,Yegor Gusakov,Lada,Directed,1,94,Exchange,[NULL]
28,208,Lada,Kristina,Directed,1,94,Exchange,[NULL]
28,31,Lada,Yegor Gusakov,Directed,1,94,Exchange,[NULL]
208,215,Kristina,Kristina's cousin,Directed,1,94,Exchange,[NULL]
215,208,Kristina's cousin,Kristina,Directed,1,94,Exchange,[NULL]
208,28,Kristina,Lada,Directed,1,94,Exchange,[NULL]
208,28,Kristina,Lada,Directed,1,95,Exchange,[NULL]
28,208,Lada,Kristina,Directed,1,95,Exchange,[NULL]
28,31,Lada,Yegor Gusakov,Directed,1,96,Exchange,[NULL]
31,28,Yegor Gusakov,Lada,Directed,1,96,Exchange,[NULL]
28,31,Lada,Yegor Gusakov,Directed,1,97,Exchange,[NULL]
31,28,Yegor Gusakov,Lada,Directed,1,97,Exchange,[NULL]
208,294,Kristina,"""the group"" (friends at NYE party)",Directed,1,97,Exchange,[NULL]
294,208,"""the group"" (friends at NYE party)",Kristina,Directed,1,97,Exchange,[NULL]
208,294,Kristina,"""the group"" (friends at NYE party)",Directed,1,98,Exchange,[NULL]
300,209,"""one of the girls"" (at NYE party)",Masha/Mashenka Zakotnova,Directed,1,98,Exchange,[NULL]
299,209,"""someone"" (also at NYE party)",Masha/Mashenka Zakotnova,Directed,1,98,Exchange,[NULL]
299,208,"""someone"" (also at NYE party)",Kristina,Directed,1,98,Exchange,[NULL]
294,208,"""the group"" (friends at NYE party)",Kristina,Directed,1,98,Exchange,[NULL]
17,209,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Masha/Mashenka Zakotnova,Directed,1,98,Exchange,[NULL]
209,208,Masha/Mashenka Zakotnova,Kristina,Directed,1,98,Exchange,[NULL]
208,299,Kristina,"""someone"" (also at NYE party)",Directed,1,98,Exchange,[NULL]
208,209,Kristina,Masha/Mashenka Zakotnova,Directed,1,98,Exchange,[NULL]
209,299,Masha/Mashenka Zakotnova,"""someone"" (also at NYE party)",Directed,1,98,Exchange,[NULL]
209,300,Masha/Mashenka Zakotnova,"""one of the girls"" (at NYE party)",Directed,1,98,Exchange,[NULL]
209,17,Masha/Mashenka Zakotnova,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,98,Exchange,[NULL]
209,28,Masha/Mashenka Zakotnova,Lada,Directed,1,98,Exchange,[NULL]
28,209,Lada,Masha/Mashenka Zakotnova,Directed,1,98,Exchange,[NULL]
209,31,Masha/Mashenka Zakotnova,Yegor Gusakov,Directed,1,99,Exchange,[NULL]
