source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
66,62,Burris Ewell,The first grade,Directed,1,34,Exchange,Scout Finch
64,66,Chuck Little,Burris Ewell,Directed,1,34,Exchange,Scout Finch
64,65,Chuck Little,D.C.,Directed,1,34,Exchange,Scout Finch
66,64,Burris Ewell,Chuck Little,Directed,1,34,Exchange,Scout Finch
66,5,Burris Ewell,Scout Finch,Directed,1,34,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,34,Exchange,Scout Finch
5,65,Scout Finch,D.C.,Directed,1,34,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,35,Exchange,Scout Finch
54,66,Miss Caroline Fisher,Burris Ewell,Directed,1,35,Exchange,Scout Finch
66,62,Burris Ewell,The first grade,Directed,1,35,Exchange,Scout Finch
54,64,Miss Caroline Fisher,Chuck Little,Directed,1,35,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,35,Exchange,Scout Finch
66,5,Burris Ewell,Scout Finch,Directed,1,35,Exchange,Scout Finch
5,66,Scout Finch,Burris Ewell,Directed,1,35,Exchange,Scout Finch
64,54,Chuck Little,Miss Caroline Fisher,Directed,1,35,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,35,Exchange,Scout Finch
64,66,Chuck Little,Burris Ewell,Directed,1,35,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,35,Exchange,Scout Finch
66,64,Burris Ewell,Chuck Little,Directed,1,35,Exchange,Scout Finch
66,54,Burris Ewell,Miss Caroline Fisher,Directed,1,35,Exchange,Scout Finch
62,66,The first grade,Burris Ewell,Directed,1,35,Exchange,Scout Finch
5,66,Scout Finch,Burris Ewell,Directed,1,36,Exchange,Scout Finch
66,64,Burris Ewell,Chuck Little,Directed,1,36,Exchange,Scout Finch
64,54,Chuck Little,Miss Caroline Fisher,Directed,1,36,Exchange,Scout Finch
64,66,Chuck Little,Burris Ewell,Directed,1,36,Exchange,Scout Finch
66,62,Burris Ewell,The first grade,Directed,1,36,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,36,Exchange,Scout Finch
54,66,Miss Caroline Fisher,Burris Ewell,Directed,1,36,Exchange,Scout Finch
54,64,Miss Caroline Fisher,Chuck Little,Directed,1,36,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,36,Exchange,Scout Finch
66,5,Burris Ewell,Scout Finch,Directed,1,36,Exchange,Scout Finch
62,66,The first grade,Burris Ewell,Directed,1,36,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,36,Exchange,Scout Finch
66,54,Burris Ewell,Miss Caroline Fisher,Directed,1,36,Exchange,Scout Finch
54,209,Miss Caroline Fisher,"""Elderly member of the class"" (36)",Directed,1,36,Exchange,Scout Finch
209,54,"""Elderly member of the class"" (36)",Miss Caroline Fisher,Directed,1,36,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,36,Exchange,Scout Finch
66,5,Burris Ewell,Scout Finch,Directed,1,37,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,37,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,37,Exchange,Scout Finch
54,66,Miss Caroline Fisher,Burris Ewell,Directed,1,37,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,37,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,37,Exchange,Scout Finch
66,64,Burris Ewell,Chuck Little,Directed,1,37,Exchange,Scout Finch
66,62,Burris Ewell,The first grade,Directed,1,37,Exchange,Scout Finch
54,64,Miss Caroline Fisher,Chuck Little,Directed,1,37,Exchange,Scout Finch
64,66,Chuck Little,Burris Ewell,Directed,1,37,Exchange,Scout Finch
62,66,The first grade,Burris Ewell,Directed,1,37,Exchange,Scout Finch
5,66,Scout Finch,Burris Ewell,Directed,1,37,Exchange,Scout Finch
64,54,Chuck Little,Miss Caroline Fisher,Directed,1,37,Exchange,Scout Finch
66,54,Burris Ewell,Miss Caroline Fisher,Directed,1,37,Exchange,Scout Finch
24,5,Calpurnia,Scout Finch,Directed,1,38,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,38,Exchange,Scout Finch
9,8,Atticus Finch,Jem Finch,Directed,1,38,Exchange,Scout Finch
5,24,Scout Finch,Calpurnia,Directed,1,38,Exchange,Scout Finch
