source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
87,256,Buzzworm,The kid who survived / dies,Directed,1,86,Exchange,[NULL]
69,95,Gabriel Balboa,Corazon Juarez,Directed,1,87,Exchange,Gabriel Balboa
285,95,airport anouncer,Corazon Juarez,Directed,1,87,Exchange,Gabriel Balboa
285,69,airport anouncer,Gabriel Balboa,Directed,1,87,Exchange,Gabriel Balboa
95,69,Corazon Juarez,Gabriel Balboa,Directed,1,87,Exchange,Gabriel Balboa
69,72,Gabriel Balboa,Emi,Directed,1,87,Exchange,Gabriel Balboa
72,69,Emi,Gabriel Balboa,Directed,1,87,Exchange,Gabriel Balboa
87,69,Buzzworm,Gabriel Balboa,Directed,1,87,Exchange,Gabriel Balboa
69,87,Gabriel Balboa,Buzzworm,Directed,1,87,Exchange,Gabriel Balboa
95,286,Corazon Juarez,man with briefcase,Directed,1,87,Exchange,Gabriel Balboa
286,95,man with briefcase,Corazon Juarez,Directed,1,87,Exchange,Gabriel Balboa
95,285,Corazon Juarez,airport anouncer,Directed,1,87,Exchange,Gabriel Balboa
69,285,Gabriel Balboa,airport anouncer,Directed,1,87,Exchange,Gabriel Balboa
72,69,Emi,Gabriel Balboa,Directed,1,88,Exchange,Gabriel Balboa
69,72,Gabriel Balboa,Emi,Directed,1,88,Exchange,Gabriel Balboa
69,289,Gabriel Balboa,hospital aide,Directed,1,89,Exchange,Gabriel Balboa
72,69,Emi,Gabriel Balboa,Directed,1,89,Exchange,Gabriel Balboa
72,291,Emi,"""a CHP""",Directed,1,89,Exchange,Gabriel Balboa
69,72,Gabriel Balboa,Emi,Directed,1,89,Exchange,Gabriel Balboa
69,290,Gabriel Balboa,nurse at station,Directed,1,89,Exchange,Gabriel Balboa
95,289,Corazon Juarez,hospital aide,Directed,1,89,Exchange,Gabriel Balboa
291,69,"""a CHP""",Gabriel Balboa,Directed,1,89,Exchange,Gabriel Balboa
289,69,hospital aide,Gabriel Balboa,Directed,1,89,Exchange,Gabriel Balboa
289,95,hospital aide,Corazon Juarez,Directed,1,89,Exchange,Gabriel Balboa
69,291,Gabriel Balboa,"""a CHP""",Directed,1,89,Exchange,Gabriel Balboa
291,72,"""a CHP""",Emi,Directed,1,89,Exchange,Gabriel Balboa
290,69,nurse at station,Gabriel Balboa,Directed,1,89,Exchange,Gabriel Balboa
192,272,LAPD,people in car jam,Directed,1,90,Exchange,Gabriel Balboa
272,192,people in car jam,LAPD,Directed,1,90,Exchange,Gabriel Balboa
69,72,Gabriel Balboa,Emi,Directed,1,90,Exchange,Gabriel Balboa
95,72,Corazon Juarez,Emi,Directed,1,90,Exchange,Gabriel Balboa
72,69,Emi,Gabriel Balboa,Directed,1,90,Exchange,Gabriel Balboa
72,95,Emi,Corazon Juarez,Directed,1,90,Exchange,Gabriel Balboa
72,321,Emi,bureaucrats in parking violations,Directed,1,91,Exchange,Gabriel Balboa
321,72,bureaucrats in parking violations,Emi,Directed,1,91,Exchange,Gabriel Balboa
69,87,Gabriel Balboa,Buzzworm,Directed,1,91,Exchange,Gabriel Balboa
69,72,Gabriel Balboa,Emi,Directed,1,91,Exchange,Gabriel Balboa
72,69,Emi,Gabriel Balboa,Directed,1,91,Exchange,Gabriel Balboa
69,87,Gabriel Balboa,Buzzworm,Directed,1,92,Exchange,Gabriel Balboa
87,69,Buzzworm,Gabriel Balboa,Directed,1,92,Exchange,Gabriel Balboa
98,259,Bobby Ngu,The Snakehead,Directed,1,99,Exchange,[NULL]
259,98,The Snakehead,Bobby Ngu,Directed,1,99,Exchange,[NULL]
98,259,Bobby Ngu,The Snakehead,Directed,1,100,Exchange,[NULL]
