source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
6,1,Vernon Dursley,Harry Potter,Directed,1,37,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,39,Exchange,[NULL]
64,4,Rubeus Hagrid,Dudley Dursley,Directed,1,39,Exchange,[NULL]
6,64,Vernon Dursley,Rubeus Hagrid,Directed,1,39,Exchange,[NULL]
64,6,Rubeus Hagrid,Vernon Dursley,Directed,1,39,Exchange,[NULL]
4,64,Dudley Dursley,Rubeus Hagrid,Directed,1,39,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,39,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,39,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,39,Exchange,[NULL]
64,5,Rubeus Hagrid,Petunia Dursley,Directed,1,40,Exchange,[NULL]
6,64,Vernon Dursley,Rubeus Hagrid,Directed,1,40,Exchange,[NULL]
4,64,Dudley Dursley,Rubeus Hagrid,Directed,1,40,Exchange,[NULL]
64,6,Rubeus Hagrid,Vernon Dursley,Directed,1,40,Exchange,[NULL]
64,4,Rubeus Hagrid,Dudley Dursley,Directed,1,40,Exchange,[NULL]
5,64,Petunia Dursley,Rubeus Hagrid,Directed,1,40,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,40,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,40,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,41,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,41,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,41,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,41,Exchange,[NULL]
5,64,Petunia Dursley,Rubeus Hagrid,Directed,1,41,Exchange,[NULL]
64,5,Rubeus Hagrid,Petunia Dursley,Directed,1,41,Exchange,[NULL]
6,64,Vernon Dursley,Rubeus Hagrid,Directed,1,41,Exchange,[NULL]
64,6,Rubeus Hagrid,Vernon Dursley,Directed,1,41,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,42,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,42,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,42,Exchange,[NULL]
6,64,Vernon Dursley,Rubeus Hagrid,Directed,1,42,Exchange,[NULL]
64,5,Rubeus Hagrid,Petunia Dursley,Directed,1,42,Exchange,[NULL]
64,6,Rubeus Hagrid,Vernon Dursley,Directed,1,42,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,42,Exchange,[NULL]
1,19,Harry Potter,Minerva McGonagall,Directed,1,42,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,42,Exchange,[NULL]
5,64,Petunia Dursley,Rubeus Hagrid,Directed,1,42,Exchange,[NULL]
6,64,Vernon Dursley,Rubeus Hagrid,Directed,1,43,Exchange,[NULL]
64,10,Rubeus Hagrid,Albus Dumbledore,Directed,1,43,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,43,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,43,Exchange,[NULL]
64,101,Rubeus Hagrid,Delivery Owl,Directed,1,43,Exchange,[NULL]
10,64,Albus Dumbledore,Rubeus Hagrid,Directed,1,43,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,43,Exchange,[NULL]
