id_x,Event Name,Novel_x,Start Date,End Date,Duration,Preceding Event,Evidence,id_y,Narrator,Container,Start Page,End Page,TT Description,id,Novel_y,Start Date TT,End Date TT,Preceding t-t
92,R David Singer buys The History of Love,Rowan's History of Love,1971-01-01,1971-12-31,1,R Rosa destroys the manuscript of The History of Love,"David was 22 when he bought it (176). He was 10 years older than Charlotte, and Charlotte is 41 when Alma is 15 (38).  Alma is born in 1985.",66.0,R Zvi's narrator,R FORGIVE ME,74.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
92,R David Singer buys The History of Love,Rowan's History of Love,1971-01-01,1971-12-31,1,R Rosa destroys the manuscript of The History of Love,"David was 22 when he bought it (176). He was 10 years older than Charlotte, and Charlotte is 41 when Alma is 15 (38).  Alma is born in 1985.",164.0,R Alma (narrator),R 6. I KNOCK AND SHE ASNWERS,175.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",117.0,R Alma (narrator),R 4. MY FATHER DIED WHEN I WAS SEVEN,37.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",120.0,R Alma (narrator),R 12. HE LIKED TO COOK AND LAUGH AND SING...,41.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",121.0,R Alma (narrator),R 14. AT THE END OF THE WORLD,42.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",122.0,R Alma (narrator),R 16. EVERYTHING IS REMADE AS REASON,43.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",123.0,R Alma (narrator),R 20. MY MOTHER HAS ONLY BEEN ON TWO DATES SINCE MY FATHER DIED,46.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",137.0,R Alma (narrator),R 3. THE MAN WHO COULDN'T ESCAPE GRAVITY,94.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",140.0,R Alma (narrator),R 8. Блядь,101.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",167.0,R Alma (narrator),R 12. I GAVE UP,181.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",84.0,R Bird (narrator),R ONE NICE THING,206.0,0.0,R 3 October 2000,8.0,Rowan's History of Love,2000-10-03,0000-00-00,_CHOOSE A TELLING TIME
97,R David Singer dies,Rowan's History of Love,1992-09-14,1993-09-28,1,R Alma Singer is born,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",554.0,R Alma (narrator),R A + L [4.2],247.0,0.0,R Not before 21 October 2000,12.0,Rowan's History of Love,2000-10-21,2001-09-14,_CHOOSE A TELLING TIME
111,R Isaac dies,Rowan's History of Love,2000-10-03,0000-00-00,1,R Misha calls for Alma (exposing her search for someone to Bird),"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",125.0,R Leo (narrator),R A JOY FOREVER,77.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
111,R Isaac dies,Rowan's History of Love,2000-10-03,0000-00-00,1,R Misha calls for Alma (exposing her search for someone to Bird),"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",158.0,R Leo (narrator),R DIE LAUGHING,161.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
111,R Isaac dies,Rowan's History of Love,2000-10-03,0000-00-00,1,R Misha calls for Alma (exposing her search for someone to Bird),"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",561.0,R Leo (narrator),R DIE LAUGHING,169.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
111,R Isaac dies,Rowan's History of Love,2000-10-03,0000-00-00,1,R Misha calls for Alma (exposing her search for someone to Bird),"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",172.0,R Leo (narrator),R THE LAST TIME I SAW YOU,209.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
111,R Isaac dies,Rowan's History of Love,2000-10-03,0000-00-00,1,R Misha calls for Alma (exposing her search for someone to Bird),"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",173.0,R Leo (narrator),R THE LAST TIME I SAW YOU,212.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
75,R Isaac is born,Rowan's History of Love,1940-10-08,1940-10-31,1,R Alma Mereminski leaves for America,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",525.0,R Leo (narrator),R A JOY FOREVER,8.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
75,R Isaac is born,Rowan's History of Love,1940-10-08,1940-10-31,1,R Alma Mereminski leaves for America,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",112.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],13.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
75,R Isaac is born,Rowan's History of Love,1940-10-08,1940-10-31,1,R Alma Mereminski leaves for America,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",526.0,R Leo (narrator),R DIE LAUGHING,164.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",100.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],8.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",104.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],11.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",514.0,R Alma (narrator),R 29. MY MOTHER USED TO READ TO ME FROM THE HISTORY OF LOVE,57.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",516.0,R Alma (narrator),"R 33. THE HISTORY OF LOVE, CHAPTER 10",62.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",517.0,R Alma (narrator),"R 33. THE HISTORY OF LOVE, CHAPTER 10",63.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",126.0,R Leo (narrator),R A JOY FOREVER,80.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",129.0,R Leo (narrator),R A JOY FOREVER,85.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",135.0,R Leo (narrator),R A JOY FOREVER,90.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",518.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],126.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",145.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],127.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",519.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],128.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",520.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],129.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",148.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.3],133.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",522.0,R Leo (narrator),R A + L [2.3],230.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",93.0,R Alma (narrator),R A + L [4.4],251.0,0.0,R Not before 21 October 2000,12.0,Rowan's History of Love,2000-10-21,2001-09-14,_CHOOSE A TELLING TIME
72,R Leo and Alma fall in love,Rowan's History of Love,1930-00-00,1940-00-00,0,R Leo is born,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",224.0,R Leo (narrator),R THE DEATH OF LEOPOLD GURSKY,255.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
95,R Leo and Bruno reunite,Rowan's History of Love,1945-10-01,1998-01-01,1,R Alma refuses Leo's proposal,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",99.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],5.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
95,R Leo and Bruno reunite,Rowan's History of Love,1945-10-01,1998-01-01,1,R Alma refuses Leo's proposal,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",553.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],6.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
95,R Leo and Bruno reunite,Rowan's History of Love,1945-10-01,1998-01-01,1,R Alma refuses Leo's proposal,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",113.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],18.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",127.0,R Leo (narrator),R A JOY FOREVER,84.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",128.0,R Leo (narrator),R A JOY FOREVER,85.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",131.0,R Leo (narrator),R A JOY FOREVER,86.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",132.0,R Leo (narrator),R A JOY FOREVER,87.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",133.0,R Leo (narrator),R A JOY FOREVER,88.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
117,R Leo attends Isaac's funeral,Rowan's History of Love,2000-10-07,0000-00-00,1,R Bird sends the letters and The History of Love,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",134.0,R Leo (narrator),R A JOY FOREVER,89.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
100,R Leo begins to write again,Rowan's History of Love,1998-01-01,1998-12-31,1,R Alma becomes Misha's pen pal,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",115.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],9.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
100,R Leo begins to write again,Rowan's History of Love,1998-01-01,1998-12-31,1,R Alma becomes Misha's pen pal,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",144.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],124.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
100,R Leo begins to write again,Rowan's History of Love,1998-01-01,1998-12-31,1,R Alma becomes Misha's pen pal,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",160.0,R Leo (narrator),R DIE LAUGHING,167.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
100,R Leo begins to write again,Rowan's History of Love,1998-01-01,1998-12-31,1,R Alma becomes Misha's pen pal,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",557.0,R Leo (narrator),R THE LAST TIME I SAW YOU,209.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
77,R Leo completes The History of Love,Rowan's History of Love,1940-01-27,1941-07-31,1,R Zvi steals Leo's obituary,This event happened after Alma leaves for America and before Zvi leaves for Chile.,528.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],7.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
77,R Leo completes The History of Love,Rowan's History of Love,1940-01-27,1941-07-31,1,R Zvi steals Leo's obituary,This event happened after Alma leaves for America and before Zvi leaves for Chile.,529.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],8.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
77,R Leo completes The History of Love,Rowan's History of Love,1940-01-27,1941-07-31,1,R Zvi steals Leo's obituary,This event happened after Alma leaves for America and before Zvi leaves for Chile.,530.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],121.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
77,R Leo completes The History of Love,Rowan's History of Love,1940-01-27,1941-07-31,1,R Zvi steals Leo's obituary,This event happened after Alma leaves for America and before Zvi leaves for Chile.,90.0,R Leo (narrator),R A + L [3.8],244.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",103.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],8.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",108.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],12.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",147.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],129.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",161.0,R Leo (narrator),R DIE LAUGHING,168.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",88.0,R Leo (narrator),R A + L [1.8],226.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",89.0,R Leo (narrator),R A + L [3.2],238.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
80,R Leo escapes the Nazis,Rowan's History of Love,1941-07-01,1945-02-28,0,R The Nazis invade Slonim,"Leo ""spent three and a half years hiding"" (12).",536.0,R Leo (narrator),R A + L [3.4],240.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
123,R Leo finds Bird's letter,Rowan's History of Love,2000-10-17,0000-00-00,1,R Leo learns that Isaac had published WORDS FOR EVERYTHING,Pg. 212.,174.0,R Leo (narrator),R THE LAST TIME I SAW YOU,212.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
71,R Leo is born,Rowan's History of Love,1920-08-18,0000-00-00,1,R Alma Mereminski is born,"""Leopold Gursky started dying on August 18, 1920""",223.0,R Leo (narrator),R THE DEATH OF LEOPOLD GURSKY,255.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
112,R Leo learns of Isaac's death,Rowan's History of Love,2000-10-05,0000-00-00,1,R Isaac dies,"He reads the article the day before Friday, October 6th (80).",560.0,R Leo (narrator),R A JOY FOREVER,77.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
122,R Leo learns that Isaac had published WORDS FOR EVERYTHING,Rowan's History of Love,2000-10-17,0000-00-00,1,R Alma receives Bird's letter,Pg. 211.,171.0,R Leo (narrator),R THE LAST TIME I SAW YOU,209.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
82,R Leo leaves for America,Rowan's History of Love,1945-01-01,1945-10-31,0,R Leo escapes the Nazis,"This event happened after Leo spent ""three and a half years hiding"" (12) but before Isaac's 5th birthday.",98.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],4.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
82,R Leo leaves for America,Rowan's History of Love,1945-01-01,1945-10-31,0,R Leo escapes the Nazis,"This event happened after Leo spent ""three and a half years hiding"" (12) but before Isaac's 5th birthday.",109.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],12.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
119,R Leo leaves to retrieve WORDS FOR EVERYTHING,Rowan's History of Love,2000-10-09,0000-00-00,1,R Leo receives The History of Love,,149.0,R Leo (narrator),R DIE LAUGHING,161.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
119,R Leo leaves to retrieve WORDS FOR EVERYTHING,Rowan's History of Love,2000-10-09,0000-00-00,1,R Leo receives The History of Love,,565.0,R Leo (narrator),R DIE LAUGHING,162.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
119,R Leo leaves to retrieve WORDS FOR EVERYTHING,Rowan's History of Love,2000-10-09,0000-00-00,1,R Leo receives The History of Love,,567.0,R Leo (narrator),R DIE LAUGHING,163.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
213,R Leo receives Bird's letter,Rowan's History of Love,2000-10-17,0000-00-00,1,_CHOOSE AN EVENT,,574.0,R Leo (narrator),R THE LAST TIME I SAW YOU,212.0,0.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
118,R Leo receives The History of Love,Rowan's History of Love,2000-10-07,0000-00-00,1,R Leo attends Isaac's funeral,Pg. 92.,136.0,R Leo (narrator),R A JOY FOREVER,92.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
118,R Leo receives The History of Love,Rowan's History of Love,2000-10-07,0000-00-00,1,R Leo attends Isaac's funeral,Pg. 92.,157.0,R Leo (narrator),R DIE LAUGHING,161.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
108,R Leo sends WORDS FOR EVERYTHING to Isaac,Rowan's History of Love,2000-09-20,0000-00-00,1,R Alma realises Jacob Marcus is Isaac Moritz,,114.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.2],34.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
109,R Misha calls for Alma (exposing her search for someone to Bird),Rowan's History of Love,2000-10-03,0000-00-00,1,R Alma and Herman go to Isaac's house (Alma leaves her phone number there),"""October 3"" (206).",85.0,R Bird (narrator),R ONE NICE THING,207.0,0.0,R 3 October 2000,8.0,Rowan's History of Love,2000-10-03,0000-00-00,_CHOOSE A TELLING TIME
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,60.0,R Zvi's narrator,R FORGIVE ME,66.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,544.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],121.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
