source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,322,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,323,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,324,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,327,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,328,Exchange
329,328,Cara-Ann (Alex's daughter),Ava Salazar,Directed,1,311,Exchange
329,346,Cara-Ann (Alex's daughter),Lulu Peale,Directed,1,321,Exchange
329,346,Cara-Ann (Alex's daughter),Lulu Peale,Directed,1,322,Exchange
329,331,Cara-Ann (Alex's daughter),Rebecca (Alex's wife),Directed,1,314,Exchange
329,331,Cara-Ann (Alex's daughter),Rebecca (Alex's wife),Directed,1,322,Exchange
329,331,Cara-Ann (Alex's daughter),Rebecca (Alex's wife),Directed,1,323,Exchange
329,331,Cara-Ann (Alex's daughter),Rebecca (Alex's wife),Directed,1,324,Exchange
329,84,Cara-Ann (Alex's daughter),Scotty Hausmann,Directed,1,336,Exchange
114,67,Chandra (oldest Stop/Go sister),Bennie Salazar,Directed,1,30,Exchange
114,100,Chandra (oldest Stop/Go sister),Stop/Go Producer 1,Directed,1,20,Exchange
114,101,Chandra (oldest Stop/Go sister),Stop/Go Producer 2,Directed,1,20,Exchange
114,102,Chandra (oldest Stop/Go sister),Stop/Go Producer 3,Directed,1,20,Exchange
385,404,Charlie,Albert,Directed,1,61,Exchange
385,404,Charlie,Albert,Directed,1,67,Exchange
385,419,Charlie,Dean,Directed,1,75,Exchange
385,395,Charlie,Fiona,Directed,1,72,Exchange
385,130,Charlie,Lou Kline,Directed,1,60,Exchange
385,130,Charlie,Lou Kline,Directed,1,67,Exchange
385,130,Charlie,Lou Kline,Directed,1,75,Exchange
385,130,Charlie,Lou Kline,Directed,1,76,Exchange
385,425,Charlie,Louise,Directed,1,72,Exchange
385,396,Charlie,Mildred,Directed,1,72,Exchange
385,397,Charlie,Mindy,Directed,1,70,Exchange
385,386,Charlie,Rolph,Directed,1,59,Exchange
385,386,Charlie,Rolph,Directed,1,60,Exchange
385,386,Charlie,Rolph,Directed,1,63,Exchange
385,386,Charlie,Rolph,Directed,1,70,Exchange
385,386,Charlie,Rolph,Directed,1,72,Exchange
385,386,Charlie,Rolph,Directed,1,76,Exchange
385,386,Charlie,Rolph,Directed,1,80,Exchange
385,386,Charlie,Rolph,Directed,1,81,Exchange
385,386,Charlie,Rolph,Directed,1,82,Exchange
385,386,Charlie,Rolph,Directed,1,83,Exchange
385,400,Charlie,Samburu warriors,Directed,1,61,Exchange
385,403,Charlie,very young woman,Directed,1,61,Exchange
214,140,Christine (Jason's Mom),Alison Blake,Directed,1,239,Exchange
214,66,Christine (Jason's Mom),Sasha,Directed,1,239,Exchange
81,67,Christopher Salazar,Bennie Salazar,Directed,1,24,Exchange
81,67,Christopher Salazar,Bennie Salazar,Directed,1,25,Exchange
81,67,Christopher Salazar,Bennie Salazar,Directed,1,26,Exchange
81,66,Christopher Salazar,Sasha,Directed,1,27,Exchange
81,82,Christopher Salazar,Stephanie,Directed,1,133,Exchange
81,82,Christopher Salazar,Stephanie,Directed,1,135,Exchange
81,461,Christopher Salazar,pianist,Directed,1,112,Exchange
415,404,Chronos,Albert,Directed,1,69,Exchange
415,130,Chronos,Lou Kline,Directed,1,69,Exchange
464,67,Clay (Kathy's Husband),Bennie Salazar,Directed,1,114,Exchange
78,67,Collette,Bennie Salazar,Directed,1,19,Exchange
78,67,Collette,Bennie Salazar,Directed,1,20,Exchange
78,67,Collette,Bennie Salazar,Directed,1,21,Exchange
408,404,Cora (Lou's travel agent),Albert,Directed,1,68,Exchange
408,130,Cora (Lou's travel agent),Lou Kline,Directed,1,63,Exchange
408,130,Cora (Lou's travel agent),Lou Kline,Directed,1,68,Exchange
408,397,Cora (Lou's travel agent),Mindy,Directed,1,64,Exchange
408,397,Cora (Lou's travel agent),Mindy,Directed,1,68,Exchange
69,66,Coz,Sasha,Directed,1,4,Exchange
69,66,Coz,Sasha,Directed,1,5,Exchange
69,66,Coz,Sasha,Directed,1,6,Exchange
69,66,Coz,Sasha,Directed,1,7,Exchange
69,66,Coz,Sasha,Directed,1,8,Exchange
69,66,Coz,Sasha,Directed,1,9,Exchange
69,66,Coz,Sasha,Directed,1,15,Exchange
69,66,Coz,Sasha,Directed,1,16,Exchange
69,66,Coz,Sasha,Directed,1,18,Exchange
247,85,Crime (band),Alice,Directed,1,45,Exchange
247,67,Crime (band),Bennie Salazar,Directed,1,45,Exchange
247,86,Crime (band),Jocelyn,Directed,1,45,Exchange
247,87,Crime (band),Rhea,Directed,1,45,Exchange
247,84,Crime (band),Scotty Hausmann,Directed,1,45,Exchange
287,161,Custodian,Bix,Directed,1,201,Exchange
216,140,Dan,Alison Blake,Directed,1,239,Exchange
216,66,Dan,Sasha,Directed,1,239,Exchange
444,84,Dave,Scotty Hausmann,Directed,1,105,Exchange
444,84,Dave,Scotty Hausmann,Directed,1,106,Exchange
419,385,Dean,Charlie,Directed,1,75,Exchange
419,130,Dean,Lou Kline,Directed,1,76,Exchange
313,67,Dirk Dirksen,Bennie Salazar,Directed,1,48,Exchange
347,481,Dolly Peale,Arc,Directed,1,138,Exchange
347,481,Dolly Peale,Arc,Directed,1,139,Exchange
347,481,Dolly Peale,Arc,Directed,1,140,Exchange
347,481,Dolly Peale,Arc,Directed,1,143,Exchange
347,481,Dolly Peale,Arc,Directed,1,144,Exchange
