source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
110,114,"""series of executives""",Chandra (oldest Stop/Go sister),Directed,1,27,Knows,[NULL]
79,115,Stop/Go's manager (their father),Louisa (younger Stop/Go sister),Directed,1,27,Knows,[NULL]
89,109,Dr. Beet,Pearl Jam,Directed,1,27,Knows of,[NULL]
79,67,Stop/Go's manager (their father),Bennie Salazar,Directed,1,27,Knows,[NULL]
66,81,Sasha,Christopher Salazar,Directed,1,27,Exchange,[NULL]
67,89,Bennie Salazar,Dr. Beet,Directed,1,27,Knows,[NULL]
67,110,Bennie Salazar,"""series of executives""",Directed,1,27,Knows,[NULL]
110,67,"""series of executives""",Bennie Salazar,Directed,1,27,Knows,[NULL]
89,67,Dr. Beet,Bennie Salazar,Directed,1,27,Knows,[NULL]
115,110,Louisa (younger Stop/Go sister),"""series of executives""",Directed,1,27,Knows,[NULL]
66,67,Sasha,Bennie Salazar,Directed,1,27,Exchange,[NULL]
113,67,Bennie's team,Bennie Salazar,Directed,1,28,Knows,[NULL]
67,174,Bennie Salazar,The Conduits (band),Directed,1,28,Knows,[NULL]
67,111,Bennie Salazar,Sasha's boyfriends,Directed,1,28,Knows of,[NULL]
66,174,Sasha,The Conduits (band),Directed,1,28,Exchange,[NULL]
66,67,Sasha,Bennie Salazar,Directed,1,28,Exchange,[NULL]
67,113,Bennie Salazar,Bennie's team,Directed,1,28,Knows,[NULL]
67,66,Bennie Salazar,Sasha,Directed,1,28,Exchange,[NULL]
66,111,Sasha,Sasha's boyfriends,Directed,1,28,Knows,[NULL]
111,66,Sasha's boyfriends,Sasha,Directed,1,28,Knows,[NULL]
67,66,Bennie Salazar,Sasha,Directed,1,29,Exchange,[NULL]
66,67,Sasha,Bennie Salazar,Directed,1,29,Exchange,[NULL]
