id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],249,Knows,Albus Dumbledore,Draco Malfoy,1,The Man with Two Faces,217,217
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],250,Exchange,Harry Potter,Madam Pomfrey,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],252,Knows,Madam Pomfrey,Albus Dumbledore,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],253,Exchange,Hermione Granger,Harry Potter,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],254,Exchange,Ronald Weasley,Harry Potter,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],255,Exchange,Hermione Granger,Albus Dumbledore,1,The Man with Two Faces,218,218
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],256,Knows,Harry Potter,Professor Quirell,1,The Man with Two Faces,218,218
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],257,Knows,Ronald Weasley,Nicolas Flamel,0,The Man with Two Faces,218,218
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],258,Exchange,Hermione Granger,Ronald Weasley,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],259,Knows,Harry Potter,Albus Dumbledore,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],261,Knows,Ronald Weasley,Albus Dumbledore,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],262,Knows,Harry Potter,Voldemort,1,The Man with Two Faces,218,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],264,Knows,Hermione Granger,Albus Dumbledore,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],265,Exchange,Madam Pomfrey,Ronald Weasley,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],267,Exchange,Madam Pomfrey,Hermione Granger,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],268,Exchange,Madam Pomfrey,Ronald Weasley,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],271,Exchange,Rubeus Hagrid,Harry Potter,1,The Man with Two Faces,219,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],272,Knows,Rubeus Hagrid,Fluffy,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],274,Knows of,Rubeus Hagrid,Voldemort,1,The Man with Two Faces,219,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],275,Exchange,Harry Potter,Rubeus Hagrid,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],277,Knows,Albus Dumbledore,James Potter,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],278,Knows,Harry Potter,Lily Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],279,Knows,Harry Potter,Madam Pomfrey,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],280,Knows,Harry Potter,Albus Dumbledore,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],281,Knows,Harry Potter,Draco Malfoy,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],282,Exchange,Albus Dumbledore,Hogwarts Students,1,The Man with Two Faces,220,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],283,Exchange,Albus Dumbledore,Ronald Weasley,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],284,Exchange,Percy Weasley,Hogwarts Students,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],285,Knows,Percy Weasley,Minerva McGonagall,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],286,Exchange,Albus Dumbledore,Hermione Granger,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],287,Knows,Harry Potter,Hermione Granger,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],288,Exchange,Albus Dumbledore,Harry Potter,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],289,Exchange,Albus Dumbledore,Neville Longbottom,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],290,Knows,Harry Potter,Neville Longbottom,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],291,Knows,Hermione Granger,Neville Longbottom,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],292,Knows,Ronald Weasley,Neville Longbottom,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],293,Knows,Harry Potter,Ronald Weasley,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],294,Knows,Ronald Weasley,Draco Malfoy,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],297,Knows,Harry Potter,Severus Snape,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],298,Exchange,Harry Potter,Minerva McGonagall,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],301,Knows,Harry Potter,Goyle,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],302,Knows,Harry Potter,Hermione Granger,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],303,Exchange,Fred Weasley,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],304,Knows,Harry Potter,Rubeus Hagrid,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],305,Exchange,Ronald Weasley,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],306,Knows,Harry Potter,Hermione Granger,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],307,Exchange,Ginny Weasley,Molly Weasley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],308,Exchange,Molly Weasley,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],309,Exchange,Vernon Dursley,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],310,Knows,Harry Potter,Petunia Dursley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],311,Knows,Harry Potter,Dudley Dursley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],312,Exchange,Hermione Granger,Harry Potter,1,The Man with Two Faces,223,223
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],313,Knows,Petunia Dursley,James Potter,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],314,Knows,Vernon Dursley,Lily Potter,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],315,Knows,Vernon Dursley,James Potter,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],316,Knows of,Petunia Dursley,Harry Potter,0,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],317,Knows of,Vernon Dursley,Harry Potter,0,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],318,Knows,Vernon Dursley,Neighbours (of the Dursleys),1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],319,Knows,Vernon Dursley,Dudley Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],320,Knows,People in cloaks,man in emerald green cloak,1,The Boy Who Lived,8,8
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],321,Exchange,Vernon Dursley,Vernon Dursley's Secretary,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],322,Knows of,Vernon Dursley,Harry Potter,0,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],323,Knows,Vernon Dursley,Lily Potter,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],324,Knows,Vernon Dursley,James Potter,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],325,Knows,Vernon Dursley,Petunia Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],326,Knows,Petunia Dursley,Lily Potter,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],327,Knows of,Vernon Dursley,Voldemort,0,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],328,Exchange,Vernon Dursley,Petunia Dursley,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],329,Exchange,Petunia Dursley,Dudley Dursley,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],330,Exchange,Petunia Dursley,Mrs Next Door,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],331,Knows,Petunia Dursley,Mrs Next Door's Daughter,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],332,Knows,Mrs Next Door,Mrs Next Door's Daughter,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],333,Knows of,Vernon Dursley,Mrs Next Door,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],334,Knows of,Vernon Dursley,Mrs Next Door's Daughter,0,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],335,Knows,Vernon Dursley,Dudley Dursley,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],336,Exchange,Ted (News Reader),Jim McGuffin,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],337,Knows of,Ted (News Reader),Bird Watchers,0,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],338,Exchange,Ted (News Reader),Bird Experts,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],339,Knows,Bird Experts,Owls,0,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],340,Exchange,Ted (News Reader),Viewers,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],341,Knows,Vernon Dursley,Ted (News Reader),0,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],342,Knows,Vernon Dursley,Jim McGuffin,0,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],343,Knows,Vernon Dursley,Owls,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],344,Knows of,Vernon Dursley,People in cloaks,0,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],345,Knows,Petunia Dursley,Lily Potter,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],346,Knows,Vernon Dursley,Lily Potter,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],347,Knows of,Petunia Dursley,People in cloaks,0,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],348,Knows,Petunia Dursley,Owls,0,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],349,Knows of,Vernon Dursley,Harry Potter,0,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],350,Knows,Petunia Dursley,Harry Potter,0,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],351,Knows,Petunia Dursley,Dudley Dursley,1,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],352,Knows,Vernon Dursley,Minerva McGonagall,1,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],353,Knows,Vernon Dursley,James Potter,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],354,Knows,Petunia Dursley,James Potter,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],355,Knows,Minerva McGonagall,Muggles,0,The Boy Who Lived,13,13
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],356,Knows,Minerva McGonagall,Dedalus Diggle,1,The Boy Who Lived,13,13
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],357,Knows,Albus Dumbledore,Voldemort,1,The Boy Who Lived,13,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],358,Knows,Albus Dumbledore,Madam Pomfrey,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],359,Knows,Minerva McGonagall,Madam Pomfrey,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],360,Knows of,People in the Wizarding World,James Potter,0,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],361,Knows of,People in the Wizarding World,Harry Potter,0,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],362,Knows,Minerva McGonagall,People in the Wizarding World,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],363,Knows,Albus Dumbledore,People in the Wizarding World,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],364,Exchange,Voldemort,Lily Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],365,Exchange,Voldemort,James Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],366,Knows,Lily Potter,James Potter,1,The Boy Who Lived,14,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],367,Knows,Minerva McGonagall,Lily Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],368,Knows,Minerva McGonagall,James Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],369,Knows,Albus Dumbledore,Lily Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],370,Knows,Albus Dumbledore,James Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],371,Knows,Lily Potter,Harry Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],372,Knows,James Potter,Harry Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],373,Knows,Minerva McGonagall,Harry Potter,0,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],374,Knows of,Minerva McGonagall,People Voldemort has killed,0,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],375,Knows of,Albus Dumbledore,People Voldemort has killed,0,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],376,Knows,Albus Dumbledore,Rubeus Hagrid,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],377,Knows,Minerva McGonagall,Rubeus Hagrid,1,The Boy Who Lived,15,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],378,Knows,Minerva McGonagall,Petunia Dursley,0,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],379,Knows,Minerva McGonagall,Vernon Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],380,Exchange,Albus Dumbledore,Vernon Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],381,Exchange,Albus Dumbledore,Petunia Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],382,Knows,Petunia Dursley,Vernon Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],383,Knows,Minerva McGonagall,Dudley Dursley,0,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],384,Knows of,Albus Dumbledore,Dudley Dursley,0,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],385,Exchange,Petunia Dursley,Dudley Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],386,Knows,Vernon Dursley,Dudley Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],387,Knows,Albus Dumbledore,Harry Potter,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],388,Knows,Minerva McGonagall,Harry Potter,1,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],389,Exchange,Minerva McGonagall,Rubeus Hagrid,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],390,Exchange,Albus Dumbledore,Rubeus Hagrid,1,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],391,Exchange,Rubeus Hagrid,Sirius Black,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],392,Knows,Albus Dumbledore,Sirius Black,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],393,Knows,Minerva McGonagall,Sirius Black,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],394,Knows,Rubeus Hagrid,Muggles,0,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],395,Knows of,Albus Dumbledore,Muggles,0,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],396,Knows of,Minerva McGonagall,Muggles,0,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],397,Knows,Rubeus Hagrid,Harry Potter,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],398,Exchange,Rubeus Hagrid,Harry Potter,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],399,Knows,Rubeus Hagrid,Lily Potter,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],400,Knows,Rubeus Hagrid,James Potter,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],401,Knows,Albus Dumbledore,Minerva McGonagall,1,The Boy Who Lived,18,18
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],402,Exchange,Dudley Dursley,Harry Potter,1,The Boy Who Lived,18,18
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],403,Knows,People in the Wizarding World,Harry Potter,0,The Boy Who Lived,18,18
9,Through the Trapdoor,level 1 (section),191,208,[NULL],[NULL],[NULL],404,Knows,Harry Potter,Lily Potter,1,Through the Trapdoor,197,197
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],405,Exchange,Petunia Dursley,Harry Potter,1,The Vanishing Glass,19,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],406,Knows,Vernon Dursley,Harry Potter,1,The Vanishing Glass,19,19
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],407,Knows,Petunia Dursley,Vernon Dursley,1,The Vanishing Glass,19,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],408,Knows,Vernon Dursley,Owls,0,The Vanishing Glass,19,19
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],409,Exchange,Vernon Dursley,Dudley Dursley,1,The Vanishing Glass,19,19
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],411,Knows,Harry Potter,Dudley Dursley,1,The Vanishing Glass,19,21
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],412,Knows,Petunia Dursley,Dudley Dursley,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],413,Knows,Harry Potter,Lily Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],414,Knows,Harry Potter,James Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],415,Knows,Lily Potter,James Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],416,Knows,Petunia Dursley,Lily Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],417,Knows,Petunia Dursley,James Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],418,Exchange,Petunia Dursley,Dudley Dursley,1,The Vanishing Glass,21,22
