id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,119,Knows,Evelina Harp,Seraph Milk (Mooshum),1,Mustache Maude,15,15,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,120,Knows,Evelina Harp,Junesse Malaterre,1,Mustache Maude,15,15,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,121,Knows of,Evelina Harp,"""Mustache"" Maude Black",0,Mustache Maude,15,15,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,122,Exchange,"""Mustache"" Maude Black",Seraph Milk (Mooshum),1,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,123,Exchange,"""Mustache"" Maude Black",Junesse Malaterre,1,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,124,Knows of,Evelina Harp,"""Mustache"" Maude Black",0,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,125,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,126,Knows,Evelina Harp,Junesse Malaterre,1,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,127,Knows,"""Mustache"" Maude Black",Ott Black,1,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,128,Knows of,Evelina Harp,Ott Black,0,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,129,Knows of,Evelina Harp,Erling Nicolai Rolfsrud,0,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,130,Knows of,Erling Nicolai Rolfsrud,"""Mustache"" Maude Black",0,Mustache Maude,16,16,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,131,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Mustache Maude,17,19,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,132,Exchange,"""Mustache"" Maude Black",Seraph Milk (Mooshum),1,Mustache Maude,17,18,
