source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
118,124,Richard Wright,Jim Crow,Directed,1,11,Knows,Richard Wright
174,118,"""thick-set man""",Richard Wright,Directed,1,11,Exchange,Richard Wright
118,173,Richard Wright,"""snowy-skinned Blonde"" (11)",Directed,1,11,Knows,Richard Wright
118,172,Richard Wright,"""prostitutes"" (11)",Directed,1,11,Knows of,Richard Wright
118,176,Richard Wright,"""one of the Negro maids""",Directed,1,11,Knows,Richard Wright
175,177,"""One of the bell-boys""",Police after the bell-boy,Directed,1,11,Exchange,Richard Wright
174,173,"""thick-set man""","""snowy-skinned Blonde"" (11)",Directed,1,11,Exchange,Richard Wright
171,118,Bell-boys,Richard Wright,Directed,1,11,Knows,Richard Wright
176,177,"""one of the Negro maids""",Police after the bell-boy,Directed,1,11,Knows,Richard Wright
175,118,"""One of the bell-boys""",Richard Wright,Directed,1,11,Knows,Richard Wright
171,172,Bell-boys,"""prostitutes"" (11)",Directed,1,11,Knows of,Richard Wright
180,179,Hall-boys,bell-boy caught with white sex-worker,Directed,1,12,Knows,Richard Wright
180,220,Hall-boys,"""a white prostitute"" (12)",Directed,1,12,Knows of,Richard Wright
220,179,"""a white prostitute"" (12)",bell-boy caught with white sex-worker,Directed,1,12,Knows,Richard Wright
220,180,"""a white prostitute"" (12)",Hall-boys,Directed,1,12,Knows of,Richard Wright
220,171,"""a white prostitute"" (12)",Bell-boys,Directed,1,12,Knows of,Richard Wright
181,220,Hotel Management,"""a white prostitute"" (12)",Directed,1,12,Knows of,Richard Wright
181,171,Hotel Management,Bell-boys,Directed,1,12,Exchange,Richard Wright
181,180,Hotel Management,Hall-boys,Directed,1,12,Exchange,Richard Wright
118,183,Richard Wright,White night-watchman,Directed,1,12,Exchange,Richard Wright
219,175,"""The Child"" (12)","""One of the bell-boys""",Directed,1,12,Knows,Richard Wright
118,171,Richard Wright,Bell-boys,Directed,1,12,Knows of,Richard Wright
118,177,Richard Wright,Police after the bell-boy,Directed,1,12,Knows of,Richard Wright
118,181,Richard Wright,Hotel Management,Directed,1,12,Knows of,Richard Wright
118,218,Richard Wright,White men around the hotel (12),Directed,1,12,Knows,Richard Wright
118,182,Richard Wright,The maid with Richard,Directed,1,12,Knows of,Richard Wright
175,218,"""One of the bell-boys""",White men around the hotel (12),Directed,1,12,Knows of,Richard Wright
175,118,"""One of the bell-boys""",Richard Wright,Directed,1,12,Knows,Richard Wright
175,177,"""One of the bell-boys""",Police after the bell-boy,Directed,1,12,Exchange,Richard Wright
118,179,Richard Wright,bell-boy caught with white sex-worker,Directed,1,12,Knows of,Richard Wright
175,219,"""One of the bell-boys""","""The Child"" (12)",Directed,1,12,Knows,Richard Wright
219,176,"""The Child"" (12)","""one of the Negro maids""",Directed,1,12,Knows,Richard Wright
118,180,Richard Wright,Hall-boys,Directed,1,12,Knows of,Richard Wright
176,219,"""one of the Negro maids""","""The Child"" (12)",Directed,1,12,Knows,Richard Wright
171,179,Bell-boys,bell-boy caught with white sex-worker,Directed,1,12,Knows,Richard Wright
176,177,"""one of the Negro maids""",Police after the bell-boy,Directed,1,12,Knows,Richard Wright
118,176,Richard Wright,"""one of the Negro maids""",Directed,1,12,Knows,Richard Wright
179,220,bell-boy caught with white sex-worker,"""a white prostitute"" (12)",Directed,1,12,Knows,Richard Wright
183,118,White night-watchman,Richard Wright,Directed,1,12,Exchange,Richard Wright
218,118,White men around the hotel (12),Richard Wright,Directed,1,12,Knows,Richard Wright
218,176,White men around the hotel (12),"""one of the Negro maids""",Directed,1,12,Knows of,Richard Wright
218,219,White men around the hotel (12),"""The Child"" (12)",Directed,1,12,Knows of,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,12,Knows of,Richard Wright
218,175,White men around the hotel (12),"""One of the bell-boys""",Directed,1,12,Knows of,Richard Wright
179,171,bell-boy caught with white sex-worker,Bell-boys,Directed,1,12,Knows,Richard Wright
179,180,bell-boy caught with white sex-worker,Hall-boys,Directed,1,12,Knows,Richard Wright
179,181,bell-boy caught with white sex-worker,Hotel Management,Directed,1,12,Knows,Richard Wright
118,220,Richard Wright,"""a white prostitute"" (12)",Directed,1,12,Knows of,Richard Wright
118,219,Richard Wright,"""The Child"" (12)",Directed,1,12,Knows of,Richard Wright
118,175,Richard Wright,"""One of the bell-boys""",Directed,1,12,Knows,Richard Wright
