source,target,type,weight,startPage,category,Character 1,Character 2
1750,903,Directed,1,297,Relationship,Mr. Wickham,Elizabeth Bennet
907,896,Directed,1,298,Relationship,Kitty Bennet,Mr. Bennet
907,903,Directed,1,298,Relationship,Kitty Bennet,Elizabeth Bennet
906,904,Directed,1,298,Relationship,Mary Bennet,Jane Bennet
905,906,Directed,1,298,Exchange,Lydia Bennet,Mary Bennet
904,907,Directed,1,298,Relationship,Jane Bennet,Kitty Bennet
903,907,Directed,1,298,Relationship,Elizabeth Bennet,Kitty Bennet
903,896,Directed,1,298,Relationship,Elizabeth Bennet,Mr. Bennet
1750,897,Directed,1,298,Relationship,Mr. Wickham,Mrs. Bennet
906,903,Directed,1,298,Relationship,Mary Bennet,Elizabeth Bennet
897,905,Directed,1,298,Exchange,Mrs. Bennet,Lydia Bennet
904,905,Directed,1,298,Exchange,Jane Bennet,Lydia Bennet
905,897,Directed,1,298,Exchange,Lydia Bennet,Mrs. Bennet
897,904,Directed,1,298,Relationship,Mrs. Bennet,Jane Bennet
897,903,Directed,1,298,Relationship,Mrs. Bennet,Elizabeth Bennet
904,897,Directed,1,298,Relationship,Jane Bennet,Mrs. Bennet
896,905,Directed,1,298,Relationship,Mr. Bennet,Lydia Bennet
896,906,Directed,1,298,Relationship,Mr. Bennet,Mary Bennet
903,904,Directed,1,298,Relationship,Elizabeth Bennet,Jane Bennet
903,905,Directed,1,298,Exchange,Elizabeth Bennet,Lydia Bennet
897,907,Directed,1,298,Relationship,Mrs. Bennet,Kitty Bennet
904,906,Directed,1,298,Relationship,Jane Bennet,Mary Bennet
907,904,Directed,1,298,Relationship,Kitty Bennet,Jane Bennet
906,907,Directed,1,298,Relationship,Mary Bennet,Kitty Bennet
897,1750,Directed,1,298,Relationship,Mrs. Bennet,Mr. Wickham
906,905,Directed,1,298,Exchange,Mary Bennet,Lydia Bennet
1750,896,Directed,1,298,Relationship,Mr. Wickham,Mr. Bennet
905,1750,Directed,1,298,Relationship,Lydia Bennet,Mr. Wickham
906,1750,Directed,1,298,Relationship,Mary Bennet,Mr. Wickham
906,897,Directed,1,298,Relationship,Mary Bennet,Mrs. Bennet
906,896,Directed,1,298,Relationship,Mary Bennet,Mr. Bennet
904,896,Directed,1,298,Relationship,Jane Bennet,Mr. Bennet
905,896,Directed,1,298,Relationship,Lydia Bennet,Mr. Bennet
904,1750,Directed,1,298,Relationship,Jane Bennet,Mr. Wickham
1750,905,Directed,1,298,Relationship,Mr. Wickham,Lydia Bennet
1750,906,Directed,1,298,Relationship,Mr. Wickham,Mary Bennet
907,1750,Directed,1,298,Relationship,Kitty Bennet,Mr. Wickham
896,904,Directed,1,298,Relationship,Mr. Bennet,Jane Bennet
907,897,Directed,1,298,Relationship,Kitty Bennet,Mrs. Bennet
907,905,Directed,1,298,Exchange,Kitty Bennet,Lydia Bennet
896,907,Directed,1,298,Relationship,Mr. Bennet,Kitty Bennet
896,897,Directed,1,298,Relationship,Mr. Bennet,Mrs. Bennet
897,906,Directed,1,298,Relationship,Mrs. Bennet,Mary Bennet
1750,907,Directed,1,298,Relationship,Mr. Wickham,Kitty Bennet
905,904,Directed,1,298,Exchange,Lydia Bennet,Jane Bennet
1750,903,Directed,1,298,Relationship,Mr. Wickham,Elizabeth Bennet
905,907,Directed,1,298,Exchange,Lydia Bennet,Kitty Bennet
904,903,Directed,1,298,Relationship,Jane Bennet,Elizabeth Bennet
903,1750,Directed,1,298,Relationship,Elizabeth Bennet,Mr. Wickham
907,906,Directed,1,298,Relationship,Kitty Bennet,Mary Bennet
903,906,Directed,1,298,Relationship,Elizabeth Bennet,Mary Bennet
905,903,Directed,1,298,Exchange,Lydia Bennet,Elizabeth Bennet
1750,904,Directed,1,298,Relationship,Mr. Wickham,Jane Bennet
903,897,Directed,1,298,Relationship,Elizabeth Bennet,Mrs. Bennet
896,903,Directed,1,298,Relationship,Mr. Bennet,Elizabeth Bennet
897,896,Directed,1,298,Relationship,Mrs. Bennet,Mr. Bennet
896,1750,Directed,1,298,Relationship,Mr. Bennet,Mr. Wickham
1750,896,Directed,1,299,Relationship,Mr. Wickham,Mr. Bennet
905,75,Directed,1,299,Relationship,Lydia Bennet,Mr. Goulding
897,896,Directed,1,299,Relationship,Mrs. Bennet,Mr. Bennet
896,1750,Directed,1,299,Relationship,Mr. Bennet,Mr. Wickham
905,907,Directed,1,299,Exchange,Lydia Bennet,Kitty Bennet
1750,903,Directed,1,299,Exchange,Mr. Wickham,Elizabeth Bennet
904,903,Directed,1,299,Relationship,Jane Bennet,Elizabeth Bennet
1750,907,Directed,1,299,Relationship,Mr. Wickham,Kitty Bennet
905,904,Directed,1,299,Exchange,Lydia Bennet,Jane Bennet
907,905,Directed,1,299,Exchange,Kitty Bennet,Lydia Bennet
896,897,Directed,1,299,Relationship,Mr. Bennet,Mrs. Bennet
905,906,Directed,1,299,Exchange,Lydia Bennet,Mary Bennet
905,903,Directed,1,299,Exchange,Lydia Bennet,Elizabeth Bennet
905,897,Directed,1,299,Exchange,Lydia Bennet,Mrs. Bennet
1750,904,Directed,1,299,Relationship,Mr. Wickham,Jane Bennet
903,1750,Directed,1,299,Exchange,Elizabeth Bennet,Mr. Wickham
1750,897,Directed,1,299,Relationship,Mr. Wickham,Mrs. Bennet
896,905,Directed,1,299,Relationship,Mr. Bennet,Lydia Bennet
897,905,Directed,1,299,Exchange,Mrs. Bennet,Lydia Bennet
907,1750,Directed,1,299,Relationship,Kitty Bennet,Mr. Wickham
905,896,Directed,1,299,Relationship,Lydia Bennet,Mr. Bennet
904,1750,Directed,1,299,Relationship,Jane Bennet,Mr. Wickham
1750,905,Directed,1,299,Relationship,Mr. Wickham,Lydia Bennet
1750,906,Directed,1,299,Relationship,Mr. Wickham,Mary Bennet
905,1750,Directed,1,299,Relationship,Lydia Bennet,Mr. Wickham
906,1750,Directed,1,299,Relationship,Mary Bennet,Mr. Wickham
75,905,Directed,1,299,Relationship,Mr. Goulding,Lydia Bennet
906,905,Directed,1,299,Exchange,Mary Bennet,Lydia Bennet
897,1750,Directed,1,299,Relationship,Mrs. Bennet,Mr. Wickham
903,905,Directed,1,299,Exchange,Elizabeth Bennet,Lydia Bennet
903,904,Directed,1,299,Relationship,Elizabeth Bennet,Jane Bennet
904,905,Directed,1,299,Exchange,Jane Bennet,Lydia Bennet
897,905,Directed,1,300,Exchange,Mrs. Bennet,Lydia Bennet
903,904,Directed,1,300,Relationship,Elizabeth Bennet,Jane Bennet
906,905,Directed,1,300,Exchange,Mary Bennet,Lydia Bennet
1750,905,Directed,1,300,Relationship,Mr. Wickham,Lydia Bennet
1771,905,Directed,1,300,Relationship,Mrs. Hill,Lydia Bennet
905,897,Directed,1,300,Exchange,Lydia Bennet,Mrs. Bennet
907,905,Directed,1,300,Exchange,Kitty Bennet,Lydia Bennet
905,903,Directed,1,300,Exchange,Lydia Bennet,Elizabeth Bennet
905,906,Directed,1,300,Exchange,Lydia Bennet,Mary Bennet
905,907,Directed,1,300,Exchange,Lydia Bennet,Kitty Bennet
897,896,Directed,1,300,Relationship,Mrs. Bennet,Mr. Bennet
1715,905,Directed,1,300,Relationship,Charlotte Lucas,Lydia Bennet
903,905,Directed,1,300,Exchange,Elizabeth Bennet,Lydia Bennet
1717,905,Directed,1,300,Relationship,Mrs. Philips,Lydia Bennet
905,1715,Directed,1,300,Relationship,Lydia Bennet,Charlotte Lucas
905,1750,Directed,1,300,Relationship,Lydia Bennet,Mr. Wickham
904,905,Directed,1,300,Exchange,Jane Bennet,Lydia Bennet
905,1717,Directed,1,300,Relationship,Lydia Bennet,Mrs. Philips
896,897,Directed,1,300,Relationship,Mr. Bennet,Mrs. Bennet
904,903,Directed,1,300,Relationship,Jane Bennet,Elizabeth Bennet
905,904,Directed,1,300,Exchange,Lydia Bennet,Jane Bennet
905,1771,Directed,1,300,Relationship,Lydia Bennet,Mrs. Hill
905,1756,Directed,1,301,Relationship,Lydia Bennet,Mr. Gardiner
1750,903,Directed,1,301,Relationship,Mr. Wickham,Elizabeth Bennet
897,905,Directed,1,301,Exchange,Mrs. Bennet,Lydia Bennet
903,904,Directed,1,301,Relationship,Elizabeth Bennet,Jane Bennet
1756,1757,Directed,1,301,Relationship,Mr. Gardiner,Mrs. Gardiner
905,1757,Directed,1,301,Relationship,Lydia Bennet,Mrs. Gardiner
903,1750,Directed,1,301,Relationship,Elizabeth Bennet,Mr. Wickham
1757,1756,Directed,1,301,Relationship,Mrs. Gardiner,Mr. Gardiner
905,897,Directed,1,301,Exchange,Lydia Bennet,Mrs. Bennet
905,904,Directed,1,301,Exchange,Lydia Bennet,Jane Bennet
903,905,Directed,1,301,Exchange,Elizabeth Bennet,Lydia Bennet
1750,905,Directed,1,301,Relationship,Mr. Wickham,Lydia Bennet
1756,905,Directed,1,301,Relationship,Mr. Gardiner,Lydia Bennet
1757,905,Directed,1,301,Relationship,Mrs. Gardiner,Lydia Bennet
904,903,Directed,1,301,Relationship,Jane Bennet,Elizabeth Bennet
905,1750,Directed,1,301,Relationship,Lydia Bennet,Mr. Wickham
904,905,Directed,1,301,Exchange,Jane Bennet,Lydia Bennet
905,903,Directed,1,301,Exchange,Lydia Bennet,Elizabeth Bennet
905,903,Directed,1,302,Exchange,Lydia Bennet,Elizabeth Bennet
904,905,Directed,1,302,Exchange,Jane Bennet,Lydia Bennet
1712,905,Directed,1,302,Relationship,Mr. Darcy,Lydia Bennet
78,1756,Directed,1,302,Relationship,Mr. Stone,Mr. Gardiner
903,904,Directed,1,302,Relationship,Elizabeth Bennet,Jane Bennet
1712,1750,Directed,1,302,Relationship,Mr. Darcy,Mr. Wickham
1757,1756,Directed,1,302,Relationship,Mrs. Gardiner,Mr. Gardiner
1756,1757,Directed,1,302,Relationship,Mr. Gardiner,Mrs. Gardiner
905,904,Directed,1,302,Exchange,Lydia Bennet,Jane Bennet
905,1712,Directed,1,302,Relationship,Lydia Bennet,Mr. Darcy
1757,905,Directed,1,302,Exchange,Mrs. Gardiner,Lydia Bennet
904,903,Directed,1,302,Relationship,Jane Bennet,Elizabeth Bennet
903,905,Directed,1,302,Exchange,Elizabeth Bennet,Lydia Bennet
903,1712,Directed,1,302,Relationship,Elizabeth Bennet,Mr. Darcy
1756,905,Directed,1,302,Relationship,Mr. Gardiner,Lydia Bennet
1712,903,Directed,1,302,Relationship,Mr. Darcy,Elizabeth Bennet
905,78,Directed,1,302,Relationship,Lydia Bennet,Mr. Stone
905,1756,Directed,1,302,Relationship,Lydia Bennet,Mr. Gardiner
1756,78,Directed,1,302,Relationship,Mr. Gardiner,Mr. Stone
905,1757,Directed,1,302,Exchange,Lydia Bennet,Mrs. Gardiner
1750,1712,Directed,1,302,Relationship,Mr. Wickham,Mr. Darcy
905,1757,Directed,1,303,Exchange,Lydia Bennet,Mrs. Gardiner
904,905,Directed,1,303,Exchange,Jane Bennet,Lydia Bennet
905,903,Directed,1,303,Exchange,Lydia Bennet,Elizabeth Bennet
1757,905,Directed,1,303,Exchange,Mrs. Gardiner,Lydia Bennet
903,904,Directed,1,303,Relationship,Elizabeth Bennet,Jane Bennet
904,903,Directed,1,303,Relationship,Jane Bennet,Elizabeth Bennet
903,905,Directed,1,303,Exchange,Elizabeth Bennet,Lydia Bennet
903,1712,Directed,1,303,Relationship,Elizabeth Bennet,Mr. Darcy
1712,903,Directed,1,303,Relationship,Mr. Darcy,Elizabeth Bennet
905,904,Directed,1,303,Exchange,Lydia Bennet,Jane Bennet
1712,1750,Directed,1,304,Relationship,Mr. Darcy,Mr. Wickham
903,905,Directed,1,304,Relationship,Elizabeth Bennet,Lydia Bennet
1757,1756,Directed,1,304,Relationship,Mrs. Gardiner,Mr. Gardiner
1757,1712,Directed,1,304,Relationship,Mrs. Gardiner,Mr. Darcy
1712,1756,Directed,1,304,Relationship,Mr. Darcy,Mr. Gardiner
903,1750,Directed,1,304,Relationship,Elizabeth Bennet,Mr. Wickham
905,903,Directed,1,304,Relationship,Lydia Bennet,Elizabeth Bennet
1757,903,Directed,1,304,Exchange,Mrs. Gardiner,Elizabeth Bennet
1757,1750,Directed,1,304,Relationship,Mrs. Gardiner,Mr. Wickham
1750,903,Directed,1,304,Relationship,Mr. Wickham,Elizabeth Bennet
1756,905,Directed,1,304,Relationship,Mr. Gardiner,Lydia Bennet
1756,1712,Directed,1,304,Relationship,Mr. Gardiner,Mr. Darcy
903,1712,Directed,1,304,Relationship,Elizabeth Bennet,Mr. Darcy
1756,903,Directed,1,304,Relationship,Mr. Gardiner,Elizabeth Bennet
1712,903,Directed,1,304,Relationship,Mr. Darcy,Elizabeth Bennet
905,1712,Directed,1,304,Relationship,Lydia Bennet,Mr. Darcy
1712,905,Directed,1,304,Relationship,Mr. Darcy,Lydia Bennet
1750,905,Directed,1,304,Relationship,Mr. Wickham,Lydia Bennet
905,1750,Directed,1,304,Relationship,Lydia Bennet,Mr. Wickham
905,1756,Directed,1,304,Relationship,Lydia Bennet,Mr. Gardiner
1750,1756,Directed,1,304,Relationship,Mr. Wickham,Mr. Gardiner
1756,1750,Directed,1,304,Relationship,Mr. Gardiner,Mr. Wickham
1750,1712,Directed,1,304,Relationship,Mr. Wickham,Mr. Darcy
903,1757,Directed,1,304,Exchange,Elizabeth Bennet,Mrs. Gardiner
1757,905,Directed,1,304,Relationship,Mrs. Gardiner,Lydia Bennet
903,1756,Directed,1,304,Relationship,Elizabeth Bennet,Mr. Gardiner
1757,1712,Directed,1,305,Relationship,Mrs. Gardiner,Mr. Darcy
1747,1768,Directed,1,305,Relationship,Miss Darcy,Mrs. Younge
1756,1712,Directed,1,305,Relationship,Mr. Gardiner,Mr. Darcy
905,1712,Directed,1,305,Relationship,Lydia Bennet,Mr. Darcy
69,1712,Directed,1,305,Relationship,Lydia's friends,Mr. Darcy
1757,1747,Directed,1,305,Relationship,Mrs. Gardiner,Miss Darcy
1712,903,Directed,1,305,Relationship,Mr. Darcy,Elizabeth Bennet
1756,903,Directed,1,305,Relationship,Mr. Gardiner,Elizabeth Bennet
1712,1768,Directed,1,305,Relationship,Mr. Darcy,Mrs. Younge
905,1750,Directed,1,305,Relationship,Lydia Bennet,Mr. Wickham
1712,1747,Directed,1,305,Relationship,Mr. Darcy,Miss Darcy
1750,905,Directed,1,305,Relationship,Mr. Wickham,Lydia Bennet
1712,905,Directed,1,305,Relationship,Mr. Darcy,Lydia Bennet
903,1756,Directed,1,305,Relationship,Elizabeth Bennet,Mr. Gardiner
1712,69,Directed,1,305,Relationship,Mr. Darcy,Lydia's friends
905,1756,Directed,1,305,Relationship,Lydia Bennet,Mr. Gardiner
1750,1712,Directed,1,305,Relationship,Mr. Wickham,Mr. Darcy
1757,1768,Directed,1,305,Relationship,Mrs. Gardiner,Mrs. Younge
1712,1756,Directed,1,305,Relationship,Mr. Darcy,Mr. Gardiner
1756,905,Directed,1,305,Relationship,Mr. Gardiner,Lydia Bennet
69,905,Directed,1,305,Relationship,Lydia's friends,Lydia Bennet
1757,1756,Directed,1,305,Relationship,Mrs. Gardiner,Mr. Gardiner
905,69,Directed,1,305,Relationship,Lydia Bennet,Lydia's friends
1750,1768,Directed,1,305,Relationship,Mr. Wickham,Mrs. Younge
1747,1712,Directed,1,305,Relationship,Miss Darcy,Mr. Darcy
1712,1750,Directed,1,305,Relationship,Mr. Darcy,Mr. Wickham
903,1757,Directed,1,305,Exchange,Elizabeth Bennet,Mrs. Gardiner
1757,1750,Directed,1,305,Relationship,Mrs. Gardiner,Mr. Wickham
903,1712,Directed,1,305,Relationship,Elizabeth Bennet,Mr. Darcy
1757,905,Directed,1,305,Relationship,Mrs. Gardiner,Lydia Bennet
1757,903,Directed,1,305,Exchange,Mrs. Gardiner,Elizabeth Bennet
1768,1750,Directed,1,305,Relationship,Mrs. Younge,Mr. Wickham
1768,1712,Directed,1,305,Relationship,Mrs. Younge,Mr. Darcy
1757,69,Directed,1,305,Relationship,Mrs. Gardiner,Lydia's friends
1768,1747,Directed,1,305,Relationship,Mrs. Younge,Miss Darcy
1757,903,Directed,1,306,Exchange,Mrs. Gardiner,Elizabeth Bennet
903,1757,Directed,1,306,Exchange,Elizabeth Bennet,Mrs. Gardiner
1712,1756,Directed,1,306,Relationship,Mr. Darcy,Mr. Gardiner
1712,1750,Directed,1,306,Exchange,Mr. Darcy,Mr. Wickham
1712,903,Directed,1,306,Relationship,Mr. Darcy,Elizabeth Bennet
905,1712,Directed,1,306,Relationship,Lydia Bennet,Mr. Darcy
905,1750,Directed,1,306,Relationship,Lydia Bennet,Mr. Wickham
1757,905,Directed,1,306,Relationship,Mrs. Gardiner,Lydia Bennet
1757,1750,Directed,1,306,Relationship,Mrs. Gardiner,Mr. Wickham
1756,905,Directed,1,306,Relationship,Mr. Gardiner,Lydia Bennet
1756,1712,Directed,1,306,Relationship,Mr. Gardiner,Mr. Darcy
1757,1712,Directed,1,306,Relationship,Mrs. Gardiner,Mr. Darcy
1757,896,Directed,1,306,Relationship,Mrs. Gardiner,Mr. Bennet
1756,903,Directed,1,306,Relationship,Mr. Gardiner,Elizabeth Bennet
903,1712,Directed,1,306,Relationship,Elizabeth Bennet,Mr. Darcy
896,903,Directed,1,306,Relationship,Mr. Bennet,Elizabeth Bennet
1757,1756,Directed,1,306,Relationship,Mrs. Gardiner,Mr. Gardiner
903,896,Directed,1,306,Relationship,Elizabeth Bennet,Mr. Bennet
1756,896,Directed,1,306,Exchange,Mr. Gardiner,Mr. Bennet
1712,905,Directed,1,306,Relationship,Mr. Darcy,Lydia Bennet
896,1712,Directed,1,306,Relationship,Mr. Bennet,Mr. Darcy
903,1756,Directed,1,306,Relationship,Elizabeth Bennet,Mr. Gardiner
1712,896,Directed,1,306,Relationship,Mr. Darcy,Mr. Bennet
896,1756,Directed,1,306,Exchange,Mr. Bennet,Mr. Gardiner
1750,905,Directed,1,306,Relationship,Mr. Wickham,Lydia Bennet
1750,1712,Directed,1,306,Exchange,Mr. Wickham,Mr. Darcy
905,1756,Directed,1,306,Relationship,Lydia Bennet,Mr. Gardiner
1750,1756,Directed,1,307,Relationship,Mr. Wickham,Mr. Gardiner
1750,905,Directed,1,307,Relationship,Mr. Wickham,Lydia Bennet
79,1756,Directed,1,307,Relationship,Mr. Gardiner's friends,Mr. Gardiner
903,1756,Directed,1,307,Relationship,Elizabeth Bennet,Mr. Gardiner
1757,79,Directed,1,307,Relationship,Mrs. Gardiner,Mr. Gardiner's friends
1712,905,Directed,1,307,Relationship,Mr. Darcy,Lydia Bennet
903,1712,Directed,1,307,Relationship,Elizabeth Bennet,Mr. Darcy
1757,1750,Directed,1,307,Relationship,Mrs. Gardiner,Mr. Wickham
1757,1756,Directed,1,307,Relationship,Mrs. Gardiner,Mr. Gardiner
1756,905,Directed,1,307,Relationship,Mr. Gardiner,Lydia Bennet
903,1757,Directed,1,307,Exchange,Elizabeth Bennet,Mrs. Gardiner
1757,903,Directed,1,307,Exchange,Mrs. Gardiner,Elizabeth Bennet
903,904,Directed,1,307,Relationship,Elizabeth Bennet,Jane Bennet
1750,903,Directed,1,307,Relationship,Mr. Wickham,Elizabeth Bennet
1756,79,Directed,1,307,Relationship,Mr. Gardiner,Mr. Gardiner's friends
1756,1712,Directed,1,307,Relationship,Mr. Gardiner,Mr. Darcy
1712,903,Directed,1,307,Relationship,Mr. Darcy,Elizabeth Bennet
1757,1712,Directed,1,307,Relationship,Mrs. Gardiner,Mr. Darcy
1712,1756,Directed,1,307,Relationship,Mr. Darcy,Mr. Gardiner
905,903,Directed,1,307,Relationship,Lydia Bennet,Elizabeth Bennet
904,903,Directed,1,307,Relationship,Jane Bennet,Elizabeth Bennet
1756,1750,Directed,1,307,Relationship,Mr. Gardiner,Mr. Wickham
903,905,Directed,1,307,Relationship,Elizabeth Bennet,Lydia Bennet
904,1757,Directed,1,307,Exchange,Jane Bennet,Mrs. Gardiner
903,1750,Directed,1,307,Relationship,Elizabeth Bennet,Mr. Wickham
1712,1750,Directed,1,307,Relationship,Mr. Darcy,Mr. Wickham
1750,1712,Directed,1,307,Relationship,Mr. Wickham,Mr. Darcy
1757,904,Directed,1,307,Exchange,Mrs. Gardiner,Jane Bennet
905,1750,Directed,1,307,Relationship,Lydia Bennet,Mr. Wickham
905,1756,Directed,1,307,Relationship,Lydia Bennet,Mr. Gardiner
905,1712,Directed,1,307,Relationship,Lydia Bennet,Mr. Darcy
1757,905,Directed,1,307,Relationship,Mrs. Gardiner,Lydia Bennet
1756,903,Directed,1,307,Relationship,Mr. Gardiner,Elizabeth Bennet
1757,903,Directed,1,308,Exchange,Mrs. Gardiner,Elizabeth Bennet
905,903,Directed,1,308,Relationship,Lydia Bennet,Elizabeth Bennet
1750,903,Directed,1,308,Relationship,Mr. Wickham,Elizabeth Bennet
1750,1712,Directed,1,308,Relationship,Mr. Wickham,Mr. Darcy
1712,903,Directed,1,308,Relationship,Mr. Darcy,Elizabeth Bennet
1757,32,Directed,1,308,Relationship,Mrs. Gardiner,Gardiner children
1712,905,Directed,1,308,Relationship,Mr. Darcy,Lydia Bennet
903,905,Directed,1,308,Relationship,Elizabeth Bennet,Lydia Bennet
1757,1712,Directed,1,308,Relationship,Mrs. Gardiner,Mr. Darcy
903,1750,Directed,1,308,Relationship,Elizabeth Bennet,Mr. Wickham
1712,1750,Directed,1,308,Relationship,Mr. Darcy,Mr. Wickham
903,1712,Directed,1,308,Relationship,Elizabeth Bennet,Mr. Darcy
905,1712,Directed,1,308,Relationship,Lydia Bennet,Mr. Darcy
903,1757,Directed,1,308,Exchange,Elizabeth Bennet,Mrs. Gardiner
32,1757,Directed,1,308,Relationship,Gardiner children,Mrs. Gardiner
905,1750,Directed,1,308,Relationship,Lydia Bennet,Mr. Wickham
1750,905,Directed,1,308,Relationship,Mr. Wickham,Lydia Bennet
1750,63,Directed,1,309,Relationship,Mr. Wickham,Housekeeper (at Pemberley)
63,903,Directed,1,309,Relationship,Housekeeper (at Pemberley),Elizabeth Bennet
897,1750,Directed,1,309,Relationship,Mrs. Bennet,Mr. Wickham
905,897,Directed,1,309,Relationship,Lydia Bennet,Mrs. Bennet
897,905,Directed,1,309,Relationship,Mrs. Bennet,Lydia Bennet
1750,897,Directed,1,309,Relationship,Mr. Wickham,Mrs. Bennet
905,1750,Directed,1,309,Relationship,Lydia Bennet,Mr. Wickham
1712,905,Directed,1,309,Relationship,Mr. Darcy,Lydia Bennet
1757,1756,Directed,1,309,Relationship,Mrs. Gardiner,Mr. Gardiner
1712,1750,Directed,1,309,Relationship,Mr. Darcy,Mr. Wickham
903,1712,Directed,1,309,Relationship,Elizabeth Bennet,Mr. Darcy
1712,903,Directed,1,309,Relationship,Mr. Darcy,Elizabeth Bennet
1750,1712,Directed,1,309,Relationship,Mr. Wickham,Mr. Darcy
903,1750,Directed,1,309,Exchange,Elizabeth Bennet,Mr. Wickham
1712,1757,Directed,1,309,Relationship,Mr. Darcy,Mrs. Gardiner
1750,903,Directed,1,309,Exchange,Mr. Wickham,Elizabeth Bennet
1757,1712,Directed,1,309,Relationship,Mrs. Gardiner,Mr. Darcy
1756,1750,Directed,1,309,Relationship,Mr. Gardiner,Mr. Wickham
903,905,Directed,1,309,Relationship,Elizabeth Bennet,Lydia Bennet
905,903,Directed,1,309,Relationship,Lydia Bennet,Elizabeth Bennet
1750,1756,Directed,1,309,Relationship,Mr. Wickham,Mr. Gardiner
1750,905,Directed,1,309,Relationship,Mr. Wickham,Lydia Bennet
1756,903,Directed,1,309,Relationship,Mr. Gardiner,Elizabeth Bennet
903,1757,Directed,1,309,Relationship,Elizabeth Bennet,Mrs. Gardiner
903,63,Directed,1,309,Relationship,Elizabeth Bennet,Housekeeper (at Pemberley)
1757,903,Directed,1,309,Relationship,Mrs. Gardiner,Elizabeth Bennet
903,1756,Directed,1,309,Relationship,Elizabeth Bennet,Mr. Gardiner
1756,1757,Directed,1,309,Relationship,Mr. Gardiner,Mrs. Gardiner
63,1750,Directed,1,309,Relationship,Housekeeper (at Pemberley),Mr. Wickham
905,1712,Directed,1,309,Relationship,Lydia Bennet,Mr. Darcy
1757,903,Directed,1,310,Relationship,Mrs. Gardiner,Elizabeth Bennet
1712,33,Directed,1,310,Relationship,Mr. Darcy,Miss de Bourgh
903,33,Directed,1,310,Relationship,Elizabeth Bennet,Miss de Bourgh
903,1747,Directed,1,310,Relationship,Elizabeth Bennet,Miss Darcy
903,905,Directed,1,310,Relationship,Elizabeth Bennet,Lydia Bennet
63,903,Directed,1,310,Exchange,Housekeeper (at Pemberley),Elizabeth Bennet
1756,1750,Directed,1,310,Relationship,Mr. Gardiner,Mr. Wickham
905,903,Directed,1,310,Relationship,Lydia Bennet,Elizabeth Bennet
1750,1712,Directed,1,310,Relationship,Mr. Wickham,Mr. Darcy
903,1712,Directed,1,310,Relationship,Elizabeth Bennet,Mr. Darcy
903,1750,Directed,1,310,Exchange,Elizabeth Bennet,Mr. Wickham
33,903,Directed,1,310,Relationship,Miss de Bourgh,Elizabeth Bennet
1712,1750,Directed,1,310,Relationship,Mr. Darcy,Mr. Wickham
1750,903,Directed,1,310,Exchange,Mr. Wickham,Elizabeth Bennet
33,1712,Directed,1,310,Relationship,Miss de Bourgh,Mr. Darcy
1747,1712,Directed,1,310,Relationship,Miss Darcy,Mr. Darcy
1756,1757,Directed,1,310,Relationship,Mr. Gardiner,Mrs. Gardiner
903,1757,Directed,1,310,Relationship,Elizabeth Bennet,Mrs. Gardiner
903,63,Directed,1,310,Exchange,Elizabeth Bennet,Housekeeper (at Pemberley)
1756,903,Directed,1,310,Relationship,Mr. Gardiner,Elizabeth Bennet
1750,1756,Directed,1,310,Relationship,Mr. Wickham,Mr. Gardiner
1712,1747,Directed,1,310,Relationship,Mr. Darcy,Miss Darcy
903,1756,Directed,1,310,Relationship,Elizabeth Bennet,Mr. Gardiner
1757,1756,Directed,1,310,Relationship,Mrs. Gardiner,Mr. Gardiner
1747,903,Directed,1,310,Relationship,Miss Darcy,Elizabeth Bennet
1712,903,Directed,1,310,Relationship,Mr. Darcy,Elizabeth Bennet
1750,903,Directed,1,311,Exchange,Mr. Wickham,Elizabeth Bennet
903,1750,Directed,1,311,Exchange,Elizabeth Bennet,Mr. Wickham
905,903,Directed,1,311,Relationship,Lydia Bennet,Elizabeth Bennet
903,905,Directed,1,311,Relationship,Elizabeth Bennet,Lydia Bennet
903,1750,Directed,1,312,Exchange,Elizabeth Bennet,Mr. Wickham
897,905,Directed,1,312,Exchange,Mrs. Bennet,Lydia Bennet
904,906,Directed,1,312,Relationship,Jane Bennet,Mary Bennet
19,896,Directed,1,312,Relationship,Sir William Lucas,Mr. Bennet
903,906,Directed,1,312,Relationship,Elizabeth Bennet,Mary Bennet
904,907,Directed,1,312,Relationship,Jane Bennet,Kitty Bennet
897,903,Directed,1,312,Exchange,Mrs. Bennet,Elizabeth Bennet
905,897,Directed,1,312,Exchange,Lydia Bennet,Mrs. Bennet
907,903,Directed,1,312,Relationship,Kitty Bennet,Elizabeth Bennet
905,906,Directed,1,312,Relationship,Lydia Bennet,Mary Bennet
904,905,Directed,1,312,Relationship,Jane Bennet,Lydia Bennet
903,905,Directed,1,312,Relationship,Elizabeth Bennet,Lydia Bennet
897,1750,Directed,1,312,Relationship,Mrs. Bennet,Mr. Wickham
905,1750,Directed,1,312,Relationship,Lydia Bennet,Mr. Wickham
906,907,Directed,1,312,Relationship,Mary Bennet,Kitty Bennet
906,905,Directed,1,312,Relationship,Mary Bennet,Lydia Bennet
896,19,Directed,1,312,Relationship,Mr. Bennet,Sir William Lucas
907,905,Directed,1,312,Relationship,Kitty Bennet,Lydia Bennet
896,1750,Directed,1,312,Exchange,Mr. Bennet,Mr. Wickham
904,903,Directed,1,312,Relationship,Jane Bennet,Elizabeth Bennet
